연도,key,산업용,산업용여름,주택용,주택용여름,일반용,일반용여름,제조업,제조업여름,인구,온열,여름온열,여름온열률10만
2024,강원특별자치도 정선군,245.3,59.1,55.4,13.3,228.3,54.3,218.9,52.8,33515.0,5,5,14.91869312248247
2024,강원특별자치도 철원군,61.0,14.2,58.6,15.1,182.8,44.9,32.9,7.8,40497.0,10,7,17.285231004765784
2024,강원특별자치도 춘천시,251.6,65.4,484.2,131.5,927.8,243.3,141.1,38.4,286069.0,27,25,8.739150344846871
2024,강원특별자치도 태백시,80.1,17.9,61.3,14.2,109.2,24.7,22.5,4.7,37936.0,0,0,0.0
2024,강원특별자치도 평창군,88.8,21.9,71.2,17.1,267.6,57.9,41.6,10.4,40396.0,6,5,12.377463115159916
2024,강원특별자치도 홍천군,123.0,32.9,108.0,27.9,293.7,77.0,90.3,24.6,66717.0,6,6,8.993210126354601
2024,강원특별자치도 화천군,24.2,5.5,33.4,8.5,129.1,30.1,6.9,1.7,22922.0,1,1,4.362621062734491
2024,강원특별자치도 횡성군,277.6,73.2,73.9,18.7,147.3,35.9,235.7,62.8,46111.0,20,19,41.204918566068834
2024,경기도 가평군,93.3,22.3,103.2,27.2,405.5,98.1,53.5,12.6,62527.0,8,6,9.595854590816767
2024,경기도 고양시,777.2,195.0,1691.2,483.3,2386.5,633.3,323.6,76.9,1070120.0,18,17,1.5886068852091353
2024,경기도 과천시,50.4,13.3,146.3,43.4,310.2,83.0,1.7,0.4,85512.0,3,3,3.5082795397137247
2024,경기도 광명시,267.4,72.0,387.2,107.9,458.5,121.7,224.7,60.8,278167.0,24,23,8.268414297885803
2024,경기도 광주시,1098.7,264.6,668.6,180.6,911.3,229.4,922.1,218.3,397605.0,32,27,6.790659071188743
2024,경기도 구리시,125.1,32.3,308.7,89.3,399.1,109.7,31.9,8.0,186882.0,6,5,2.6754850654423645
2024,경기도 군포시,565.1,147.3,410.5,109.1,496.1,132.9,358.7,93.9,255931.0,6,6,2.3443818841797204
2024,경기도 김포시,2150.4,501.4,871.0,228.9,1200.9,320.8,2030.6,471.7,486853.0,13,12,2.464809706420624
2024,경기도 남양주시,948.6,234.2,1222.1,329.1,1303.9,338.5,507.6,121.1,732482.0,30,27,3.686097405806559
2024,경기도 동두천시,215.7,51.9,143.0,40.2,246.9,63.8,151.8,36.6,86838.0,22,17,19.576683018954835
2024,경기도 부천시,1618.3,420.6,1291.0,365.0,1468.2,399.1,1442.1,377.9,769918.0,38,33,4.2861707350652924
2024,경기도 성남시,865.2,234.1,1574.2,446.6,3269.4,916.1,353.3,99.8,913009.0,39,34,3.723950147260323
2024,경기도 수원시,686.5,189.1,2087.6,590.9,3441.8,948.6,540.5,149.7,1193005.0,40,34,2.8499461444000653
2024,경기도 시흥시,2839.5,706.9,936.0,262.8,1146.0,308.4,2687.7,668.7,518132.0,29,28,5.404028317108382
2024,경기도 안산시,5436.4,1408.8,1084.1,305.3,1329.6,355.3,5160.3,1340.6,620579.0,30,27,4.350775646613887
2024,경기도 안성시,2122.8,554.0,342.5,91.9,778.0,202.5,2049.2,534.3,193949.0,24,22,11.343188157711564
2024,경기도 안양시,429.7,111.2,911.0,249.8,1785.1,483.2,302.6,78.6,556492.0,13,12,2.156365230767019
2024,경기도 양주시,1062.1,247.5,499.2,138.5,660.4,169.3,958.7,222.0,289005.0,32,27,9.342398920433903
2024,경기도 양평군,126.3,31.1,209.8,52.5,338.2,80.8,27.6,6.6,126804.0,4,4,3.154474622251664
2024,경기도 여주시,542.9,133.8,186.4,49.4,430.7,110.2,462.6,111.4,114610.0,24,17,14.83291161329727
2024,경기도 연천군,215.0,52.0,64.1,16.8,180.3,44.3,140.8,33.7,40866.0,13,13,31.811285665345277
2024,경기도 오산시,572.1,148.6,438.6,120.9,533.0,142.7,503.5,131.2,242065.0,6,6,2.478673083675872
2024,경기도 용인시,5460.6,1455.0,1834.5,494.9,3245.3,869.1,4416.9,1191.1,1085864.0,38,34,3.1311471786522067
2024,경기도 의왕시,146.9,37.3,256.5,69.0,479.1,127.6,113.5,28.8,154488.0,4,3,1.9418983998757184
2024,경기도 의정부시,225.2,56.0,771.4,209.8,817.8,217.8,48.8,12.2,461271.0,28,24,5.203015147277847
2024,경기도 이천시,4360.8,1111.0,367.1,100.1,1011.2,265.6,4244.9,1081.5,222443.0,27,23,10.339727480747877
2024,경기도 파주시,6594.8,1729.4,876.3,248.6,1351.2,344.4,6387.3,1676.1,511308.0,43,40,7.823073372605161
2024,경기도 평택시,18158.3,4792.7,1156.4,319.6,2068.6,558.8,17320.9,4584.6,598556.0,74,63,10.525330963184732
2024,경기도 포천시,1532.3,355.5,218.9,58.4,600.6,147.8,1409.0,325.5,141463.0,33,28,19.793161462714632
2024,경기도 하남시,549.8,143.6,609.6,177.8,790.6,220.2,88.1,22.6,329120.0,13,13,3.949927078269324
2024,경기도 화성시,15852.6,4115.0,1778.6,486.7,3113.7,838.5,15514.9,4025.7,968821.0,53,48,4.954475594562876
2024,경상남도 거제시,1204.1,340.3,414.7,111.7,500.0,135.3,1121.1,319.0,232972.0,79,68,29.188056933880468
2024,경상남도 거창군,113.4,29.8,90.5,23.2,128.3,31.2,94.3,25.0,59588.0,1,0,0.0
2024,경상남도 고성군,355.1,93.0,74.4,18.9,118.9,29.8,170.4,42.5,48005.0,8,8,16.664930736381628
2024,경상남도 김해시,3211.6,791.0,899.7,255.6,1128.0,313.4,2941.7,720.7,531676.0,53,48,9.028054679917844
2024,경상남도 남해군,19.2,4.8,56.5,14.2,119.5,30.5,5.7,1.4,39832.0,0,0,0.0
2024,경상남도 밀양시,638.7,162.6,162.9,44.2,239.2,62.4,567.3,143.9,100691.0,11,10,9.931374204248643
2024,경상남도 사천시,896.1,228.1,177.5,47.7,280.5,73.1,830.1,210.8,108504.0,17,13,11.981125119811251
2024,경상남도 산청군,96.4,26.0,45.3,11.3,79.5,19.6,80.9,22.0,33259.0,8,4,12.026819808172224
2024,경상남도 양산시,2340.6,600.7,624.0,175.0,754.7,206.1,2013.7,514.6,359531.0,30,26,7.231643446601266
2024,경상남도 의령군,186.8,47.1,36.5,9.2,57.0,13.7,174.4,43.9,25150.0,8,8,31.809145129224653
2024,경상남도 진주시,865.3,216.6,590.6,162.0,787.7,211.1,758.9,188.7,338785.0,27,23,6.788966453650546
2024,경상남도 창녕군,545.4,139.1,86.9,22.5,146.6,37.3,523.8,133.7,56085.0,8,7,12.481055540697158
2024,경상남도 창원시,6110.9,1559.3,1690.7,480.0,2288.7,626.3,5811.8,1480.3,999858.0,67,60,6.0008521210011825
2024,경상남도 통영시,398.7,103.3,200.0,53.0,357.1,94.6,188.0,52.6,118481.0,19,17,14.348292131227792
2024,경상남도 하동군,198.7,50.5,57.0,14.3,94.8,23.3,36.2,9.0,40765.0,18,16,39.24935606525206
2024,경상남도 함안군,2527.4,602.0,92.2,24.6,147.9,39.1,2424.5,575.8,58842.0,4,4,6.7978654702423436
2024,경상남도 함양군,52.4,13.4,53.0,13.3,82.2,20.6,37.2,9.1,36131.0,6,4,11.070825606819628
2024,경상남도 합천군,68.6,16.6,57.8,14.3,102.7,24.6,48.6,11.5,40225.0,13,9,22.37414543194531
2024,경상북도 경산시,1563.3,394.5,464.0,127.1,539.5,146.7,1486.2,373.8,266398.0,5,5,1.8768909676499073
2024,경상북도 경주시,2683.5,618.7,436.0,122.1,784.1,212.7,2001.5,477.5,244769.0,24,23,9.39661476739293
2024,경상북도 고령군,959.1,234.3,42.4,11.2,77.2,19.5,932.4,227.5,30062.0,4,2,6.652917304237907
2024,경상북도 구미시,7581.0,2045.6,672.3,188.0,797.0,213.7,7195.1,1946.3,404820.0,59,49,12.10414505212193
2024,경상북도 김천시,1684.6,431.1,214.2,57.0,323.7,85.9,1507.1,387.4,135446.0,24,24,17.719238663378764
2024,경상북도 문경시,202.5,49.1,99.6,25.3,170.6,41.8,171.2,41.3,67257.0,8,8,11.894672673476368
2024,경상북도 봉화군,1246.9,280.4,38.7,9.4,60.1,13.8,1228.4,275.6,28836.0,6,4,13.871549452073797
2024,경상북도 상주시,172.0,46.4,138.1,35.4,191.0,47.9,137.4,37.6,91850.0,8,8,8.709853021230266
2024,경상북도 성주군,760.9,186.3,54.8,14.2,100.6,25.2,744.4,182.1,41452.0,4,3,7.237286500048249
2024,경상북도 안동시,302.7,75.8,249.0,66.4,411.6,104.9,200.1,52.1,153159.0,20,17,11.099576257353469
2024,경상북도 영덕군,46.3,11.2,48.3,12.5,134.4,34.4,26.5,6.2,33210.0,1,0,0.0
2024,경상북도 영양군,12.7,3.1,22.0,5.3,32.7,7.3,3.7,0.8,15328.0,2,1,6.524008350730688
2024,경상북도 영주시,1159.6,294.5,151.7,40.3,222.5,55.3,1124.3,286.1,98870.0,7,5,5.057145746940427
2024,경상북도 영천시,939.8,226.6,144.4,38.3,221.3,57.3,895.9,215.4,98143.0,1,1,1.0189213698378896
2024,경상북도 예천군,50.5,12.4,91.7,25.1,113.5,28.5,34.1,8.4,54609.0,11,10,18.311999853504002
2024,경상북도 울릉군,8.5,2.2,10.2,2.7,47.4,12.0,2.9,0.8,9099.0,4,4,43.96087482140894
2024,경상북도 울진군,312.5,69.3,83.5,21.4,161.7,40.5,24.3,6.0,46124.0,11,10,21.680686844159222
2024,경상북도 의성군,76.8,17.9,66.6,16.7,90.7,21.6,60.2,13.7,48690.0,6,5,10.26904908605463
2024,경상북도 청도군,83.4,20.5,56.5,14.0,108.1,26.7,69.4,16.8,40582.0,5,4,9.856586664038243
2024,경상북도 청송군,20.1,4.7,34.7,8.6,67.9,15.9,8.4,1.8,23716.0,5,5,21.082813290605497
2024,경상북도 칠곡군,1237.7,304.4,174.9,48.4,346.0,92.3,1138.9,279.4,107383.0,6,6,5.587476602441727
2024,경상북도 포항시,8000.5,1842.3,836.4,241.5,1180.7,320.0,7834.2,1799.8,491581.0,69,65,13.222642860484843
2024,광주광역시 광산구,1977.5,510.6,688.8,185.7,902.1,246.3,1873.8,483.4,391611.0,22,20,5.107108840150047
2024,광주광역시 남구,50.3,12.9,357.0,97.9,330.2,90.9,11.1,2.6,207597.0,4,4,1.926810117679928
2024,광주광역시 동구,36.2,9.3,200.7,56.5,376.2,102.8,6.9,1.7,106203.0,6,6,5.649557922092597
2024,광주광역시 북구,741.3,203.1,725.1,205.2,794.3,216.3,672.7,184.4,423961.0,20,16,3.773932036201443
2024,광주광역시 서구,309.8,84.7,493.9,132.0,817.0,220.4,205.4,57.6,279050.0,18,15,5.375380756136893
2024,대구광역시 군위군,132.6,32.4,28.6,7.1,69.9,17.4,120.2,29.2,22463.0,3,3,13.355295374616036
2024,대구광역시 남구,11.2,2.9,240.8,68.9,331.3,91.1,5.7,1.5,136263.0,5,5,3.669374665169562
2024,대구광역시 달서구,1945.5,498.4,909.6,253.3,943.5,262.0,1703.3,429.0,522021.0,9,9,1.7240685719540019
2024,대구광역시 달성군,3182.4,811.7,421.3,117.7,511.9,139.7,2995.7,764.1,257580.0,6,6,2.3293733985557883
2024,대구광역시 동구,129.4,33.3,601.5,168.7,834.2,231.6,83.9,21.7,342339.0,7,6,1.7526486903332663
2024,대구광역시 북구,665.2,165.7,693.5,195.0,847.5,234.9,557.7,137.3,413010.0,8,6,1.4527493281034358
2024,대구광역시 서구,348.3,92.1,273.0,75.7,314.9,84.9,202.4,49.9,163135.0,7,6,3.6779354522328136
2024,대구광역시 수성구,217.8,56.4,729.2,205.8,780.0,213.8,12.7,3.3,409107.0,11,10,2.4443483000779747
2024,대구광역시 중구,36.2,9.4,199.8,58.5,508.2,145.3,18.0,4.5,97711.0,11,11,11.257688489525233
2024,대전광역시 대덕구,1909.7,497.7,271.1,72.0,411.1,106.9,1686.5,442.0,168217.0,8,6,3.566821427085253
2024,대전광역시 동구,82.4,20.6,364.4,97.9,430.4,113.3,51.3,12.5,218513.0,10,8,3.661109407678262
2024,대전광역시 서구,52.2,13.1,747.5,199.6,1109.1,299.9,16.7,4.0,457951.0,17,17,3.712187548449507
2024,대전광역시 유성구,928.0,246.7,632.0,174.7,1615.2,450.6,367.3,101.8,369468.0,15,13,3.5185726504054475
2024,대전광역시 중구,34.5,8.8,365.5,100.0,526.4,142.7,20.0,5.1,225008.0,19,19,8.44414420820593
2024,부산광역시 강서구,3356.3,867.7,265.3,72.9,747.3,202.4,3289.0,851.1,142789.0,12,12,8.404008712155699
2024,부산광역시 금정구,243.7,63.0,352.5,95.2,397.4,107.6,103.2,26.4,209932.0,7,6,2.8580683268868015
2024,부산광역시 기장군,740.2,178.4,175.5,50.2,459.0,122.4,553.6,139.2,175626.0,19,19,10.818443738398644
2024,부산광역시 남구,527.3,136.0,456.8,125.5,442.7,121.0,414.6,108.1,254498.0,9,7,2.7505127741671838
2024,부산광역시 동구,80.3,21.7,155.0,41.8,311.4,84.8,33.6,8.6,85911.0,5,5,5.8199764872949915
2024,부산광역시 동래구,98.2,25.4,459.7,125.3,467.2,129.8,9.7,2.6,274370.0,7,5,1.822356671647775
2024,부산광역시 부산진구,228.0,60.9,663.1,183.3,844.8,234.7,24.0,6.1,359281.0,4,4,1.1133346878905368
2024,부산광역시 북구,110.0,29.4,433.5,120.9,349.8,95.6,13.7,3.6,267692.0,9,6,2.2413818866458466
2024,부산광역시 사상구,722.1,179.4,319.1,88.9,433.9,118.8,676.5,168.2,198635.0,6,6,3.0206157021672917
2024,부산광역시 사하구,1350.0,349.8,475.6,131.1,445.4,120.4,1234.4,322.3,292491.0,10,9,3.0770177543924424
2024,부산광역시 서구,176.0,48.9,181.2,48.9,252.1,69.4,149.9,42.2,103188.0,4,3,2.907314804046982
2024,부산광역시 수영구,13.5,3.4,315.5,87.6,345.8,94.7,5.9,1.5,171918.0,9,8,4.653381263160344
2024,부산광역시 연제구,63.4,17.7,367.7,101.0,411.3,115.2,12.1,3.1,212589.0,7,6,2.8223473462879074
2024,부산광역시 영도구,125.4,34.3,170.6,44.8,175.1,46.5,94.1,26.0,103737.0,7,6,5.783857254402961
2024,부산광역시 중구,6.2,1.5,66.0,17.9,292.5,81.1,4.5,1.1,37537.0,6,5,13.32019074513147
2024,부산광역시 해운대구,139.3,35.8,738.2,202.4,948.0,269.5,68.9,18.3,376404.0,8,7,1.859703935133527
2024,서울특별시 강남구,290.0,65.3,1104.0,328.5,3438.5,945.9,11.1,2.8,557345.0,10,10,1.7942208147556717
2024,서울특별시 강동구,165.0,43.8,759.8,216.2,786.5,216.1,18.6,4.7,476942.0,7,5,1.0483455011301166
2024,서울특별시 강북구,49.7,12.8,433.8,120.5,424.9,114.8,28.8,7.2,283597.0,9,9,3.17351735032458
2024,서울특별시 강서구,346.5,87.8,898.1,253.9,1591.8,435.5,48.9,13.1,556171.0,7,6,1.0788048999318556
2024,서울특별시 관악구,35.2,9.1,722.0,206.0,783.4,214.4,17.7,4.5,477812.0,13,13,2.7207353519794397
2024,서울특별시 광진구,356.2,97.2,536.4,156.2,650.0,181.5,26.3,6.7,331963.0,6,6,1.8074303461530352
2024,서울특별시 구로구,312.9,80.4,659.6,186.4,919.0,245.2,83.6,21.3,388169.0,15,13,3.349056725292334
2024,서울특별시 금천구,204.6,54.8,376.7,107.3,1149.4,319.2,193.1,51.8,225159.0,3,2,0.8882611843186371
2024,서울특별시 노원구,68.4,18.0,718.7,201.6,637.0,173.1,28.8,7.7,491247.0,18,18,3.6641445138596267
2024,서울특별시 도봉구,50.6,13.1,463.7,131.0,366.3,98.8,37.8,9.8,303228.0,14,14,4.616987877108974
2024,서울특별시 동대문구,160.8,42.6,604.0,169.2,660.0,178.2,62.6,16.3,338735.0,16,15,4.428240364887006
2024,서울특별시 동작구,57.9,15.5,585.9,166.7,584.0,162.3,11.9,3.4,375799.0,2,2,0.5321993938248905
2024,서울특별시 마포구,162.2,51.5,658.9,192.1,1432.9,389.7,17.0,4.5,361417.0,6,6,1.6601322018610083
2024,서울특별시 서대문구,31.9,8.3,504.8,146.7,607.9,170.1,13.5,3.6,302853.0,1,1,0.33019319603900243
2024,서울특별시 서초구,423.5,112.7,785.5,229.1,2113.2,576.1,6.7,1.7,408376.0,10,10,2.4487237251944287
2024,서울특별시 성동구,878.3,231.4,483.8,134.8,807.6,220.9,193.1,51.0,273669.0,5,5,1.827024617329694
2024,서울특별시 성북구,97.9,26.6,678.0,186.8,564.2,152.1,39.6,10.3,421560.0,5,5,1.1860707847044312
2024,서울특별시 송파구,213.6,56.3,1062.2,299.7,1661.4,465.2,27.9,7.2,650110.0,20,19,2.922582332220701
2024,서울특별시 양천구,41.5,10.3,692.2,193.5,978.4,257.6,14.4,3.5,430976.0,8,8,1.8562518562518562
2024,서울특별시 영등포구,216.9,57.8,698.9,202.2,1856.9,523.1,93.2,25.0,373773.0,10,4,1.070168257204239
2024,서울특별시 용산구,100.2,25.9,447.2,130.7,1023.4,283.2,13.7,3.6,203854.0,6,5,2.4527357814906745
2024,서울특별시 은평구,201.8,53.3,732.7,207.5,572.2,154.3,12.3,3.1,460919.0,21,19,4.122199345221177
2024,서울특별시 종로구,67.0,17.4,283.6,81.5,1257.1,350.0,60.0,15.6,138336.0,13,12,8.674531575294933
2024,서울특별시 중구,203.1,52.4,238.4,70.5,1850.4,527.1,183.1,47.2,120544.0,4,3,2.488717812582957
2024,서울특별시 중랑구,65.5,16.7,591.0,167.5,502.6,136.1,49.6,12.6,379274.0,6,6,1.581969763284591
2024,세종특별자치시 세종시,2135.8,550.9,719.0,185.7,1014.1,274.5,1880.3,485.4,390685.0,29,27,6.910938479849495
2024,울산광역시 남구,13768.6,3540.4,522.4,147.0,908.3,241.4,12795.1,3297.1,304885.0,26,23,7.543828000721584
2024,울산광역시 동구,1107.7,295.1,241.0,63.8,241.2,65.0,1073.2,286.1,150836.0,30,23,15.248349200456126
2024,울산광역시 북구,1713.4,461.5,354.8,98.2,374.3,103.2,1654.7,445.9,216522.0,6,6,2.771080998697592
2024,울산광역시 울주군,10630.7,2729.6,363.3,98.6,526.9,139.1,10090.2,2544.7,218806.0,29,25,11.42564646307688
2024,울산광역시 중구,29.9,8.0,343.5,94.6,343.7,95.3,10.8,2.9,207000.0,18,16,7.729468599033816
2024,인천광역시 강화군,114.7,27.9,98.3,24.6,215.0,50.7,95.9,23.2,69402.0,22,16,23.05409066021152
2024,인천광역시 계양구,398.3,102.4,442.6,124.3,457.7,123.5,277.0,70.7,280227.0,14,14,4.9959497121976115
2024,인천광역시 남동구,1977.6,491.5,836.1,231.1,1000.8,273.2,1848.2,457.4,486225.0,24,23,4.73032032495244
2024,인천광역시 동구,2624.5,633.1,96.5,27.2,111.2,28.3,2583.3,622.8,58296.0,7,6,10.29230135858378
2024,인천광역시 미추홀구,392.8,98.9,720.7,200.6,694.4,184.4,305.1,76.2,412274.0,30,25,6.063928358324803
2024,인천광역시 부평구,676.4,168.1,841.9,235.4,835.9,227.7,591.1,145.1,493200.0,16,11,2.2303325223033252
2024,인천광역시 서구,3708.0,923.8,1153.8,328.1,1474.3,391.7,3255.8,817.7,634064.0,54,50,7.885639304549698
2024,인천광역시 연수구,1468.2,398.0,819.3,239.4,960.8,272.5,982.1,276.3,400213.0,11,11,2.748536404364676
2024,인천광역시 옹진군,61.4,12.4,29.7,7.6,128.1,30.5,35.3,7.4,19996.0,0,0,0.0
2024,인천광역시 중구,942.5,247.8,318.3,88.7,1492.4,412.5,789.3,207.6,167113.0,27,24,14.361539796425173
2024,전라남도 강진군,66.5,16.0,48.1,12.4,75.7,18.9,31.9,8.2,32189.0,5,5,15.533256702600267
2024,전라남도 고흥군,83.0,21.1,96.1,24.6,125.2,31.5,46.5,11.3,60190.0,9,7,11.629838843661737
2024,전라남도 곡성군,227.0,60.7,36.2,8.9,55.8,13.6,221.2,59.4,26566.0,3,3,11.29262967703079
2024,전라남도 광양시,3078.4,671.8,261.6,74.8,324.4,87.3,2946.2,640.8,154692.0,74,68,43.958317172187314
2024,전라남도 구례군,30.6,8.4,34.4,8.5,66.0,16.1,12.5,3.5,24025.0,5,1,4.162330905306972
2024,전라남도 나주시,489.1,129.9,204.0,56.6,340.3,92.2,440.6,117.3,116654.0,8,8,6.857887427777873
2024,전라남도 담양군,217.6,55.1,57.2,14.2,129.7,33.3,197.8,50.1,44623.0,9,7,15.686977567622078
2024,전라남도 목포시,136.5,32.0,379.3,103.0,540.9,142.8,89.5,19.9,209890.0,48,40,19.057601600838534
2024,전라남도 무안군,104.1,26.3,159.9,46.3,239.5,61.4,56.9,14.4,92687.0,16,16,17.262399257716833
2024,전라남도 보성군,51.9,12.7,54.7,13.8,88.9,21.8,40.6,9.8,37045.0,5,4,10.79767849912269
2024,전라남도 순천시,1050.0,275.2,470.5,126.4,599.3,162.1,879.3,229.6,276329.0,36,34,12.30417364807892
2024,전라남도 신안군,32.3,8.7,42.2,10.2,91.8,22.0,20.6,5.6,38173.0,15,13,34.055484242789404
2024,전라남도 여수시,13610.4,3472.1,456.4,125.5,744.9,197.8,13068.7,3335.4,267816.0,82,76,28.37769214684709
2024,전라남도 영광군,346.5,98.1,75.8,19.4,116.2,28.6,81.5,20.3,52098.0,5,5,9.597297401051863
2024,전라남도 영암군,824.0,216.7,88.5,23.3,140.8,35.6,802.9,211.3,51391.0,15,11,21.404526084333835
2024,전라남도 완도군,49.9,13.7,70.3,17.7,116.9,28.9,28.9,8.1,45631.0,4,4,8.76597050250926
2024,전라남도 장성군,239.9,59.4,56.3,14.2,127.5,33.2,210.1,51.8,42026.0,13,10,23.794793699138626
2024,전라남도 장흥군,72.8,19.3,51.9,13.3,81.6,20.3,47.6,12.6,34451.0,1,0,0.0
2024,전라남도 진도군,21.4,5.3,44.7,11.3,75.1,19.6,12.7,3.1,28478.0,14,12,42.137790575180844
2024,전라남도 함평군,102.1,25.5,40.2,10.2,65.3,16.2,89.6,22.4,30010.0,8,8,26.657780739753413
2024,전라남도 해남군,102.9,28.6,95.2,24.4,154.0,38.9,79.5,22.6,63120.0,26,23,36.438529784537394
2024,전라남도 화순군,131.1,35.1,90.2,23.4,172.9,45.5,116.8,31.5,60735.0,6,5,8.232485387338437
2024,전북특별자치도 고창군,112.7,30.3,75.5,19.1,126.3,32.1,85.7,23.3,50982.0,2,2,3.922953199168334
2024,전북특별자치도 군산시,4848.2,1208.0,449.7,119.1,693.9,182.6,4708.8,1172.3,258047.0,43,36,13.95094692052223
2024,전북특별자치도 김제시,529.1,134.5,112.4,29.3,197.0,50.8,503.6,127.9,80635.0,9,9,11.161406337198487
2024,전북특별자치도 남원시,182.1,47.2,114.5,29.5,182.0,45.6,142.7,37.3,75647.0,17,12,15.863153859373142
2024,전북특별자치도 무주군,33.8,8.7,33.5,8.3,94.5,19.3,24.6,6.5,23032.0,4,4,17.36714136853074
2024,전북특별자치도 부안군,122.3,33.7,69.9,18.0,149.1,37.8,92.2,25.6,48066.0,5,5,10.402363416968335
2024,전북특별자치도 순창군,80.4,20.6,36.9,9.4,55.5,13.9,72.5,18.7,26822.0,19,18,67.10908955335172
2024,전북특별자치도 완주군,1190.0,319.0,156.3,41.7,277.5,74.1,1086.0,291.1,99279.0,16,16,16.11619778603733
2024,전북특별자치도 익산시,1698.8,444.5,439.4,118.0,576.5,152.1,1559.2,409.8,268001.0,26,20,7.462658721422682
2024,전북특별자치도 임실군,87.7,22.1,31.5,7.6,66.3,16.3,77.7,19.6,25577.0,8,6,23.45857606443289
2024,전북특별자치도 장수군,36.8,8.8,25.8,6.1,46.3,11.0,20.0,4.8,20663.0,5,5,24.197841552533514
2024,전북특별자치도 전주시,1686.5,428.7,1105.1,299.9,1468.5,397.9,1515.0,384.2,635651.0,36,33,5.191528055489568
2024,전북특별자치도 정읍시,826.5,217.5,159.7,41.5,226.6,58.4,731.0,192.6,102127.0,19,16,15.666767847875683
2024,전북특별자치도 진안군,38.9,9.6,30.6,7.3,53.3,12.2,23.8,5.9,24161.0,18,16,66.22242456851951
2024,제주특별자치도 서귀포시,192.2,49.3,312.3,88.3,874.2,241.5,60.7,14.8,182020.0,26,24,13.185364245687289
2024,제주특별자치도 제주시,493.2,129.4,818.0,234.0,1724.4,478.9,234.8,62.8,488348.0,97,84,17.200848575196378
2024,충청남도 계룡시,60.9,15.9,79.0,22.4,151.9,41.9,34.4,9.2,46540.0,2,1,2.1486892995272884
2024,충청남도 공주시,468.5,122.8,159.7,41.8,304.6,75.5,397.6,104.9,101285.0,8,6,5.923878165572395
2024,충청남도 금산군,663.4,165.2,72.4,18.5,122.9,30.3,646.4,161.1,49615.0,5,4,8.062078000604656
2024,충청남도 논산시,600.0,155.8,172.7,45.3,302.2,77.4,524.8,137.1,108529.0,9,7,6.449888969768449
2024,충청남도 당진시,5605.7,1449.5,322.6,90.7,412.9,105.9,5431.0,1411.5,171931.0,49,44,25.591661771291975
2024,충청남도 보령시,769.5,179.9,157.4,42.5,309.5,80.9,474.2,117.0,93780.0,1,1,1.0663254425250586
2024,충청남도 부여군,136.9,33.1,91.3,23.1,126.6,32.0,112.9,27.5,59550.0,9,8,13.434089000839633
2024,충청남도 서산시,8733.0,2250.1,314.5,85.3,491.6,126.9,8620.3,2221.5,174445.0,25,22,12.611424804379604
2024,충청남도 서천군,717.1,180.0,75.3,19.3,128.0,32.5,665.2,170.2,48204.0,6,5,10.372583188117169
2024,충청남도 아산시,11398.2,2949.3,640.3,176.7,765.7,199.7,11087.3,2869.1,355014.0,36,29,8.16869193890945
2024,충청남도 예산군,816.5,201.1,134.0,35.9,205.5,50.4,771.2,190.1,78772.0,31,28,35.54562534910882
2024,충청남도 천안시,5683.3,1488.0,1162.3,313.6,1632.9,429.9,5504.4,1442.5,659920.0,25,25,3.788337980361256
2024,충청남도 청양군,134.4,33.3,40.7,10.0,63.5,14.7,122.4,30.3,29658.0,20,17,57.32011598894059
2024,충청남도 태안군,447.5,106.6,90.2,22.9,246.9,63.5,20.4,5.5,60133.0,6,5,8.314901967305804
2024,충청남도 홍성군,352.4,86.7,178.5,46.9,243.3,62.8,304.3,74.0,99198.0,12,12,12.097018085042038
2024,충청북도 괴산군,241.7,59.8,53.5,13.3,118.2,30.4,227.8,56.4,36252.0,7,6,16.550810989738498
2024,충청북도 단양군,1480.9,318.4,41.0,10.0,88.0,20.9,1450.1,310.7,27352.0,8,6,21.93623866627669
2024,충청북도 보은군,171.6,42.8,46.9,11.7,82.1,19.5,156.8,39.2,30527.0,10,9,29.482097815048974
2024,충청북도 영동군,160.7,38.2,65.2,16.2,96.1,23.4,135.5,32.2,43551.0,11,9,20.665426741062205
2024,충청북도 옥천군,352.1,88.5,73.0,18.1,120.4,29.7,186.0,45.7,48204.0,13,11,22.81968301385777
2024,충청북도 음성군,2555.7,652.4,165.6,43.7,362.0,90.4,2481.2,634.4,91236.0,19,17,18.632995747292735
2024,충청북도 제천시,905.9,229.3,200.2,51.2,320.4,78.2,824.6,210.3,128569.0,18,16,12.444679510612978
2024,충청북도 증평군,343.8,88.7,63.1,16.7,93.1,23.2,308.0,79.5,37171.0,9,6,16.14161577573915
2024,충청북도 진천군,2430.0,641.6,157.2,42.2,323.7,84.1,2382.0,629.8,86537.0,13,12,13.866900863214578
2024,충청북도 청주시,7925.2,1859.2,1480.1,406.1,2112.6,567.0,7389.1,1725.0,854537.0,82,75,8.776682577816993
2024,충청북도 충주시,1646.1,421.9,355.9,95.0,572.8,145.5,1511.5,387.7,207241.0,6,6,2.895180007816986
2025,강원특별자치도 강릉시,789.2,186.9,365.5,101.5,690.2,186.3,639.0,153.1,206237.0,26,25,12.121976173043635
2025,강원특별자치도 고성군,59.1,15.1,43.3,11.1,196.6,51.9,33.7,8.6,26845.0,1,1,3.7250884708511824
2025,강원특별자치도 동해시,1158.8,276.5,149.2,40.3,247.3,64.3,1035.2,251.7,86333.0,10,10,11.5830563052367
