연도,key,산업용,산업용여름,주택용,주택용여름,일반용,일반용여름,제조업,제조업여름,인구,온열,여름온열,여름온열률10만,가구수,다자녀,소년소녀가정,한부모가정,질환자,임산부,영유아,장애인,노인,발급률_인구천명,노인비중
2023,전북특별자치도 남원시,187.4,46.5,111.4,28.8,177.9,43.7,148.2,37.0,76781.0,10,10,13.024055430379912,3496.0,0.0,19.0,304.0,275.0,1.0,66.0,1342.0,1489.0,45.53209778460817,42.59153318077803
2023,전북특별자치도 무주군,33.1,8.2,32.7,8.1,92.1,19.0,24.4,6.2,23251.0,11,10,43.00890284288848,776.0,0.0,11.0,43.0,54.0,0.0,12.0,324.0,332.0,33.374908606081455,42.78350515463917
2023,전북특별자치도 부안군,123.8,33.6,67.7,17.7,148.2,37.9,93.7,25.9,49187.0,16,16,32.52892024315368,2168.0,0.0,29.0,120.0,179.0,0.0,19.0,836.0,985.0,44.07668692947323,45.433579335793354
2023,전북특별자치도 순창군,87.0,22.4,35.7,9.2,53.3,13.2,78.7,20.3,26764.0,3,2,7.472724555372888,1038.0,0.0,12.0,76.0,70.0,0.0,17.0,421.0,442.0,38.78344044238529,42.58188824662813
2023,전북특별자치도 완주군,1156.7,306.0,144.3,38.9,270.4,71.5,1060.4,280.7,97827.0,12,12,12.26655217884633,3033.0,0.0,34.0,363.0,258.0,1.0,78.0,1168.0,1131.0,31.003710632034103,37.28981206726014
2023,전북특별자치도 익산시,1759.5,451.2,413.7,111.7,560.0,145.5,1615.4,415.0,270036.0,28,27,9.998666844420743,10876.0,0.0,28.0,1641.0,1056.0,4.0,187.0,3706.0,4254.0,40.27611133330371,39.11364472232439
2023,전북특별자치도 임실군,100.2,25.0,31.2,7.6,64.3,15.7,88.8,22.1,25956.0,8,8,30.821390044691015,1235.0,0.0,15.0,73.0,76.0,1.0,16.0,496.0,558.0,47.58052088149176,45.18218623481781
2023,전북특별자치도 장수군,37.6,9.0,26.2,6.3,43.0,9.7,20.7,5.0,20983.0,4,4,19.063051041319163,718.0,0.0,6.0,48.0,54.0,0.0,8.0,307.0,295.0,34.2181766191679,41.08635097493036
2023,전북특별자치도 전주시,1754.0,449.0,1057.3,287.2,1430.4,383.8,1584.1,406.2,642727.0,47,44,6.845830344765351,18155.0,0.0,125.0,3143.0,1664.0,14.0,444.0,5821.0,6944.0,28.246829524821578,38.248416414210965
2023,전북특별자치도 정읍시,956.2,248.6,153.9,40.3,219.8,55.7,861.2,225.5,103620.0,14,14,13.510905230650454,4706.0,0.0,33.0,440.0,387.0,1.0,68.0,1823.0,1954.0,45.415942868172166,41.52146196345091
2023,전북특별자치도 진안군,38.0,9.5,30.8,7.5,51.7,11.8,23.4,5.8,24465.0,8,7,28.61230329041488,825.0,0.0,11.0,47.0,55.0,0.0,11.0,371.0,330.0,33.72164316370325,40.0
2023,제주특별자치도 서귀포시,193.1,50.1,295.1,84.4,851.2,235.7,61.8,15.0,183598.0,36,31,16.884715519776904,4369.0,0.0,50.0,634.0,421.0,4.0,101.0,1385.0,1774.0,23.796555518033966,40.604257267109176
2023,제주특별자치도 제주시,494.7,130.0,768.1,217.0,1664.1,456.2,232.7,62.4,491654.0,62,55,11.186728878438904,10929.0,0.0,87.0,2007.0,1019.0,12.0,322.0,3263.0,4219.0,22.229047256810684,38.6037148869979
2023,충청남도 계룡시,57.5,14.9,74.3,21.3,143.5,39.2,31.5,8.6,46667.0,6,6,12.857051021064136,641.0,0.0,6.0,87.0,39.0,0.0,19.0,209.0,281.0,13.735616174170184,43.8377535101404
2023,충청남도 공주시,478.3,126.0,153.8,40.4,296.3,72.8,411.3,109.1,102104.0,12,11,10.77332915458748,2840.0,0.0,23.0,290.0,265.0,0.0,41.0,1017.0,1204.0,27.814777090025856,42.394366197183096
2023,충청남도 금산군,666.5,168.9,70.0,17.8,120.3,28.9,649.6,164.9,50093.0,2,2,3.9925738127083625,1583.0,0.0,7.0,112.0,115.0,2.0,22.0,581.0,744.0,31.60122172758669,46.999368288060644
2023,충청남도 논산시,608.3,153.4,167.5,44.3,294.9,74.8,528.9,134.1,110423.0,12,12,10.86730119630874,4076.0,0.0,9.0,416.0,332.0,3.0,58.0,1582.0,1676.0,36.91259973012868,41.118743866535816
2023,충청남도 당진시,6004.2,1433.0,298.4,82.5,399.0,101.7,5819.8,1391.6,170302.0,20,19,11.15665112564738,2869.0,0.0,29.0,330.0,201.0,1.0,40.0,969.0,1299.0,16.84654319972754,45.27710003485535
2023,충청남도 보령시,718.7,182.3,152.4,41.2,301.2,78.4,463.4,116.8,95772.0,6,6,6.264879087833605,3621.0,0.0,14.0,341.0,300.0,2.0,41.0,1302.0,1621.0,37.8085452950758,44.76663904998619
2023,충청남도 부여군,147.6,38.3,89.2,22.9,123.2,31.0,117.8,29.4,61046.0,18,18,29.48596140615274,2307.0,0.0,12.0,161.0,128.0,1.0,21.0,939.0,1045.0,37.79117386888576,45.296922410056354
2023,충청남도 서산시,8795.6,2200.6,300.0,81.5,473.3,121.3,8683.7,2172.1,176011.0,18,16,9.090340944600053,2871.0,0.0,42.0,303.0,242.0,1.0,43.0,1041.0,1199.0,16.31148053246672,41.7624521072797
2023,충청남도 서천군,684.1,174.3,73.6,19.0,125.4,31.6,615.3,160.8,49116.0,5,5,10.179982083231533,2028.0,0.0,13.0,105.0,131.0,1.0,16.0,796.0,966.0,41.2900073295871,47.633136094674555
2023,충청남도 아산시,11207.9,2903.3,582.3,160.3,755.2,196.5,10906.0,2826.9,345796.0,19,19,5.494569052273595,6750.0,0.0,43.0,920.0,619.0,2.0,112.0,2145.0,2909.0,19.520179527814086,43.096296296296295
2023,충청남도 예산군,803.1,198.3,125.3,33.3,204.1,50.7,757.3,187.7,78354.0,31,30,38.28777088597902,2206.0,0.0,31.0,151.0,167.0,0.0,28.0,866.0,963.0,28.154274191489904,43.65367180417044
2023,충청남도 천안시,5427.3,1431.5,1089.6,295.4,1645.2,434.7,5256.1,1387.7,655959.0,27,25,3.811213810619261,8902.0,0.0,129.0,1318.0,854.0,5.0,153.0,2811.0,3632.0,13.570970136853065,40.79982026510896
2023,충청남도 청양군,130.9,32.2,39.9,10.0,62.8,14.6,120.1,29.6,30168.0,7,4,13.259082471492974,829.0,0.0,19.0,69.0,63.0,2.0,5.0,326.0,345.0,27.479448422169185,41.61640530759952
2023,충청남도 태안군,391.1,86.5,86.4,22.2,239.5,60.3,20.6,5.3,60784.0,3,3,4.935509344564359,1810.0,0.0,14.0,165.0,143.0,0.0,22.0,620.0,846.0,29.7775730455383,46.74033149171271
2023,충청남도 홍성군,341.2,86.0,164.1,43.8,237.2,61.0,296.9,74.3,97524.0,19,15,15.380829334317708,2420.0,0.0,20.0,232.0,210.0,2.0,37.0,895.0,1024.0,24.814404659365902,42.31404958677686
2023,충청북도 괴산군,251.6,62.6,53.4,13.3,117.2,29.1,238.2,59.5,36590.0,6,6,16.39792292976223,1221.0,0.0,8.0,81.0,75.0,1.0,15.0,488.0,553.0,33.36977316206614,45.29074529074529
2023,충청북도 단양군,1721.5,414.6,38.9,9.8,87.0,20.2,1690.3,406.9,27701.0,3,3,10.829933937402982,997.0,0.0,14.0,55.0,69.0,0.0,10.0,370.0,479.0,35.991480451969245,48.044132397191575
2023,충청북도 보은군,171.9,41.9,45.5,11.4,80.7,18.4,156.6,38.2,31010.0,8,8,25.798129635601416,1329.0,0.0,9.0,89.0,73.0,0.0,9.0,510.0,639.0,42.857142857142854,48.081264108352144
2023,충청북도 영동군,161.8,39.9,64.3,16.1,93.9,22.9,136.4,33.7,44195.0,4,4,9.050797601538637,1497.0,0.0,20.0,101.0,94.0,1.0,23.0,570.0,688.0,33.87261002375835,45.958583834335336
2023,충청북도 옥천군,348.2,85.5,70.2,17.7,117.8,28.6,186.0,45.5,48891.0,5,5,10.22683111411098,1610.0,0.0,8.0,134.0,106.0,0.0,18.0,642.0,702.0,32.93039618743736,43.60248447204969
2023,충청북도 음성군,2592.8,661.9,157.5,41.5,338.3,83.8,2523.1,644.7,91183.0,22,19,20.837217463781627,2090.0,0.0,16.0,224.0,189.0,0.0,30.0,682.0,949.0,22.92093921015979,45.4066985645933
2023,충청북도 제천시,928.6,230.4,195.5,49.8,317.1,75.6,847.8,211.7,130194.0,18,18,13.825521913452231,4649.0,0.0,26.0,507.0,333.0,1.0,78.0,1651.0,2053.0,35.70825076424413,44.16003441600344
2023,충청북도 증평군,355.5,94.5,60.1,16.1,91.8,22.2,319.5,85.6,37484.0,3,3,8.003414790310533,1088.0,0.0,11.0,141.0,83.0,0.0,16.0,393.0,444.0,29.0257176395262,40.80882352941176
2023,충청북도 진천군,2353.4,623.4,146.4,39.5,311.3,79.8,2307.3,612.4,86254.0,20,16,18.549864354116917,1595.0,0.0,16.0,195.0,108.0,0.0,32.0,533.0,711.0,18.491896028010295,44.57680250783699
2023,충청북도 청주시,9820.9,2570.0,1389.6,382.7,2035.2,539.3,9301.8,2440.1,852189.0,53,51,5.984587925917842,17337.0,0.0,112.0,2695.0,1475.0,11.0,369.0,5632.0,7043.0,20.34407860228189,40.624098748341694
2023,충청북도 충주시,1595.3,405.1,339.8,90.3,561.0,140.7,1462.4,372.3,207778.0,9,9,4.331546169469338,5893.0,0.0,30.0,747.0,503.0,2.0,112.0,1969.0,2530.0,28.362001751869784,42.93229255048362
2024,강원특별자치도 강릉시,822.7,203.2,357.7,98.2,674.4,179.4,641.6,153.7,207731.0,27,27,12.99757859924614,7031.0,0.0,54.0,756.0,571.0,0.0,111.0,2229.0,3310.0,33.846657456036894,47.07722941260133
2024,강원특별자치도 고성군,60.9,15.6,43.3,11.1,184.2,48.4,37.0,9.6,26999.0,3,3,11.111522648987,971.0,0.0,6.0,72.0,77.0,0.0,6.0,333.0,477.0,35.964294973887924,49.12461380020597
2024,강원특별자치도 동해시,1284.4,313.6,147.7,39.7,242.7,62.9,1166.2,288.0,87675.0,12,12,13.686911890504703,3162.0,0.0,12.0,305.0,233.0,0.0,45.0,1069.0,1498.0,36.0650128314799,47.37507906388362
2024,강원특별자치도 삼척시,1134.6,278.4,102.1,26.4,183.4,47.7,748.6,176.2,61735.0,9,9,14.57844010690856,2044.0,0.0,22.0,167.0,156.0,0.0,26.0,717.0,956.0,33.109257309467885,46.771037181996086
2024,강원특별자치도 속초시,75.4,19.6,147.4,40.6,329.8,91.3,52.6,13.6,80933.0,8,8,9.884719459305844,2926.0,0.0,12.0,266.0,230.0,1.0,38.0,905.0,1474.0,36.15336142241113,50.37593984962406
2024,강원특별자치도 양구군,19.6,4.6,30.5,7.6,96.0,22.5,7.1,1.7,20621.0,3,3,14.548276029290529,602.0,0.0,10.0,36.0,53.0,0.0,5.0,216.0,282.0,29.193540565442994,46.84385382059801
2024,강원특별자치도 양양군,47.7,11.9,49.5,13.1,175.9,45.1,30.5,7.3,27489.0,6,6,21.826912583215105,949.0,0.0,11.0,49.0,92.0,0.0,11.0,302.0,484.0,34.522900069118556,51.00105374077977
2024,강원특별자치도 영월군,783.4,187.2,59.2,14.7,100.0,24.6,719.3,171.4,36721.0,1,1,2.723237384602816,986.0,0.0,19.0,82.0,71.0,0.0,11.0,337.0,466.0,26.851120612183763,47.26166328600406
2024,강원특별자치도 원주시,819.5,205.7,633.1,163.5,954.0,247.4,709.8,177.3,362164.0,10,8,2.208944014313957,9105.0,0.0,66.0,1209.0,798.0,7.0,161.0,2907.0,3957.0,25.140544062910728,43.45963756177924
2024,강원특별자치도 인제군,38.1,9.0,48.9,12.3,169.7,41.1,13.2,3.2,31535.0,6,5,15.855398763278895,717.0,0.0,11.0,48.0,49.0,0.0,14.0,215.0,380.0,22.736641826541938,52.998605299860536
2024,강원특별자치도 정선군,245.3,59.1,55.4,13.3,228.3,54.3,218.9,52.8,33515.0,5,5,14.91869312248247,915.0,0.0,13.0,56.0,60.0,0.0,11.0,295.0,480.0,27.301208414142923,52.459016393442624
2024,강원특별자치도 철원군,61.0,14.2,58.6,15.1,182.8,44.9,32.9,7.8,40497.0,10,7,17.285231004765784,1077.0,0.0,13.0,77.0,81.0,0.0,16.0,362.0,528.0,26.594562560189644,49.02506963788301
2024,강원특별자치도 춘천시,251.6,65.4,484.2,131.5,927.8,243.3,141.1,38.4,286069.0,27,25,8.739150344846871,8392.0,0.0,98.0,966.0,745.0,4.0,158.0,2602.0,3819.0,29.335579877581985,45.50762631077217
2024,강원특별자치도 태백시,80.1,17.9,61.3,14.2,109.2,24.7,22.5,4.7,37936.0,0,0,0.0,1186.0,0.0,23.0,104.0,87.0,0.0,17.0,418.0,537.0,31.263180092787856,45.27824620573356
2024,강원특별자치도 평창군,88.8,21.9,71.2,17.1,267.6,57.9,41.6,10.4,40396.0,6,5,12.377463115159916,790.0,0.0,9.0,41.0,52.0,1.0,9.0,273.0,405.0,19.556391721952668,51.26582278481012
2024,강원특별자치도 홍천군,123.0,32.9,108.0,27.9,293.7,77.0,90.3,24.6,66717.0,6,6,8.993210126354601,1522.0,0.0,23.0,80.0,124.0,0.0,18.0,523.0,754.0,22.812776353852843,49.54007884362681
2024,강원특별자치도 화천군,24.2,5.5,33.4,8.5,129.1,30.1,6.9,1.7,22922.0,1,1,4.362621062734491,782.0,0.0,8.0,59.0,46.0,0.0,5.0,252.0,412.0,34.11569671058372,52.685421994884905
2024,강원특별자치도 횡성군,277.6,73.2,73.9,18.7,147.3,35.9,235.7,62.8,46111.0,20,19,41.204918566068834,1054.0,0.0,25.0,51.0,85.0,0.0,21.0,382.0,490.0,22.857886404545553,46.48956356736243
2024,경기도 가평군,93.3,22.3,103.2,27.2,405.5,98.1,53.5,12.6,62527.0,8,6,9.595854590816767,1793.0,0.0,10.0,140.0,157.0,0.0,14.0,539.0,933.0,28.67561213555744,52.03569436698271
2024,경기도 고양시,777.2,195.0,1691.2,483.3,2386.5,633.3,323.6,76.9,1070120.0,18,17,1.5886068852091353,18570.0,0.0,61.0,2121.0,1734.0,7.0,351.0,5315.0,8981.0,17.35319403431391,48.36295099623048
2024,경기도 과천시,50.4,13.3,146.3,43.4,310.2,83.0,1.7,0.4,85512.0,3,3,3.5082795397137247,669.0,0.0,3.0,57.0,53.0,0.0,23.0,211.0,322.0,7.823463373561606,48.13153961136024
2024,경기도 광명시,267.4,72.0,387.2,107.9,458.5,121.7,224.7,60.8,278167.0,24,23,8.268414297885803,4808.0,0.0,18.0,543.0,448.0,0.0,76.0,1578.0,2145.0,17.28458084531954,44.61314475873544
2024,경기도 광주시,1098.7,264.6,668.6,180.6,911.3,229.4,922.1,218.3,397605.0,32,27,6.790659071188743,4546.0,0.0,32.0,753.0,377.0,6.0,141.0,1339.0,1898.0,11.433457828749638,41.75098988121426
2024,경기도 구리시,125.1,32.3,308.7,89.3,399.1,109.7,31.9,8.0,186882.0,6,5,2.6754850654423645,3823.0,0.0,11.0,456.0,387.0,3.0,59.0,1083.0,1824.0,20.45675881037232,47.711221553753596
2024,경기도 군포시,565.1,147.3,410.5,109.1,496.1,132.9,358.7,93.9,255931.0,6,6,2.3443818841797204,5192.0,0.0,26.0,620.0,487.0,4.0,86.0,1634.0,2335.0,20.28671790443518,44.973035439137135
2024,경기도 김포시,2150.4,501.4,871.0,228.9,1200.9,320.8,2030.6,471.7,486853.0,13,12,2.464809706420624,7378.0,0.0,42.0,893.0,674.0,6.0,167.0,2035.0,3561.0,15.154471678309468,48.26511249661154
2024,경기도 남양주시,948.6,234.2,1222.1,329.1,1303.9,338.5,507.6,121.1,732482.0,30,27,3.686097405806559,13171.0,0.0,64.0,1695.0,1251.0,9.0,259.0,3739.0,6154.0,17.98132923402896,46.72386303241971
2024,경기도 동두천시,215.7,51.9,143.0,40.2,246.9,63.8,151.8,36.6,86838.0,22,17,19.576683018954835,4014.0,0.0,17.0,541.0,331.0,0.0,84.0,1135.0,1906.0,46.224003316520424,47.48380667663179
2024,경기도 부천시,1618.3,420.6,1291.0,365.0,1468.2,399.1,1442.1,377.9,769918.0,38,33,4.2861707350652924,15816.0,0.0,76.0,1714.0,1580.0,4.0,197.0,5032.0,7213.0,20.54244737751293,45.60571573090541
2024,경기도 성남시,865.2,234.1,1574.2,446.6,3269.4,916.1,353.3,99.8,913009.0,39,34,3.723950147260323,16216.0,0.0,90.0,1731.0,1545.0,2.0,250.0,5088.0,7510.0,17.761051643521586,46.31228416378885
2024,경기도 수원시,686.5,189.1,2087.6,590.9,3441.8,948.6,540.5,149.7,1193005.0,40,34,2.8499461444000653,16007.0,0.0,103.0,1827.0,1439.0,8.0,218.0,4890.0,7522.0,13.417378803944661,46.99194102580121
2024,경기도 시흥시,2839.5,706.9,936.0,262.8,1146.0,308.4,2687.7,668.7,518132.0,29,28,5.404028317108382,8727.0,0.0,33.0,1378.0,775.0,9.0,214.0,2556.0,3762.0,16.84319825835887,43.10759711240976
2024,경기도 안산시,5436.4,1408.8,1084.1,305.3,1329.6,355.3,5160.3,1340.6,620579.0,30,27,4.350775646613887,15518.0,0.0,69.0,2659.0,1481.0,5.0,310.0,4702.0,6292.0,25.00568017931641,40.54646217296043
2024,경기도 안성시,2122.8,554.0,342.5,91.9,778.0,202.5,2049.2,534.3,193949.0,24,22,11.343188157711564,3436.0,0.0,18.0,403.0,308.0,6.0,70.0,1127.0,1504.0,17.715997504498606,43.77182770663563
2024,경기도 안양시,429.7,111.2,911.0,249.8,1785.1,483.2,302.6,78.6,556492.0,13,12,2.156365230767019,8137.0,0.0,38.0,887.0,718.0,2.0,123.0,2465.0,3904.0,14.621953235626028,47.978370406783824
2024,경기도 양주시,1062.1,247.5,499.2,138.5,660.4,169.3,958.7,222.0,289005.0,32,27,9.342398920433904,6769.0,0.0,46.0,1015.0,556.0,7.0,192.0,1917.0,3036.0,23.421740108302625,44.851529029398726
2024,경기도 양평군,126.3,31.1,209.8,52.5,338.2,80.8,27.6,6.6,126804.0,4,4,3.154474622251664,2802.0,0.0,21.0,268.0,215.0,0.0,52.0,826.0,1420.0,22.097094728872907,50.678087080656674
2024,경기도 여주시,542.9,133.8,186.4,49.4,430.7,110.2,462.6,111.4,114610.0,24,17,14.83291161329727,2982.0,0.0,27.0,332.0,233.0,2.0,50.0,994.0,1344.0,26.018672018148504,45.07042253521127
2024,경기도 연천군,215.0,52.0,64.1,16.8,180.3,44.3,140.8,33.7,40866.0,13,13,31.81128566534528,1460.0,0.0,5.0,93.0,126.0,0.0,22.0,476.0,738.0,35.72652082415701,50.54794520547945
2024,경기도 오산시,572.1,148.6,438.6,120.9,533.0,142.7,503.5,131.2,242065.0,6,6,2.478673083675872,3406.0,0.0,20.0,572.0,270.0,3.0,88.0,956.0,1497.0,14.070600871666702,43.951849677040514
2024,경기도 용인시,5460.6,1455.0,1834.5,494.9,3245.3,869.1,4416.9,1191.1,1085864.0,38,34,3.1311471786522067,10042.0,0.0,62.0,1219.0,753.0,4.0,260.0,3040.0,4704.0,9.247935284713371,46.84325831507668
2024,경기도 의왕시,146.9,37.3,256.5,69.0,479.1,127.6,113.5,28.8,154488.0,4,3,1.9418983998757184,2062.0,0.0,12.0,174.0,143.0,1.0,41.0,681.0,1010.0,13.34731500181244,48.981571290009704
2024,경기도 의정부시,225.2,56.0,771.4,209.8,817.8,217.8,48.8,12.2,461271.0,28,24,5.203015147277847,12210.0,0.0,50.0,1673.0,1116.0,9.0,212.0,3392.0,5758.0,26.470339561776047,47.158067158067155
2024,경기도 이천시,4360.8,1111.0,367.1,100.1,1011.2,265.6,4244.9,1081.5,222443.0,27,23,10.339727480747875,3290.0,0.0,26.0,446.0,294.0,0.0,56.0,1043.0,1425.0,14.790305831156745,43.31306990881459
2024,경기도 파주시,6594.8,1729.4,876.3,248.6,1351.2,344.4,6387.3,1676.1,511308.0,43,40,7.823073372605161,11505.0,0.0,57.0,1663.0,891.0,6.0,312.0,3149.0,5427.0,22.501114787955597,47.17079530638853
2024,경기도 평택시,18158.3,4792.7,1156.4,319.6,2068.6,558.8,17320.9,4584.6,598556.0,74,63,10.525330963184732,8968.0,0.0,38.0,1433.0,777.0,14.0,241.0,2683.0,3782.0,14.982725091720742,42.1721677074041
2024,경기도 포천시,1532.3,355.5,218.9,58.4,600.6,147.8,1409.0,325.5,141463.0,33,28,19.793161462714632,4271.0,0.0,24.0,470.0,436.0,1.0,51.0,1327.0,1962.0,30.191640216876497,45.937719503629125
2024,경기도 하남시,549.8,143.6,609.6,177.8,790.6,220.2,88.1,22.6,329120.0,13,13,3.949927078269324,4760.0,0.0,13.0,486.0,402.0,2.0,96.0,1449.0,2312.0,14.462809917355372,48.57142857142857
2024,경기도 화성시,15852.6,4115.0,1778.6,486.7,3113.7,838.5,15514.9,4025.7,968821.0,53,48,4.954475594562876,9477.0,0.0,65.0,1291.0,705.0,7.0,215.0,2857.0,4337.0,9.781992752015078,45.763427244908726
2024,경상남도 거제시,1204.1,340.3,414.7,111.7,500.0,135.3,1121.1,319.0,232972.0,79,68,29.188056933880468,4451.0,0.0,28.0,644.0,345.0,0.0,151.0,1281.0,2002.0,19.10530020775029,44.97865648168951
2024,경상남도 거창군,113.4,29.8,90.5,23.2,128.3,31.2,94.3,25.0,59588.0,1,0,0.0,2176.0,0.0,18.0,153.0,158.0,3.0,40.0,787.0,1017.0,36.51741961468752,46.737132352941174
2024,경상남도 고성군,355.1,93.0,74.4,18.9,118.9,29.8,170.4,42.5,48005.0,8,8,16.664930736381628,1885.0,0.0,11.0,99.0,128.0,2.0,39.0,674.0,932.0,39.266743047599206,49.44297082228117
2024,경상남도 김해시,3211.6,791.0,899.7,255.6,1128.0,313.4,2941.7,720.7,531676.0,53,48,9.028054679917844,11895.0,0.0,65.0,1569.0,1076.0,3.0,283.0,3661.0,5238.0,22.372648003671408,44.03530895334174
2024,경상남도 남해군,19.2,4.8,56.5,14.2,119.5,30.5,5.7,1.4,39832.0,0,0,0.0,1493.0,0.0,7.0,84.0,91.0,2.0,18.0,551.0,740.0,37.48242618999799,49.56463496316142
2024,경상남도 밀양시,638.7,162.6,162.9,44.2,239.2,62.4,567.3,143.9,100691.0,11,10,9.931374204248645,3700.0,0.0,11.0,231.0,285.0,0.0,47.0,1346.0,1780.0,36.746084555719975,48.10810810810811
2024,경상남도 사천시,896.1,228.1,177.5,47.7,280.5,73.1,830.1,210.8,108504.0,17,13,11.981125119811251,3426.0,0.0,24.0,304.0,262.0,0.0,50.0,1169.0,1617.0,31.57487281574873,47.19789842381786
2024,경상남도 산청군,96.4,26.0,45.3,11.3,79.5,19.6,80.9,22.0,33259.0,8,4,12.026819808172224,1221.0,0.0,13.0,67.0,66.0,1.0,9.0,467.0,598.0,36.71186746444571,48.976248976248975
2024,경상남도 양산시,2340.6,600.7,624.0,175.0,754.7,206.1,2013.7,514.6,359531.0,30,26,7.231643446601266,8837.0,0.0,41.0,977.0,696.0,4.0,198.0,2625.0,4296.0,24.57924351446746,48.613782958017424
2024,경상남도 의령군,186.8,47.1,36.5,9.2,57.0,13.7,174.4,43.9,25150.0,8,8,31.809145129224653,1097.0,0.0,4.0,56.0,51.0,0.0,7.0,408.0,571.0,43.618290258449306,52.05104831358249
2024,경상남도 진주시,865.3,216.6,590.6,162.0,787.7,211.1,758.9,188.7,338785.0,27,23,6.788966453650546,9071.0,0.0,27.0,994.0,717.0,6.0,133.0,2983.0,4211.0,26.77509334828874,46.42266563774666
2024,경상남도 창녕군,545.4,139.1,86.9,22.5,146.6,37.3,523.8,133.7,56085.0,8,7,12.481055540697158,2311.0,0.0,13.0,154.0,161.0,1.0,33.0,835.0,1114.0,41.20531336364447,48.20424058848983
2024,경상남도 창원시,6110.9,1559.3,1690.7,480.0,2288.7,626.3,5811.8,1480.3,999858.0,67,60,6.000852121001183,22511.0,0.0,82.0,2061.0,1994.0,7.0,395.0,6966.0,11006.0,22.51419701597627,48.891652969659276
2024,경상남도 통영시,398.7,103.3,200.0,53.0,357.1,94.6,188.0,52.6,118481.0,19,17,14.348292131227792,4629.0,0.0,27.0,506.0,429.0,0.0,91.0,1414.0,2162.0,39.06955545614909,46.705551955065886
2024,경상남도 하동군,198.7,50.5,57.0,14.3,94.8,23.3,36.2,9.0,40765.0,18,16,39.24935606525206,1703.0,0.0,9.0,116.0,112.0,0.0,29.0,660.0,777.0,41.77603336195265,45.625366999412805
2024,경상남도 함안군,2527.4,602.0,92.2,24.6,147.9,39.1,2424.5,575.8,58842.0,4,4,6.797865470242344,1975.0,0.0,12.0,171.0,131.0,0.0,33.0,765.0,863.0,33.56446075932158,43.69620253164557
2024,경상남도 함양군,52.4,13.4,53.0,13.3,82.2,20.6,37.2,9.1,36131.0,6,4,11.070825606819628,1560.0,0.0,8.0,97.0,86.0,0.0,24.0,553.0,792.0,43.176219866596554,50.76923076923077
2024,경상남도 합천군,68.6,16.6,57.8,14.3,102.7,24.6,48.6,11.5,40225.0,13,9,22.37414543194531,1634.0,0.0,3.0,54.0,119.0,1.0,20.0,668.0,769.0,40.62150403977626,47.06242350061199
2024,경상북도 경산시,1563.3,394.5,464.0,127.1,539.5,146.7,1486.2,373.8,266398.0,5,5,1.8768909676499077,6313.0,0.0,46.0,719.0,582.0,6.0,169.0,2021.0,2770.0,23.697625357547732,43.87771265642325
2024,경상북도 경주시,2683.5,618.7,436.0,122.1,784.1,212.7,2001.5,477.5,244769.0,24,23,9.39661476739293,6802.0,0.0,33.0,550.0,550.0,2.0,96.0,2165.0,3406.0,27.789466803394223,50.07350779182593
2024,경상북도 고령군,959.1,234.3,42.4,11.2,77.2,19.5,932.4,227.5,30062.0,4,2,6.652917304237907,1069.0,0.0,2.0,69.0,82.0,0.0,17.0,398.0,501.0,35.55984299115162,46.86623012160898
2024,경상북도 구미시,7581.0,2045.6,672.3,188.0,797.0,213.7,7195.1,1946.3,404820.0,59,49,12.10414505212193,6633.0,0.0,35.0,1143.0,643.0,9.0,188.0,2156.0,2459.0,16.385060026678524,37.07221468415498
2024,경상북도 김천시,1684.6,431.1,214.2,57.0,323.7,85.9,1507.1,387.4,135446.0,24,24,17.719238663378764,3960.0,0.0,24.0,378.0,327.0,3.0,66.0,1461.0,1701.0,29.23674379457496,42.95454545454545
2024,경상북도 문경시,202.5,49.1,99.6,25.3,170.6,41.8,171.2,41.3,67257.0,8,8,11.894672673476368,1766.0,0.0,7.0,100.0,146.0,0.0,16.0,716.0,781.0,26.25748992669908,44.2242355605889
2024,경상북도 봉화군,1246.9,280.4,38.7,9.4,60.1,13.8,1228.4,275.6,28836.0,6,4,13.871549452073795,822.0,0.0,3.0,30.0,55.0,0.0,5.0,344.0,385.0,28.506034124011652,46.83698296836983
2024,경상북도 상주시,172.0,46.4,138.1,35.4,191.0,47.9,137.4,37.6,91850.0,8,8,8.709853021230266,2854.0,0.0,21.0,166.0,223.0,1.0,35.0,1105.0,1303.0,31.072400653238976,45.6552207428171
2024,경상북도 성주군,760.9,186.3,54.8,14.2,100.6,25.2,744.4,182.1,41452.0,4,3,7.237286500048249,1325.0,0.0,9.0,85.0,99.0,0.0,22.0,484.0,626.0,31.964682041879765,47.24528301886792
2024,경상북도 안동시,302.7,75.8,249.0,66.4,411.6,104.9,200.1,52.1,153159.0,20,17,11.099576257353467,5716.0,0.0,23.0,440.0,418.0,0.0,82.0,2035.0,2718.0,37.32069287472496,47.55073477956613
2024,경상북도 영덕군,46.3,11.2,48.3,12.5,134.4,34.4,26.5,6.2,33210.0,1,0,0.0,1906.0,0.0,12.0,106.0,140.0,0.0,19.0,662.0,967.0,57.392351701294785,50.73452256033578
2024,경상북도 영양군,12.7,3.1,22.0,5.3,32.7,7.3,3.7,0.8,15328.0,2,1,6.524008350730688,673.0,0.0,9.0,35.0,48.0,0.0,7.0,258.0,316.0,43.90657620041754,46.95393759286775
