reg,date,최고,온열,정전건수,dow,정전,정전_lag1,정전_lag2
제주,2021-07-11,29.975,4,0.0,6,0,0.0,0.0
제주,2021-07-12,30.775,0,0.0,0,0,0.0,0.0
제주,2021-07-13,30.35,8,1.0,1,1,0.0,0.0
제주,2021-07-14,29.625,2,1.0,2,1,1.0,0.0
제주,2021-07-15,30.799999999999997,2,0.0,3,0,1.0,1.0
제주,2021-07-16,30.525,1,5.0,4,1,0.0,1.0
제주,2021-07-17,29.9,0,6.0,5,1,1.0,0.0
제주,2021-07-18,29.575000000000003,0,9.0,6,1,1.0,1.0
제주,2021-07-19,31.200000000000003,1,0.0,0,0,1.0,1.0
제주,2021-07-20,31.0,0,0.0,1,0,0.0,1.0
제주,2021-07-21,30.95,1,2.0,2,1,0.0,0.0
제주,2021-07-22,31.875,1,0.0,3,0,1.0,0.0
제주,2021-07-23,29.475,0,1.0,4,1,0.0,1.0
제주,2021-07-24,31.7,1,0.0,5,0,1.0,0.0
제주,2021-07-25,28.2,0,0.0,6,0,0.0,1.0
제주,2021-07-26,28.7,1,2.0,0,1,0.0,0.0
제주,2021-07-27,31.425,1,0.0,1,0,1.0,0.0
제주,2021-07-28,31.65,5,0.0,2,0,0.0,1.0
제주,2021-07-29,31.150000000000002,0,0.0,3,0,0.0,0.0
제주,2021-07-30,29.5,1,1.0,4,1,0.0,0.0
제주,2021-07-31,30.1,2,4.0,5,1,1.0,0.0
제주,2021-08-01,30.65,0,0.0,6,0,1.0,1.0
제주,2021-08-02,30.775,1,2.0,0,1,0.0,1.0
제주,2021-08-03,31.075,0,1.0,1,1,1.0,0.0
제주,2021-08-04,32.375,4,1.0,2,1,1.0,1.0
제주,2021-08-05,32.425,0,0.0,3,0,1.0,1.0
제주,2021-08-06,32.275,2,1.0,4,1,0.0,1.0
제주,2021-08-07,31.525,0,0.0,5,0,1.0,0.0
제주,2021-08-08,29.45,0,0.0,6,0,0.0,1.0
제주,2021-08-09,32.0,2,0.0,0,0,0.0,0.0
제주,2021-08-10,30.325,2,1.0,1,1,0.0,0.0
제주,2021-08-11,28.875,0,3.0,2,1,1.0,0.0
제주,2021-08-12,28.025,0,0.0,3,0,1.0,1.0
제주,2021-08-13,25.775,0,1.0,4,1,0.0,1.0
제주,2021-08-14,24.825,0,2.0,5,1,1.0,0.0
제주,2021-08-15,26.275,0,0.0,6,0,1.0,1.0
제주,2021-08-16,27.625,0,0.0,0,0,0.0,1.0
제주,2021-08-17,28.225,0,0.0,1,0,0.0,0.0
제주,2021-08-18,28.375,2,1.0,2,1,0.0,0.0
제주,2021-08-19,28.35,0,2.0,3,1,1.0,0.0
제주,2021-08-20,30.0,0,2.0,4,1,1.0,1.0
제주,2021-08-21,27.7,0,1.0,5,1,1.0,1.0
제주,2021-08-22,26.75,0,2.0,6,1,1.0,1.0
제주,2021-08-23,29.875,0,2.0,0,1,1.0,1.0
제주,2021-08-24,28.5,1,0.0,1,0,1.0,1.0
제주,2021-08-25,28.425,0,3.0,2,1,0.0,1.0
제주,2021-08-26,28.975,0,0.0,3,0,1.0,0.0
제주,2021-08-27,30.475,3,0.0,4,0,0.0,1.0
제주,2021-08-28,30.875,3,1.0,5,1,0.0,0.0
제주,2021-08-29,31.0,1,0.0,6,0,1.0,0.0
제주,2021-08-30,30.325,0,0.0,0,0,0.0,1.0
제주,2021-08-31,29.925,3,0.0,1,0,0.0,0.0
제주,2021-09-01,30.675,0,4.0,2,1,0.0,0.0
제주,2021-09-02,27.2,0,2.0,3,1,1.0,0.0
제주,2021-09-03,26.35,0,1.0,4,1,1.0,1.0
제주,2021-09-04,28.375,0,0.0,5,0,1.0,1.0
제주,2021-09-05,25.825,0,0.0,6,0,0.0,1.0
제주,2021-09-06,27.025,0,0.0,0,0,0.0,0.0
제주,2021-09-07,29.975,0,0.0,1,0,0.0,0.0
제주,2021-09-08,27.1,0,0.0,2,0,0.0,0.0
제주,2021-09-09,27.775,0,0.0,3,0,0.0,0.0
제주,2021-09-10,25.5,0,0.0,4,0,0.0,0.0
제주,2021-09-11,28.5,1,1.0,5,1,0.0,0.0
제주,2021-09-12,28.075,0,0.0,6,0,1.0,0.0
제주,2021-09-13,26.025,0,1.0,0,1,0.0,1.0
제주,2021-09-14,25.825000000000003,0,2.0,1,1,1.0,0.0
제주,2021-09-15,24.875,0,3.0,2,1,1.0,1.0
제주,2021-09-16,24.725,0,0.0,3,0,1.0,1.0
제주,2021-09-17,27.1,0,3.0,4,1,0.0,1.0
제주,2021-09-18,27.525,0,0.0,5,0,1.0,0.0
제주,2021-09-19,27.2,0,0.0,6,0,0.0,1.0
제주,2021-09-20,28.775,0,3.0,0,1,0.0,0.0
제주,2021-09-21,27.325,0,2.0,1,1,1.0,0.0
제주,2021-09-22,28.725,0,0.0,2,0,1.0,1.0
제주,2021-09-23,27.525,0,1.0,3,1,0.0,1.0
제주,2021-09-24,26.8,0,0.0,4,0,1.0,0.0
제주,2021-09-25,27.25,0,0.0,5,0,0.0,1.0
제주,2021-09-26,27.925,0,1.0,6,1,0.0,0.0
제주,2021-09-27,27.0,0,0.0,0,0,1.0,0.0
제주,2021-09-28,27.7,0,0.0,1,0,0.0,1.0
제주,2021-09-29,29.05,1,1.0,2,1,0.0,0.0
제주,2021-09-30,25.375,0,1.0,3,1,1.0,0.0
제주,2022-05-01,18.2,0,0.0,6,0,1.0,1.0
제주,2022-05-02,21.075,0,0.0,0,0,0.0,1.0
제주,2022-05-03,18.7,0,1.0,1,1,0.0,0.0
제주,2022-05-04,20.2,0,0.0,2,0,1.0,0.0
제주,2022-05-05,24.375,0,0.0,3,0,0.0,1.0
제주,2022-05-06,24.45,0,0.0,4,0,0.0,0.0
제주,2022-05-07,23.875,0,0.0,5,0,0.0,0.0
제주,2022-05-08,21.55,0,0.0,6,0,0.0,0.0
제주,2022-05-09,20.625,0,0.0,0,0,0.0,0.0
제주,2022-05-10,20.925,0,0.0,1,0,0.0,0.0
제주,2022-05-11,20.525,0,0.0,2,0,0.0,0.0
제주,2022-05-12,22.725,0,0.0,3,0,0.0,0.0
제주,2022-05-13,19.875,0,2.0,4,1,0.0,0.0
제주,2022-05-14,20.85,0,1.0,5,1,1.0,0.0
제주,2022-05-15,19.25,0,0.0,6,0,1.0,1.0
제주,2022-05-16,21.975,0,0.0,0,0,0.0,1.0
제주,2022-05-17,23.5,0,0.0,1,0,0.0,0.0
제주,2022-05-18,23.6,0,1.0,2,1,0.0,0.0
제주,2022-05-19,23.1,0,0.0,3,0,1.0,0.0
제주,2022-05-20,24.3,0,1.0,4,1,0.0,1.0
제주,2022-05-21,23.9,0,0.0,5,0,1.0,0.0
제주,2022-05-22,25.025,0,1.0,6,1,0.0,1.0
제주,2022-05-23,25.525,0,0.0,0,0,1.0,0.0
제주,2022-05-24,25.25,0,0.0,1,0,0.0,1.0
제주,2022-05-25,25.325,0,0.0,2,0,0.0,0.0
제주,2022-05-26,22.625,0,0.0,3,0,0.0,0.0
제주,2022-05-27,28.0,0,0.0,4,0,0.0,0.0
제주,2022-05-28,25.325000000000003,1,0.0,5,0,0.0,0.0
제주,2022-05-29,22.7,0,0.0,6,0,0.0,0.0
제주,2022-05-30,23.225,0,0.0,0,0,0.0,0.0
제주,2022-05-31,25.475,0,0.0,1,0,0.0,0.0
제주,2022-06-01,23.85,1,1.0,2,1,0.0,0.0
제주,2022-06-02,24.5,0,0.0,3,0,1.0,0.0
제주,2022-06-03,23.95,1,1.0,4,1,0.0,1.0
제주,2022-06-04,25.825,0,1.0,5,1,1.0,0.0
제주,2022-06-05,22.15,0,0.0,6,0,1.0,1.0
제주,2022-06-06,24.3,0,0.0,0,0,0.0,1.0
제주,2022-06-07,23.4,0,0.0,1,0,0.0,0.0
제주,2022-06-08,23.95,0,0.0,2,0,0.0,0.0
제주,2022-06-09,24.45,0,0.0,3,0,0.0,0.0
제주,2022-06-10,24.625,1,1.0,4,1,0.0,0.0
제주,2022-06-11,24.375,0,0.0,5,0,1.0,0.0
제주,2022-06-12,24.7,0,0.0,6,0,0.0,1.0
제주,2022-06-13,21.875,0,0.0,0,0,0.0,0.0
제주,2022-06-14,21.425,0,0.0,1,0,0.0,0.0
제주,2022-06-15,25.625,1,0.0,2,0,0.0,0.0
제주,2022-06-16,24.95,0,1.0,3,1,0.0,0.0
제주,2022-06-17,25.425,0,1.0,4,1,1.0,0.0
제주,2022-06-18,26.5,0,0.0,5,0,1.0,1.0
제주,2022-06-19,28.0,3,0.0,6,0,0.0,1.0
제주,2022-06-20,25.474999999999998,0,0.0,0,0,0.0,0.0
제주,2022-06-21,26.975,0,0.0,1,0,0.0,0.0
제주,2022-06-22,27.375,0,0.0,2,0,0.0,0.0
제주,2022-06-23,27.375,1,0.0,3,0,0.0,0.0
제주,2022-06-24,27.2,0,1.0,4,1,0.0,0.0
제주,2022-06-25,28.775,0,5.0,5,1,1.0,0.0
제주,2022-06-26,28.475,2,1.0,6,1,1.0,1.0
제주,2022-06-27,28.275,0,0.0,0,0,1.0,1.0
제주,2022-06-28,28.0,0,0.0,1,0,0.0,1.0
제주,2022-06-29,28.724999999999998,1,0.0,2,0,0.0,0.0
제주,2022-06-30,29.425,1,1.0,3,1,0.0,0.0
제주,2022-07-01,29.875,1,0.0,4,0,1.0,0.0
제주,2022-07-02,30.125,1,0.0,5,0,0.0,1.0
제주,2022-07-03,31.475,1,0.0,6,0,0.0,0.0
제주,2022-07-04,30.2,0,0.0,0,0,0.0,0.0
제주,2022-07-05,29.9,1,1.0,1,1,0.0,0.0
제주,2022-07-06,30.974999999999998,4,0.0,2,0,1.0,0.0
제주,2022-07-07,31.175,2,0.0,3,0,0.0,1.0
제주,2022-07-08,31.599999999999998,1,0.0,4,0,0.0,0.0
제주,2022-07-09,30.475,1,0.0,5,0,0.0,0.0
제주,2022-07-10,31.0,2,1.0,6,1,0.0,0.0
제주,2022-07-11,29.3,1,2.0,0,1,1.0,0.0
제주,2022-07-12,30.8,0,0.0,1,0,1.0,1.0
제주,2022-07-13,30.775000000000002,2,1.0,2,1,0.0,1.0
제주,2022-07-14,31.7,0,1.0,3,1,1.0,0.0
제주,2022-07-15,28.025,0,0.0,4,0,1.0,1.0
제주,2022-07-16,30.65,1,1.0,5,1,0.0,1.0
제주,2022-07-17,30.025,0,0.0,6,0,1.0,0.0
제주,2022-07-18,29.65,0,0.0,0,0,0.0,1.0
제주,2022-07-19,29.725,2,0.0,1,0,0.0,0.0
제주,2022-07-20,29.125,0,1.0,2,1,0.0,0.0
제주,2022-07-21,31.45,0,0.0,3,0,1.0,0.0
제주,2022-07-22,30.325,2,1.0,4,1,0.0,1.0
제주,2022-07-23,30.05,2,1.0,5,1,1.0,0.0
제주,2022-07-24,30.6,0,0.0,6,0,1.0,1.0
제주,2022-07-25,29.175,2,0.0,0,0,0.0,1.0
제주,2022-07-26,30.275000000000002,1,0.0,1,0,0.0,0.0
제주,2022-07-27,30.6,1,0.0,2,0,0.0,0.0
제주,2022-07-28,32.7,0,0.0,3,0,0.0,0.0
제주,2022-07-29,32.425,0,0.0,4,0,0.0,0.0
제주,2022-07-30,28.7,0,0.0,5,0,0.0,0.0
제주,2022-07-31,28.674999999999997,0,1.0,6,1,0.0,0.0
제주,2022-08-01,30.15,0,0.0,0,0,1.0,0.0
제주,2022-08-02,31.1,3,0.0,1,0,0.0,1.0
제주,2022-08-03,31.4,6,0.0,2,0,0.0,0.0
제주,2022-08-04,32.150000000000006,4,0.0,3,0,0.0,0.0
제주,2022-08-05,32.55,0,0.0,4,0,0.0,0.0
제주,2022-08-06,32.475,8,1.0,5,1,0.0,0.0
제주,2022-08-07,32.7,2,1.0,6,1,1.0,0.0
제주,2022-08-08,32.95,0,0.0,0,0,1.0,1.0
제주,2022-08-09,32.925,2,0.0,1,0,0.0,1.0
제주,2022-08-10,33.475,3,1.0,2,1,0.0,0.0
제주,2022-08-11,32.15,1,0.0,3,0,1.0,0.0
제주,2022-08-12,31.924999999999997,3,0.0,4,0,0.0,1.0
제주,2022-08-13,32.475,2,1.0,5,1,0.0,0.0
제주,2022-08-14,33.025,1,0.0,6,0,1.0,0.0
제주,2022-08-15,33.15,1,0.0,0,0,0.0,1.0
제주,2022-08-16,31.5,2,0.0,1,0,0.0,0.0
제주,2022-08-17,28.174999999999997,0,11.0,2,1,0.0,0.0
제주,2022-08-18,29.625,0,0.0,3,0,1.0,0.0
제주,2022-08-19,32.375,1,0.0,4,0,0.0,1.0
제주,2022-08-20,30.85,3,0.0,5,0,0.0,0.0
제주,2022-08-21,29.825,3,0.0,6,0,0.0,0.0
제주,2022-08-22,30.575,1,0.0,0,0,0.0,0.0
제주,2022-08-23,32.15,0,0.0,1,0,0.0,0.0
제주,2022-08-24,29.75,0,0.0,2,0,0.0,0.0
제주,2022-08-25,30.025,0,0.0,3,0,0.0,0.0
제주,2022-08-26,28.174999999999997,0,0.0,4,0,0.0,0.0
제주,2022-08-27,29.15,0,0.0,5,0,0.0,0.0
제주,2022-08-28,28.325,2,0.0,6,0,0.0,0.0
제주,2022-08-29,28.925,0,0.0,0,0,0.0,0.0
제주,2022-08-30,32.150000000000006,1,0.0,1,0,0.0,0.0
제주,2022-08-31,28.4,0,0.0,2,0,0.0,0.0
제주,2022-09-01,26.375,0,0.0,3,0,0.0,0.0
제주,2022-09-02,25.05,0,1.0,4,1,0.0,0.0
제주,2022-09-03,28.275,0,0.0,5,0,1.0,0.0
제주,2022-09-04,29.325,0,1.0,6,1,0.0,1.0
제주,2022-09-05,27.625,0,2.0,0,1,1.0,0.0
제주,2022-09-06,26.875,0,16.0,1,1,1.0,1.0
제주,2022-09-07,27.95,0,1.0,2,1,1.0,1.0
제주,2022-09-08,27.4,0,0.0,3,0,1.0,1.0
제주,2022-09-09,27.1,0,0.0,4,0,0.0,1.0
제주,2022-09-10,27.85,0,1.0,5,1,0.0,0.0
제주,2022-09-11,27.975,0,0.0,6,0,1.0,0.0
제주,2022-09-12,25.95,0,1.0,0,1,0.0,1.0
제주,2022-09-13,25.3,0,0.0,1,0,1.0,0.0
제주,2022-09-14,27.325,0,0.0,2,0,0.0,1.0
제주,2022-09-15,27.924999999999997,0,0.0,3,0,0.0,0.0
제주,2022-09-16,30.475,1,4.0,4,1,0.0,0.0
제주,2022-09-17,29.425,1,0.0,5,0,1.0,0.0
제주,2022-09-18,30.2,0,0.0,6,0,0.0,1.0
제주,2022-09-19,28.775,0,1.0,0,1,0.0,0.0
제주,2022-09-20,25.35,0,0.0,1,0,1.0,0.0
제주,2022-09-21,24.625,0,0.0,2,0,0.0,1.0
제주,2022-09-22,25.375,0,1.0,3,1,0.0,0.0
제주,2022-09-23,25.75,0,1.0,4,1,1.0,0.0
제주,2022-09-24,23.3,0,0.0,5,0,1.0,1.0
제주,2022-09-25,25.95,0,0.0,6,0,0.0,1.0
제주,2022-09-26,25.775,0,0.0,0,0,0.0,0.0
제주,2022-09-27,25.75,0,0.0,1,0,0.0,0.0
제주,2022-09-28,25.525,0,1.0,2,1,0.0,0.0
제주,2022-09-29,26.3,1,0.0,3,0,1.0,0.0
제주,2022-09-30,26.05,0,0.0,4,0,0.0,1.0
제주,2023-05-01,21.049999999999997,0,0.0,0,0,0.0,0.0
제주,2023-05-02,22.75,0,0.0,1,0,0.0,0.0
제주,2023-05-03,20.125,0,0.0,2,0,0.0,0.0
제주,2023-05-04,20.175,0,0.0,3,0,0.0,0.0
제주,2023-05-05,21.4,0,0.0,4,0,0.0,0.0
제주,2023-05-06,20.275,0,0.0,5,0,0.0,0.0
제주,2023-05-07,15.975,0,0.0,6,0,0.0,0.0
제주,2023-05-08,17.9,0,0.0,0,0,0.0,0.0
제주,2023-05-09,20.625,0,0.0,1,0,0.0,0.0
제주,2023-05-10,22.75,0,0.0,2,0,0.0,0.0
제주,2023-05-11,21.8,0,1.0,3,1,0.0,0.0
제주,2023-05-12,20.125,0,0.0,4,0,1.0,0.0
제주,2023-05-13,17.975,0,0.0,5,0,0.0,1.0
제주,2023-05-14,21.025,0,0.0,6,0,0.0,0.0
제주,2023-05-15,24.3,0,2.0,0,1,0.0,0.0
제주,2023-05-16,24.025,0,0.0,1,0,1.0,0.0
제주,2023-05-17,24.725,0,0.0,2,0,0.0,1.0
제주,2023-05-18,21.3,0,0.0,3,0,0.0,0.0
제주,2023-05-19,22.85,0,0.0,4,0,0.0,0.0
제주,2023-05-20,21.575,1,0.0,5,0,0.0,0.0
제주,2023-05-21,20.875,0,0.0,6,0,0.0,0.0
제주,2023-05-22,20.675,0,0.0,0,0,0.0,0.0
제주,2023-05-23,22.225,0,1.0,1,1,0.0,0.0
제주,2023-05-24,21.525,0,0.0,2,0,1.0,0.0
제주,2023-05-25,24.2,0,0.0,3,0,0.0,1.0
제주,2023-05-26,25.35,0,0.0,4,0,0.0,0.0
제주,2023-05-27,23.675,0,0.0,5,0,0.0,0.0
제주,2023-05-28,24.575,0,0.0,6,0,0.0,0.0
제주,2023-05-29,25.725,0,0.0,0,0,0.0,0.0
제주,2023-05-30,22.775000000000002,0,0.0,1,0,0.0,0.0
제주,2023-05-31,23.775,0,0.0,2,0,0.0,0.0
제주,2023-06-01,23.45,0,0.0,3,0,0.0,0.0
제주,2023-06-02,25.375,0,1.0,4,1,0.0,0.0
제주,2023-06-03,24.0,0,1.0,5,1,1.0,0.0
제주,2023-06-04,26.225,0,0.0,6,0,1.0,1.0
제주,2023-06-05,21.925,0,0.0,0,0,0.0,1.0
제주,2023-06-06,21.375,0,0.0,1,0,0.0,0.0
제주,2023-06-07,22.85,0,0.0,2,0,0.0,0.0
제주,2023-06-08,24.025,0,0.0,3,0,0.0,0.0
제주,2023-06-09,24.625,0,1.0,4,1,0.0,0.0
제주,2023-06-10,27.1,0,0.0,5,0,1.0,0.0
제주,2023-06-11,25.35,0,1.0,6,1,0.0,1.0
제주,2023-06-12,24.95,0,0.0,0,0,1.0,0.0
제주,2023-06-13,24.55,0,1.0,1,1,0.0,1.0
제주,2023-06-14,26.15,0,0.0,2,0,1.0,0.0
제주,2023-06-15,25.425,0,2.0,3,1,0.0,1.0
제주,2023-06-16,25.25,0,1.0,4,1,1.0,0.0
제주,2023-06-17,26.8,0,0.0,5,0,1.0,1.0
제주,2023-06-18,25.675,0,0.0,6,0,0.0,1.0
제주,2023-06-19,27.675,1,2.0,0,1,0.0,0.0
제주,2023-06-20,25.3,0,2.0,1,1,1.0,0.0
제주,2023-06-21,24.8,0,1.0,2,1,1.0,1.0
제주,2023-06-22,27.05,0,1.0,3,1,1.0,1.0
제주,2023-06-23,25.975,0,0.0,4,0,1.0,1.0
제주,2023-06-24,27.575000000000003,0,1.0,5,1,0.0,1.0
제주,2023-06-25,24.175,0,1.0,6,1,1.0,0.0
제주,2023-06-26,25.925,0,0.0,0,0,1.0,1.0
제주,2023-06-27,25.275,0,0.0,1,0,0.0,1.0
제주,2023-06-28,27.35,0,0.0,2,0,0.0,0.0
제주,2023-06-29,26.775,0,0.0,3,0,0.0,0.0
제주,2023-06-30,25.575,0,4.0,4,1,0.0,0.0
제주,2023-07-01,27.2,1,2.0,5,1,1.0,0.0
제주,2023-07-02,27.675,1,0.0,6,0,1.0,1.0
제주,2023-07-03,25.7,0,2.0,0,1,0.0,1.0
제주,2023-07-04,27.725,0,0.0,1,0,1.0,0.0
제주,2023-07-05,29.4,0,0.0,2,0,0.0,1.0
제주,2023-07-06,27.475,0,0.0,3,0,0.0,0.0
제주,2023-07-07,27.325,0,0.0,4,0,0.0,0.0
제주,2023-07-08,26.675,0,2.0,5,1,0.0,0.0
제주,2023-07-09,29.2,0,0.0,6,0,1.0,0.0
제주,2023-07-10,30.65,2,1.0,0,1,0.0,1.0
제주,2023-07-11,29.35,3,1.0,1,1,1.0,0.0
제주,2023-07-12,30.1,2,0.0,2,0,1.0,1.0
제주,2023-07-13,29.05,0,0.0,3,0,0.0,1.0
제주,2023-07-14,28.8,1,0.0,4,0,0.0,0.0
제주,2023-07-15,30.025,1,0.0,5,0,0.0,0.0
제주,2023-07-16,29.475,2,0.0,6,0,0.0,0.0
제주,2023-07-17,30.1,0,1.0,0,1,0.0,0.0
제주,2023-07-18,28.925,0,2.0,1,1,1.0,0.0
제주,2023-07-19,27.775,0,0.0,2,0,1.0,1.0
제주,2023-07-20,27.0,0,0.0,3,0,0.0,1.0
제주,2023-07-21,29.225,0,0.0,4,0,0.0,0.0
제주,2023-07-22,28.05,0,1.0,5,1,0.0,0.0
제주,2023-07-23,29.275,0,0.0,6,0,1.0,0.0
제주,2023-07-24,28.275,0,1.0,0,1,0.0,1.0
제주,2023-07-25,29.0,0,2.0,1,1,1.0,0.0
제주,2023-07-26,31.2,5,3.0,2,1,1.0,1.0
제주,2023-07-27,31.575,5,1.0,3,1,1.0,1.0
제주,2023-07-28,30.400000000000002,2,3.0,4,1,1.0,1.0
제주,2023-07-29,31.925,4,0.0,5,0,1.0,1.0
제주,2023-07-30,31.75,1,0.0,6,0,0.0,1.0
제주,2023-07-31,31.675,2,1.0,0,1,0.0,0.0
제주,2023-08-01,31.7,6,0.0,1,0,1.0,0.0
제주,2023-08-02,32.775,0,0.0,2,0,0.0,1.0
제주,2023-08-03,32.775,7,2.0,3,1,0.0,0.0
제주,2023-08-04,32.125,2,0.0,4,0,1.0,0.0
제주,2023-08-05,32.425,2,0.0,5,0,0.0,1.0
제주,2023-08-06,32.5,4,1.0,6,1,0.0,0.0
제주,2023-08-07,32.55,4,0.0,0,0,1.0,0.0
제주,2023-08-08,32.0,4,0.0,1,0,0.0,1.0
제주,2023-08-09,28.725,0,0.0,2,0,0.0,0.0
제주,2023-08-10,30.65,0,0.0,3,0,0.0,0.0
제주,2023-08-11,31.450000000000003,0,0.0,4,0,0.0,0.0
제주,2023-08-12,31.049999999999997,3,0.0,5,0,0.0,0.0
제주,2023-08-13,30.825,2,0.0,6,0,0.0,0.0
제주,2023-08-14,31.125,2,0.0,0,0,0.0,0.0
제주,2023-08-15,30.575,2,2.0,1,1,0.0,0.0
제주,2023-08-16,31.2,1,0.0,2,0,1.0,0.0
제주,2023-08-17,30.45,2,0.0,3,0,0.0,1.0
제주,2023-08-18,30.45,0,0.0,4,0,0.0,0.0
제주,2023-08-19,30.975,4,0.0,5,0,0.0,0.0
제주,2023-08-20,31.475,0,0.0,6,0,0.0,0.0
제주,2023-08-21,31.9,1,0.0,0,0,0.0,0.0
제주,2023-08-22,30.900000000000002,0,0.0,1,0,0.0,0.0
제주,2023-08-23,29.225,0,9.0,2,1,0.0,0.0
제주,2023-08-24,29.4,0,0.0,3,0,1.0,0.0
제주,2023-08-25,30.225,1,0.0,4,0,0.0,1.0
제주,2023-08-26,29.7,1,0.0,5,0,0.0,0.0
제주,2023-08-27,30.975,4,0.0,6,0,0.0,0.0
제주,2023-08-28,31.475,1,0.0,0,0,0.0,0.0
제주,2023-08-29,31.05,0,1.0,1,1,0.0,0.0
제주,2023-08-30,26.875,0,0.0,2,0,1.0,0.0
제주,2023-08-31,27.45,0,1.0,3,1,0.0,1.0
제주,2023-09-01,27.725,0,0.0,4,0,1.0,0.0
제주,2023-09-02,30.45,0,1.0,5,1,0.0,1.0
제주,2023-09-03,31.224999999999998,1,0.0,6,0,1.0,0.0
제주,2023-09-04,30.225,1,0.0,0,0,0.0,1.0
제주,2023-09-05,29.475,0,0.0,1,0,0.0,0.0
제주,2023-09-06,30.025,3,0.0,2,0,0.0,0.0
제주,2023-09-07,29.075,1,0.0,3,0,0.0,0.0
제주,2023-09-08,28.3,0,0.0,4,0,0.0,0.0
제주,2023-09-09,27.975,2,0.0,5,0,0.0,0.0
제주,2023-09-10,28.525,2,0.0,6,0,0.0,0.0
제주,2023-09-11,29.2,1,0.0,0,0,0.0,0.0
제주,2023-09-12,29.325,0,0.0,1,0,0.0,0.0
제주,2023-09-13,30.425,0,0.0,2,0,0.0,0.0
제주,2023-09-14,26.475,0,1.0,3,1,0.0,0.0
제주,2023-09-15,30.35,0,0.0,4,0,1.0,0.0
제주,2023-09-16,29.0,0,3.0,5,1,0.0,1.0
제주,2023-09-17,28.075,0,4.0,6,1,1.0,0.0
제주,2023-09-18,28.875,0,0.0,0,0,1.0,1.0
제주,2023-09-19,29.175,0,0.0,1,0,0.0,1.0
제주,2023-09-20,29.85,0,0.0,2,0,0.0,0.0
제주,2023-09-21,26.575,0,0.0,3,0,0.0,0.0
제주,2023-09-22,24.925,0,0.0,4,0,0.0,0.0
제주,2023-09-23,26.55,0,0.0,5,0,0.0,0.0
제주,2023-09-24,27.075,0,0.0,6,0,0.0,0.0
제주,2023-09-25,27.9,0,0.0,0,0,0.0,0.0
제주,2023-09-26,28.925,0,2.0,1,1,0.0,0.0
제주,2023-09-27,28.3,0,1.0,2,1,1.0,0.0
제주,2023-09-28,27.475,0,0.0,3,0,1.0,1.0
제주,2023-09-29,26.9,0,0.0,4,0,0.0,1.0
제주,2023-09-30,22.75,0,0.0,5,0,0.0,0.0
제주,2024-05-01,17.85,0,0.0,2,0,0.0,0.0
제주,2024-05-02,19.95,0,0.0,3,0,0.0,0.0
제주,2024-05-03,20.95,0,0.0,4,0,0.0,0.0
제주,2024-05-04,23.15,0,0.0,5,0,0.0,0.0
제주,2024-05-05,21.525,0,1.0,6,1,0.0,0.0
제주,2024-05-06,21.05,0,0.0,0,0,1.0,0.0
제주,2024-05-07,21.925,0,0.0,1,0,0.0,1.0
제주,2024-05-08,17.15,0,0.0,2,0,0.0,0.0
제주,2024-05-09,20.975,0,0.0,3,0,0.0,0.0
제주,2024-05-10,21.275,0,0.0,4,0,0.0,0.0
제주,2024-05-11,23.2,0,0.0,5,0,0.0,0.0
제주,2024-05-12,18.75,0,0.0,6,0,0.0,0.0
제주,2024-05-13,21.625,0,1.0,0,1,0.0,0.0
제주,2024-05-14,22.5,0,1.0,1,1,1.0,0.0
제주,2024-05-15,23.3,0,0.0,2,0,1.0,1.0
제주,2024-05-16,22.4,0,1.0,3,1,0.0,1.0
제주,2024-05-17,23.35,0,0.0,4,0,1.0,0.0
제주,2024-05-18,24.5,0,0.0,5,0,0.0,1.0
제주,2024-05-19,24.975,0,0.0,6,0,0.0,0.0
제주,2024-05-20,24.8,0,0.0,0,0,0.0,0.0
제주,2024-05-21,23.625,0,0.0,1,0,0.0,0.0
제주,2024-05-22,22.275,0,0.0,2,0,0.0,0.0
제주,2024-05-23,24.25,1,0.0,3,0,0.0,0.0
제주,2024-05-24,24.700000000000003,0,0.0,4,0,0.0,0.0
제주,2024-05-25,24.4,0,0.0,5,0,0.0,0.0
제주,2024-05-26,23.5,0,1.0,6,1,0.0,0.0
제주,2024-05-27,23.25,0,0.0,0,0,1.0,0.0
제주,2024-05-28,23.1,0,0.0,1,0,0.0,1.0
제주,2024-05-29,23.4,0,0.0,2,0,0.0,0.0
제주,2024-05-30,23.825000000000003,0,0.0,3,0,0.0,0.0
제주,2024-05-31,22.475,0,0.0,4,0,0.0,0.0
제주,2024-06-01,22.525,0,0.0,5,0,0.0,0.0
제주,2024-06-02,24.4,0,0.0,6,0,0.0,0.0
제주,2024-06-03,23.95,0,0.0,0,0,0.0,0.0
제주,2024-06-04,23.8,0,0.0,1,0,0.0,0.0
제주,2024-06-05,22.6,0,1.0,2,1,0.0,0.0
제주,2024-06-06,22.4,0,0.0,3,0,1.0,0.0
제주,2024-06-07,24.174999999999997,0,0.0,4,0,0.0,1.0
제주,2024-06-08,23.05,0,1.0,5,1,0.0,0.0
제주,2024-06-09,24.7,0,0.0,6,0,1.0,0.0
제주,2024-06-10,26.4,0,0.0,0,0,0.0,1.0
제주,2024-06-11,24.45,0,1.0,1,1,0.0,0.0
제주,2024-06-12,26.025,0,0.0,2,0,1.0,0.0
제주,2024-06-13,27.575,1,0.0,3,0,0.0,1.0
