scene,date,path,row,지점,LST_30m,LST_100m,LST_500m,LST_1000m,지점명,Tavg,Tmax,Tmin,net,scene_id
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,906,42.640261280000026,42.344097985142874,40.56889026164951,37.51447467080448,화개,27.7,36.9,19.3,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,933,38.52154718000003,38.206242973142885,36.975190496385274,37.90002982766741,금남,27.5,35.5,19.8,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,918,41.830190540000025,42.009717971428586,42.47839485885113,41.396234508506154,고성,28.3,34.9,22.9,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,768,45.72331532000002,45.12968662742859,42.21359215340208,41.429741136097576,곡성,28.0,36.5,20.7,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,786,40.292081540000005,40.499246104571455,40.42373541279819,37.3210614985499,돌산,27.8,32.4,23.0,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,760,45.08870294000004,44.11775739200002,40.6113277402062,38.253752374755244,복흥,26.7,34.4,19.5,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,722,46.50262388000002,45.288575728571445,45.15728650969074,44.92015172681936,조선대,29.7,37.4,23.2,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,766,43.09371860000001,42.36306656000002,43.80131007477979,43.234682776714564,여수산단,29.1,34.9,24.6,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,774,42.42378668000001,41.94350604114288,41.794795748111255,40.28032840145638,전남도청,28.7,35.2,23.6,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,777,41.68093700000001,42.7622683177143,39.989365557938164,39.57338508494846,관산,27.5,34.5,22.0,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,689,45.41683286000002,44.64891770000001,41.3025508317526,39.65066449597248,광주남구,28.8,36.0,22.7,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,936,37.679574920000015,37.865808181142874,40.37592678432992,38.30121715520758,신포,27.9,35.9,20.8,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,690,45.55925036000004,44.45819218400002,39.028373378144344,37.25406518943031,풍산,28.0,35.6,20.9,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,795,45.97966682000001,45.94005034057145,43.70162720765519,40.1299864027711,옥과,28.4,35.9,21.5,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,794,47.05634312000003,46.58996242914288,43.73030130651378,39.99847244742271,황전,28.0,37.0,20.1,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,872,33.712393040000016,32.576764033142865,30.21451744329899,29.82637209219584,지리산,23.0,29.1,18.5,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,732,46.32488684000001,45.34941648457146,40.66072547204032,40.368516912657356,보성,27.2,33.7,21.5,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,913,,,39.64725978000001,35.07899715452633,상주면,27.5,32.4,22.8,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,770,36.88545494000001,36.71803706514289,36.348971765266924,35.70093810831055,다도,27.4,35.2,21.4,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,755,40.00154984000002,39.60597099200002,37.49735490989693,35.84434281355284,백아면,26.8,35.5,19.2,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,730,43.26575894000003,43.21813452800003,42.80752104795675,42.48455365090117,장성,28.9,36.6,22.8,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,744,,,,42.23773611602195,산이,28.9,35.2,23.1,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,699,45.75521684,45.13212807028574,43.06833162972846,42.37519801168564,무안,28.7,35.3,23.7,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,856,39.95141888000003,39.17031992857145,34.24576860082476,33.061686514818334,광양백운산,25.7,32.6,20.3,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,688,42.470499620000034,42.48970563714287,39.716389887394385,38.569371581102615,봉산,29.4,36.8,23.2,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,948,37.66362416000002,37.96751721090911,38.333277165357984,36.09774587313434,삼장,26.5,35.9,18.9,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,762,,,,35.61596359065838,강진면,27.8,36.1,20.6,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,708,43.165497020000004,41.99653418000003,,42.96913810862352,광산,29.3,36.1,22.8,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,706,40.246507940000015,40.59612255714286,40.72611918164951,41.53857345840989,담양,29.0,35.7,22.5,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,791,38.16379442000001,37.28484243885717,32.546280507628886,31.48948785915261,피아골,25.5,34.3,19.2,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,902,41.90766566000002,41.90014601600002,40.5028829315464,39.13462760010311,시천,26.7,35.2,18.5,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,759,,,30.6205291201338,30.43452623005407,뱀사골,24.3,32.3,16.5,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,951,,,39.30972975436622,37.48758471809422,내장산,27.9,35.7,21.1,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,712,40.56780182000002,39.741031610857156,37.31332123472834,37.72812062589657,순천시,28.8,34.0,23.6,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,315,35.10238784000004,32.89258908114287,29.482219382886615,29.311484025302054,성삼재,24.2,28.9,19.7,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,713,49.38059672000001,50.377421562285726,51.014241923917545,48.43753541512197,광양읍,29.9,37.1,22.3,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,767,38.295957860000044,37.84863544769234,35.987732506599514,35.100701079975224,포두,27.9,32.0,23.3,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,765,41.25482384000001,41.45121350342858,41.199321146391775,39.75497582846447,복내,27.8,35.7,21.2,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,175,32.48988122000001,32.12431584285716,32.22191567316903,32.56909043750807,진도(레),25.9,30.0,22.6,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,748,41.38015124000001,41.13177512000002,39.92101921727275,39.12538419084597,벌교,28.5,34.7,22.9,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,973,41.42002814000002,42.13862615428573,40.20640710075863,38.519631507381725,화순능주,28.3,36.0,22.1,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,775,43.01852216000001,43.700954267428585,43.606232367058844,43.09737628589943,월야,28.5,35.2,22.6,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250801_20250802_02_T1,2025-08-01,115,036,882,47.30471924000002,47.3677084657143,45.3745023099286,42.569812556560215,상무대,28.7,36.0,22.9,AWS,LC09_L2SP_115036_20250801_20250802_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,907,,,35.873617443636384,35.17131761979625,삼천포,27.1,32.7,23.0,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,306,38.68789082000001,39.42751237000002,35.19170218869567,32.482175992783525,소리도,27.4,31.0,25.1,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,787,38.45204744000002,37.88312390413794,35.10730705934666,34.31365634016153,도화,26.8,32.7,22.2,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,929,31.023550640000014,31.47420843885715,32.683510291134034,31.23796836108791,개천,26.8,33.7,21.2,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,917,39.29971640000002,38.523435229142876,36.78480663513046,34.64047933607957,사천,28.3,34.4,22.9,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,932,39.11856134000001,40.05685665885717,38.23270905559115,36.89538750695115,하동,27.7,34.1,21.7,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,926,34.87224116000001,35.27182397428573,34.85531158556703,35.884063474257104,진북,27.9,33.9,22.3,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,920,36.204129620000025,36.97341198800002,36.171746523298985,35.068296484561934,함안,27.5,34.7,22.3,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,738,38.71295630000003,38.59501833371431,36.26018044969074,35.45416806323379,줄포,27.3,32.5,22.3,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,709,33.11196086000003,33.24454748342858,34.492110042641535,34.87736799308678,구례,27.0,32.9,22.3,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,906,34.92351146000001,34.85795058114288,33.64519072354879,31.742212646029635,화개,26.1,34.0,19.7,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,933,35.47153400000002,35.33510617314288,34.391008871296094,35.14281841494602,금남,26.9,34.5,20.7,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,918,,,,33.01992759657673,고성,27.3,32.2,22.3,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,786,35.611672820000024,35.65581410685716,35.81069194544829,34.05691443026201,돌산,28.2,32.7,24.4,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,750,33.678212840000036,32.787411722857165,33.576393228593766,34.044453061952446,백야,28.1,33.2,24.8,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,936,31.854129500000017,32.114843044571444,33.995806801443315,32.389251044958506,신포,27.8,34.0,22.6,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,766,39.10830728000004,39.39160082000002,40.45612398339922,40.74278672962849,여수산단,29.1,34.6,24.7,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,872,29.91839084000003,29.19487738742859,27.266755134226823,27.047393356973892,지리산,21.8,27.7,18.0,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,913,38.380269020000014,38.086807588571446,37.55398871053301,34.377707891674376,상주면,27.1,32.3,22.8,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,731,33.30450932000002,34.35188830571431,34.7349918002062,34.47555524515023,영암,27.0,33.1,21.6,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,856,33.873039980000044,33.52970800914287,29.77651364556703,28.730222891864738,광양백운산,24.4,30.3,19.5,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,688,35.457861920000006,35.51255024000002,33.993955749534905,,봉산,27.5,34.5,22.4,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,948,32.62090532000002,33.492914725454575,34.44617907386209,32.57900078655016,삼장,25.6,33.7,19.1,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,706,,,35.154566727594954,36.311656777814534,담양,26.9,33.5,22.0,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,791,33.82974506000003,32.51865769314288,29.30629119195878,28.492263011892373,피아골,24.1,31.9,17.9,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,902,35.49546014000001,35.073285841142884,34.032500596907234,33.12995251618668,시천,25.5,33.8,18.2,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,759,32.03300588000004,31.726653630285735,29.462118449690742,29.061886368428304,뱀사골,23.0,30.5,15.6,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,315,28.292552660000013,27.579130504571445,25.218019475521256,25.121834919310363,성삼재,22.2,28.3,18.4,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,930,,,31.5533464656938,29.54430697400896,사량도,27.3,33.0,23.1,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,713,42.871547299999996,44.535146462857156,45.52371548082476,43.025014044802084,광양읍,28.3,34.4,21.9,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,712,35.30860838000003,34.806387308000026,33.76877351585801,34.52704350307853,순천시,28.6,34.6,23.3,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_115036_20250817_20250819_02_T1,2025-08-17,115,036,748,36.63707882,36.71803706514287,35.669378948797494,34.541817456067186,벌교,28.1,34.6,22.6,AWS,LC09_L2SP_115036_20250817_20250819_02_T1
LC09_L2SP_116034_20220731_20230405_02_T2,2022-07-31,116,034,589,-123.14852014,-122.26166602214286,-118.72780305189187,-121.33610742813057,고양고봉,25.7,28.0,24.6,AWS,LC09_L2SP_116034_20220731_20230405_02_T2
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,558,36.449087720000044,36.79176863942859,36.693078751340224,34.25287262053541,팔봉,22.9,31.8,15.3,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,577,36.743037440000045,36.566569950285725,34.15050294507391,30.94561490223913,장봉도,19.7,22.5,17.1,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,434,39.855714320000025,39.303622708571446,38.57028662956424,38.67328862605747,안양,23.4,27.9,18.8,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,627,42.210730100000035,42.00434679714287,39.296693821030935,37.77060693881522,태안,21.5,28.5,16.6,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,665,34.45866074000003,33.836841520571454,31.987106169509,30.229811619441012,무의도,20.3,24.2,17.1,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,116,27.765038240000024,27.89300239828573,28.22109451529956,28.741669032974887,관악(레),21.6,25.9,17.5,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,551,37.81857440000001,38.602928608571446,40.518363510868504,38.91995494239954,평택,22.7,30.1,16.8,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,572,38.771062640000004,38.698144880000015,38.624107356288675,37.88728596867376,성남,23.2,30.2,17.1,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,616,38.86107050000002,37.95330949314287,35.682339306804145,35.906418088313785,당진,22.0,29.2,15.7,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,590,,,,37.83545398235535,과천,22.5,29.9,16.3,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,608,33.31704206000003,33.54601684742859,35.064163178762904,35.4697677306852,홍북,22.1,31.4,14.2,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,515,36.01272050000002,35.60093047142859,35.36940734705884,36.863739841948146,운평,21.8,27.5,17.1,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,540,34.348144760000004,34.41741663200001,34.97455075979383,34.57310651339252,고양,22.7,31.1,16.5,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,538,37.760468059999994,38.11102670171431,36.26411919896909,34.369566504775285,신서,22.4,30.0,15.7,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,532,35.42254238000002,35.01801157485716,34.50096693042841,34.28615973246996,의정부,22.9,29.0,16.8,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,503,36.70088186000004,35.93199012285717,32.26567708366591,31.96932020641401,도라산,20.9,26.7,16.5,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,692,37.35828104000003,37.21404059600002,32.84927969333335,32.43402538387591,백학,22.2,29.6,15.3,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,628,43.11308738,42.29800354400001,41.088503691546414,40.007061331920895,예산,22.5,28.8,16.5,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,545,35.670918500000006,36.848996060000026,36.13994680000002,35.90083435267534,안산,20.3,27.4,14.0,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,546,37.35486302000002,36.70836895142859,33.85252787629373,32.98673530803339,경기광주,22.1,29.8,16.1,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,531,36.298694839999996,36.00992097885717,33.50424227793816,32.4960084365923,가평북면,22.7,31.5,15.0,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,548,35.591164700000036,35.691654488000026,35.79917842804126,35.52117699760666,여주,23.2,30.3,16.2,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,516,39.16869230000001,39.0031299217143,37.78541999752579,36.66719332539421,안성,22.3,29.8,15.6,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,978,35.935245380000026,36.42262247942859,34.76698337113404,32.75502830635867,춘천신북,23.4,31.5,15.8,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,495,,,,37.00329819490951,공도,23.2,30.1,16.8,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,676,38.68333346000005,38.38075730857145,35.585691002491124,36.50811475072616,위성센터,22.5,29.8,15.2,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,632,40.59628532000003,40.03918061257146,37.65599332268044,36.81419644784428,유구,22.6,31.3,14.6,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,649,36.88203692,36.67301685885716,38.51883390639178,36.448681628302346,부평,22.0,28.8,16.9,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,631,36.544792280000024,36.921037404615404,38.65760836210528,,송도,21.1,25.3,18.2,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,602,41.49750326000001,40.95452636857144,39.10216503534406,39.2378571895732,진천,23.5,31.0,16.2,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,533,37.57133762000003,38.27050174914288,37.465641322268056,36.49735979117666,백사,22.8,29.2,16.4,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,309,31.631958200000025,31.333483672571447,29.732434865434804,30.56510732724231,판문점,21.1,27.9,15.5,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,633,36.152859320000026,35.8735908097143,35.0373201717526,33.49470212197539,정안,22.5,32.0,14.2,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,576,34.14192422,33.71447640457145,32.896594277938156,32.55227386602349,백암,21.6,29.7,14.3,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,574,35.737000220000006,35.89273172171431,36.25638210965519,36.31537557830749,대신,22.7,30.1,16.2,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,539,34.25813690000001,34.734901861142866,35.43743993567012,34.301378964020635,포천이동,21.9,29.1,15.2,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,499,38.77334132000002,38.38329640914287,34.1686536845361,32.96200914539966,중면,22.3,29.8,15.6,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,567,36.33059636000004,35.28002722228574,32.99995316680415,32.71444709837933,적성,22.2,29.0,15.7,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,541,,,,38.117348895338864,남양주,23.4,31.0,16.6,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,427,39.44327324000005,39.47589091657145,39.40526942546085,37.62860252082571,양촌,23.1,28.3,18.7,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,977,40.57463786000002,40.2623284897143,38.20944632515466,37.43948472927085,오창가곡,23.7,31.4,16.0,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,519,35.68459058000002,35.61216110857144,34.62173513979383,33.26336293494992,사내,20.6,29.1,13.5,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,549,41.621691320000004,42.18423230685716,42.73157292082476,39.81203743798336,용인,22.0,29.1,15.8,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,652,39.30997046000001,39.136628017142876,35.6619023100122,34.258501943525516,연천청산,22.3,29.3,16.0,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,428,37.84022186000002,38.14784366000002,39.42070300876035,37.76975337083486,하남덕풍,23.9,31.8,17.0,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,586,,,31.19512363678286,30.75660327800002,북산,21.9,30.5,14.2,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
LC09_L2SP_116034_20230616_20230618_02_T1,2023-06-16,116,034,500,36.16539206000002,36.25748328457144,34.455066831106016,33.049876560653296,양도,21.4,27.9,16.4,AWS,LC09_L2SP_116034_20230616_20230618_02_T1
