"행정구역(동읍면)별","5세별","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"고령군","40 - 44세","남자인구수[명]","명","865","834","828","821","800","710",
"고령군","40 - 44세","여자인구수[명]","명","683","683","717","684","618","573",
"고령군","45 - 49세","남자인구수[명]","명","1283","1165","1072","960","927","898",
"고령군","45 - 49세","여자인구수[명]","명","991","868","836","777","761","716",
"고령군","50 - 54세","남자인구수[명]","명","1545","1530","1516","1483","1429","1329",
"고령군","50 - 54세","여자인구수[명]","명","1125","1125","1091","1069","1058","1020",
"고령군","55 - 59세","남자인구수[명]","명","1775","1717","1643","1650","1694","1671",
"고령군","55 - 59세","여자인구수[명]","명","1454","1344","1320","1332","1299","1237",
"고령군","60 - 64세","남자인구수[명]","명","1834","1939","1982","2023","1924","1927",
"고령군","60 - 64세","여자인구수[명]","명","1600","1675","1711","1732","1691","1598",
"고령군","65 - 69세","남자인구수[명]","명","1451","1557","1630","1708","1887","1962",
"고령군","65 - 69세","여자인구수[명]","명","1382","1417","1419","1496","1626","1731",
"고령군","70 - 74세","남자인구수[명]","명","1065","1112","1228","1284","1364","1462",
"고령군","70 - 74세","여자인구수[명]","명","1145","1206","1268","1285","1330","1394",
"고령군","75 - 79세","남자인구수[명]","명","756","737","768","799","839","936",
"고령군","75 - 79세","여자인구수[명]","명","1143","1063","988","995","1010","1086",
"고령군","80 - 84세","남자인구수[명]","명","589","587","586","615","608","586",
"고령군","80 - 84세","여자인구수[명]","명","1123","1125","1173","1150","1065","995",
"고령군","85 - 89세","남자인구수[명]","명","290","313","318","330","347","351",
"고령군","85 - 89세","여자인구수[명]","명","672","697","731","763","825","830",
"고령군","90 - 94세","남자인구수[명]","명","59","72","74","77","93","105",
"고령군","90 - 94세","여자인구수[명]","명","195","220","240","280","313","348",
"고령군","95 - 99세","남자인구수[명]","명","16","12","13","19","18","12",
"고령군","95 - 99세","여자인구수[명]","명","44","43","52","53","53","60",
"고령군","100+","남자인구수[명]","명","5","1","1","0","3","4",
"고령군","100+","여자인구수[명]","명","6","3","8","8","11","10",
"성주군","0 - 4세","남자인구수[명]","명","507","484","439","392","361","326",
"성주군","0 - 4세","여자인구수[명]","명","470","470","413","372","356","323",
"성주군","5 - 9세","남자인구수[명]","명","458","434","415","372","345","303",
"성주군","5 - 9세","여자인구수[명]","명","475","431","407","373","348","318",
"성주군","10 - 14세","남자인구수[명]","명","579","555","542","500","448","446",
"성주군","10 - 14세","여자인구수[명]","명","474","502","505","513","499","462",
"성주군","15 - 19세","남자인구수[명]","명","684","639","617","630","631","573",
"성주군","15 - 19세","여자인구수[명]","명","520","486","469","482","500","495",
"성주군","20 - 24세","남자인구수[명]","명","1024","914","801","735","622","513",
"성주군","20 - 24세","여자인구수[명]","명","743","625","549","461","413","330",
"성주군","25 - 29세","남자인구수[명]","명","1076","1006","927","861","731","682",
"성주군","25 - 29세","여자인구수[명]","명","691","655","572","551","489","479",
"성주군","30 - 34세","남자인구수[명]","명","876","816","858","849","861","829",
"성주군","30 - 34세","여자인구수[명]","명","660","658","643","613","607","563",
"성주군","35 - 39세","남자인구수[명]","명","935","892","835","832","818","793",
"성주군","35 - 39세","여자인구수[명]","명","819","783","703","658","635","561",
"성주군","40 - 44세","남자인구수[명]","명","1243","1188","1095","1096","1039","970",
"성주군","40 - 44세","여자인구수[명]","명","813","801","835","834","785","748",
"성주군","45 - 49세","남자인구수[명]","명","1596","1482","1457","1362","1307","1272",
"성주군","45 - 49세","여자인구수[명]","명","1107","1038","968","889","831","830",
"성주군","50 - 54세","남자인구수[명]","명","2061","1990","1955","1887","1823","1717",
"성주군","50 - 54세","여자인구수[명]","명","1613","1539","1440","1323","1282","1203",
"성주군","55 - 59세","남자인구수[명]","명","2605","2496","2371","2351","2270","2193",
"성주군","55 - 59세","여자인구수[명]","명","2242","2060","1998","2001","1905","1770",
"성주군","60 - 64세","남자인구수[명]","명","2798","2978","3104","3058","2963","2851",
"성주군","60 - 64세","여자인구수[명]","명","2374","2507","2670","2686","2539","2408",
"성주군","65 - 69세","남자인구수[명]","명","2077","2253","2426","2578","2800","2960",
"성주군","65 - 69세","여자인구수[명]","명","2059","2115","2084","2124","2325","2452",
"성주군","70 - 74세","남자인구수[명]","명","1617","1738","1856","1920","1960","2061",
"성주군","70 - 74세","여자인구수[명]","명","1703","1801","1937","1931","1935","2046",
"성주군","75 - 79세","남자인구수[명]","명","1096","1050","1069","1174","1275","1419",
"성주군","75 - 79세","여자인구수[명]","명","1420","1346","1304","1353","1430","1581",
"성주군","80 - 84세","남자인구수[명]","명","768","824","892","874","866","821",
"성주군","80 - 84세","여자인구수[명]","명","1405","1364","1406","1396","1344","1220",
"성주군","85 - 89세","남자인구수[명]","명","357","365","376","390","408","447",
"성주군","85 - 89세","여자인구수[명]","명","952","1030","1027","1024","1015","1017",
"성주군","90 - 94세","남자인구수[명]","명","97","99","107","119","120","124",
"성주군","90 - 94세","여자인구수[명]","명","318","329","385","392","444","477",
"성주군","95 - 99세","남자인구수[명]","명","13","11","15","16","22","18",
"성주군","95 - 99세","여자인구수[명]","명","61","77","80","100","90","109",
"성주군","100+","남자인구수[명]","명","6","2","4","4","2","1",
"성주군","100+","여자인구수[명]","명","22","9","10","10","8","9",
"칠곡군","0 - 4세","남자인구수[명]","명","1929","1604","1367","1128","934","814",
"칠곡군","0 - 4세","여자인구수[명]","명","1873","1539","1377","1140","900","790",
"칠곡군","5 - 9세","남자인구수[명]","명","2972","2886","2611","2374","2075","1734",
"칠곡군","5 - 9세","여자인구수[명]","명","2750","2657","2429","2209","1972","1675",
"칠곡군","10 - 14세","남자인구수[명]","명","2972","2953","2952","2875","2797","2692",
"칠곡군","10 - 14세","여자인구수[명]","명","2732","2818","2736","2677","2591","2488",
"칠곡군","15 - 19세","남자인구수[명]","명","3146","2982","2928","2882","2779","2749",
"칠곡군","15 - 19세","여자인구수[명]","명","2691","2597","2573","2500","2459","2470",
"칠곡군","20 - 24세","남자인구수[명]","명","3663","3482","3316","3032","2679","2439",
"칠곡군","20 - 24세","여자인구수[명]","명","2598","2486","2242","2062","1833","1619",
"칠곡군","25 - 29세","남자인구수[명]","명","3171","3162","3100","3004","2883","2765",
"칠곡군","25 - 29세","여자인구수[명]","명","2600","2444","2273","2107","1900","1780",
"칠곡군","30 - 34세","남자인구수[명]","명","3418","3162","3064","2945","2740","2661",
"칠곡군","30 - 34세","여자인구수[명]","명","2813","2611","2532","2383","2189","1988",
"칠곡군","35 - 39세","남자인구수[명]","명","4688","4273","3856","3555","3208","2836",
"칠곡군","35 - 39세","여자인구수[명]","명","3957","3674","3302","2961","2632","2416",
"칠곡군","40 - 44세","남자인구수[명]","명","5247","5342","5364","5212","4780","4363",
"칠곡군","40 - 44세","여자인구수[명]","명","4561","4658","4564","4471","4025","3589",
"칠곡군","45 - 49세","남자인구수[명]","명","5905","5715","5569","5350","5145","5117",
"칠곡군","45 - 49세","여자인구수[명]","명","4947","4842","4816","4601","4499","4404",
"칠곡군","50 - 54세","남자인구수[명]","명","5495","5665","5944","5974","5986","5827",
"칠곡군","50 - 54세","여자인구수[명]","명","4786","4950","5008","4978","4996","4899",
"칠곡군","55 - 59세","남자인구수[명]","명","5154","5169","5111","5384","5466","5593",
"칠곡군","55 - 59세","여자인구수[명]","명","4190","4216","4315","4582","4734","4786",
"칠곡군","60 - 64세","남자인구수[명]","명","4357","4711","4950","5039","5135","5186",
"칠곡군","60 - 64세","여자인구수[명]","명","3808","4023","4179","4316","4221","4229",
"칠곡군","65 - 69세","남자인구수[명]","명","2773","3062","3360","3629","3931","4239",
"칠곡군","65 - 69세","여자인구수[명]","명","2820","3130","3239","3375","3604","3806",
"칠곡군","70 - 74세","남자인구수[명]","명","1975","2112","2235","2298","2423","2623",
"칠곡군","70 - 74세","여자인구수[명]","명","2151","2216","2323","2373","2439","2687",
"칠곡군","75 - 79세","남자인구수[명]","명","1371","1313","1347","1488","1640","1764",
"칠곡군","75 - 79세","여자인구수[명]","명","2180","2045","1897","1906","1982","2015",
"칠곡군","80 - 84세","남자인구수[명]","명","951","1002","1058","1074","1025","1003",
"칠곡군","80 - 84세","여자인구수[명]","명","1906","1937","2074","2088","1968","1872",
"칠곡군","85 - 89세","남자인구수[명]","명","492","503","525","547","559","571",
"칠곡군","85 - 89세","여자인구수[명]","명","1057","1193","1219","1263","1382","1388",
"칠곡군","90 - 94세","남자인구수[명]","명","124","139","139","145","175","201",
"칠곡군","90 - 94세","여자인구수[명]","명","380","415","446","484","522","594",
"칠곡군","95 - 99세","남자인구수[명]","명","17","22","25","30","26","27",
"칠곡군","95 - 99세","여자인구수[명]","명","97","94","104","114","123","118",
"칠곡군","100+","남자인구수[명]","명","8","1","0","1","4","4",
"칠곡군","100+","여자인구수[명]","명","33","17","18","25","22","21",
"예천군","0 - 4세","남자인구수[명]","명","1018","946","868","860","788","757",
"예천군","0 - 4세","여자인구수[명]","명","1012","920","886","849","788","742",
"예천군","5 - 9세","남자인구수[명]","명","1346","1316","1207","1126","1089","1018",
"예천군","5 - 9세","여자인구수[명]","명","1263","1268","1222","1143","1133","1035",
"예천군","10 - 14세","남자인구수[명]","명","1224","1260","1324","1336","1302","1307",
"예천군","10 - 14세","여자인구수[명]","명","1096","1187","1217","1275","1230","1243",
"예천군","15 - 19세","남자인구수[명]","명","1091","1094","1092","1094","1123","1146",
"예천군","15 - 19세","여자인구수[명]","명","935","914","954","988","1016","1023",
"예천군","20 - 24세","남자인구수[명]","명","1202","1134","1103","1071","990","878",
"예천군","20 - 24세","여자인구수[명]","명","912","886","817","744","662","599",
"예천군","25 - 29세","남자인구수[명]","명","1126","1132","1131","1069","951","949",
"예천군","25 - 29세","여자인구수[명]","명","874","879","947","908","835","770",
"예천군","30 - 34세","남자인구수[명]","명","1219","1192","1204","1176","1151","1184",
