지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2)
264,함양군,2020-05-28,18.4,9.5,521,26.3,1521,,1.4,62.6,14.4,12.4,1200,3.62,29.09
264,함양군,2020-05-29,19.9,10.3,528,28.6,1454,,.7,61.4,14.4,11.7,1200,3.65,28.28
264,함양군,2020-05-30,19.5,13.7,518,26.5,1211,,.6,64.5,14.4,6.4,1200,2.67,20.34
264,함양군,2020-05-31,20.7,12.7,151,26.9,1322,,.9,61.8,14.4,4.1,1100,3.33,21.19
264,함양군,2020-06-01,21.5,13.1,2258,26.5,1412,,2.6,55.6,14.4,11.4,1200,3.71,28.9
264,함양군,2020-06-02,19.5,10,522,28.8,1327,,.5,56,14.4,7.9,1300,3.2,23.27
264,함양군,2020-06-03,23,15.9,103,29.9,1507,,1.2,64.1,14.5,5.9,1200,3.45,20.36
264,함양군,2020-06-04,27.1,22.3,142,32.9,1509,,2.5,55.9,14.5,12.5,1200,3.51,28.81
264,함양군,2020-06-05,26.7,19.8,552,33.6,1444,,1.7,57.1,14.5,10.2,1300,3.18,24.23
264,함양군,2020-06-06,22.7,19.5,2047,29.8,1507,2.5,.8,79,14.5,2.9,1200,2.91,15.11
264,함양군,2020-06-07,22.8,18.3,2400,30.4,1530,.5,.4,74.9,14.5,6,1200,3.19,20.46
264,함양군,2020-06-08,23.7,16.3,504,33.2,1432,,.6,69.1,14.5,11.3,1100,3.29,26.66
264,함양군,2020-06-09,25,16.1,528,33.9,1454,,.8,63.6,14.5,12.5,1100,3.41,28.24
264,함양군,2020-06-10,24.8,17.8,513,34.2,1503,3.5,.8,73.3,14.5,8.3,1200,3.43,23.52
264,함양군,2020-06-11,24.8,20.6,328,32.3,1512,5.5,.5,81.3,14.5,4,1200,2.95,19.49
264,함양군,2020-06-12,24.9,21,2329,31.1,1336,41,.6,85.5,14.6,1.9,1000,2.4,14.42
264,함양군,2020-06-13,23.6,20.6,358,28.2,1322,20,.4,85.6,14.6,.4,1000,2.1,12.96
264,함양군,2020-06-14,23.9,21.3,2044,27.1,1429,17,2,80.5,14.6,2.6,1400,2.7,11.96
264,함양군,2020-06-15,23.4,17,540,29.5,1510,,2.2,61.9,14.6,12.2,1300,3.51,28.97
264,함양군,2020-06-16,23.3,14.8,550,30.7,1426,,1.1,59.6,14.6,13.1,1200,3.67,29.41
264,함양군,2020-06-17,21.6,16.2,506,27.7,1346,1.5,.4,74.9,14.6,3.3,1300,2.46,16
264,함양군,2020-06-18,17.9,16.3,804,19.7,7,26,.7,91.9,14.6,0,1300,.77,5.08
264,함양군,2020-06-19,22.3,16.8,25,28.9,1407,1,.5,74,14.6,9.1,1100,3.51,26.48
264,함양군,2020-06-20,22.8,18.7,54,28.9,1442,,.6,77.1,14.6,7.1,1300,3.06,21.2
264,함양군,2020-06-21,23.6,17.7,222,31.1,1510,,.7,75,14.6,10.4,1200,3.74,26.87
264,함양군,2020-06-22,23.9,17.7,302,31.9,1519,,.7,74.3,14.6,10.4,1200,3.54,27.3
264,함양군,2020-06-23,23.6,17.2,521,32.3,1444,,.8,72,14.6,9,1200,3.73,26.74
264,함양군,2020-06-24,21.1,19.4,122,22.5,646,10,.7,88.3,14.6,0,1100,.53,3.66
264,함양군,2020-06-25,22.8,20.9,346,26.4,1257,.5,.9,82.8,14.6,.1,1000,1.23,7.24
264,함양군,2020-06-26,23.4,19.4,2400,28.7,1553,,2.4,70.5,14.6,10.2,1300,3.37,27.93
264,함양군,2020-06-27,23.4,17.8,319,30.7,1633,,.2,77.6,14.6,5.1,1400,2.87,18.39
264,함양군,2020-06-28,24.8,17.9,534,31.6,1529,,1.3,70.4,14.6,12.6,1200,3.51,29.22
264,함양군,2020-06-29,20.9,18.5,414,26.1,1226,42,1.3,89.3,14.6,.2,1100,1.83,7.89
264,함양군,2020-06-30,21.1,19.2,2330,24.1,1309,.5,2.5,81,14.5,2,1300,2.72,13.7
264,함양군,2020-07-01,21.3,16.6,2346,25.3,1225,.2,1.7,69.5,14.5,1,1000,2.06,12.38
264,함양군,2020-07-02,21.3,15,533,27.3,1349,,.6,77.8,14.5,4.4,1100,2.39,17.59
264,함양군,2020-07-03,19.3,17.6,543,21.3,1001,12.5,.4,88.1,14.5,0,1200,.98,5.51
264,함양군,2020-07-04,20.3,17.1,439,24.5,1611,,.3,83.1,14.5,.4,1100,2.39,12.36
264,함양군,2020-07-05,21.9,18.8,347,27.9,1539,,.3,83.4,14.5,1.4,1200,2.31,13.63
264,함양군,2020-07-06,21.7,18.2,514,25.7,1516,0,.4,87.4,14.5,.1,1000,1.71,9.67
264,함양군,2020-07-07,25.4,19.6,516,31.5,1456,,.7,75.6,14.5,10.3,1100,3.36,24.06
264,함양군,2020-07-08,24.6,19.2,509,31.2,1402,,.4,74.4,14.5,7.8,1300,3.26,22.4
264,함양군,2020-07-09,23.1,17.9,541,29.4,1432,3.5,.7,82.4,14.5,1.2,1400,2.43,13.93
264,함양군,2020-07-10,24.6,21.2,731,30.2,1627,50.5,.6,83,14.4,4.8,1300,2.97,18.36
264,함양군,2020-07-11,25.9,22.6,2339,30.9,1411,,1.2,73.8,14.4,4.6,1300,2.43,19.04
264,함양군,2020-07-12,21.1,19,2336,22.9,114,47,1.7,88.4,14.4,0,1300,.65,4.85
264,함양군,2020-07-13,18.7,17.6,745,19.8,1716,123,.9,95.8,14.4,0,1200,.57,3.1
264,함양군,2020-07-14,19.4,18.5,505,21.9,1112,11.5,.5,95.6,14.4,0,1000,1.17,6.16
264,함양군,2020-07-15,19.6,18,542,21.9,1436,9,.3,93.1,14.3,0,1400,1.13,7.53
264,함양군,2020-07-16,22.2,17.8,2349,28.8,1601,.5,.5,78.5,14.3,9.7,1400,3.23,25.2
264,함양군,2020-07-17,22.5,17,144,30.5,1554,,.4,80.8,14.3,7.5,1200,3.55,23.63
264,함양군,2020-07-18,22.8,19.3,1,26.6,1514,,.8,77.1,14.3,4.4,1500,2.71,16.56
264,함양군,2020-07-19,23.7,20.3,250,27.3,1620,0,.8,85.1,14.3,.4,1000,1.6,11.72
264,함양군,2020-07-20,25.8,23.5,2359,29.6,1457,3,1.4,81.8,14.3,1.9,1400,2.65,12.27
264,함양군,2020-07-21,25.5,21.6,504,31.2,1405,13.5,.7,79,14.2,6.5,1200,3.51,22.03
264,함양군,2020-07-22,22.6,21.7,245,24.1,947,62,.3,94.5,14.2,0,900,.72,4.62
264,함양군,2020-07-23,21.7,20.7,2044,22.7,1450,78.5,.6,95,14.2,0,1300,.29,2.14
264,함양군,2020-07-24,21,19.8,2315,22.4,1120,7,.9,91.1,14.2,0,1100,.86,5.61
264,함양군,2020-07-25,22,19.6,254,27.2,1333,15,.3,90.1,14.1,.6,1200,2.24,12.57
264,함양군,2020-07-26,23.1,20.5,2337,28,1455,.1,.4,85.8,14.1,2.5,900,2.16,13.77
264,함양군,2020-07-27,22.4,19.9,336,25.6,1459,26.5,.4,90.1,14.1,0,1300,.95,6.55
264,함양군,2020-07-28,24,21.6,19,29.1,1416,47.5,.2,91.8,14.1,.5,1300,2.09,9.29
264,함양군,2020-07-29,23.7,22.9,411,24.8,1604,24.5,0,95.5,14,0,1500,.64,3.14
264,함양군,2020-07-30,23,21,1155,26,1559,33,.4,92.9,14,1.3,1400,2.62,8.67
264,함양군,2020-07-31,25.6,21.4,36,31.5,1453,37.5,.7,85.5,14,3,1400,2.88,16.36
264,함양군,2020-08-01,25.5,22.1,553,31.6,1215,2.5,.5,85.5,14,4.2,1200,2.47,15.64
264,함양군,2020-08-02,26.3,22.9,154,31.9,1306,,.4,85.4,13.9,1.9,1200,2.14,13.8
264,함양군,2020-08-03,26,22.6,243,32.7,1253,.4,.7,83.8,13.9,1.4,1200,3.02,14.74
264,함양군,2020-08-04,26.6,21.8,310,32.8,1313,,.6,83.4,13.9,4.8,1300,2.57,17.9
264,함양군,2020-08-05,25.8,22.8,540,30.1,1004,5.5,.4,89.3,13.8,.9,900,1.74,8.67
264,함양군,2020-08-06,25.3,24.1,504,29.8,1610,36,.5,93.9,13.8,.2,1500,.8,4.95
264,함양군,2020-08-07,24,22.3,2341,25.4,1206,113,.3,96.9,13.8,0,1100,.57,2.18
264,함양군,2020-08-08,23.1,22,226,24.4,1733,203.5,.2,98,13.7,0,1400,.38,1.61
264,함양군,2020-08-09,26.3,21.8,516,33,1334,.5,.9,81.8,13.7,5.5,1300,2.9,18.4
264,함양군,2020-08-10,24.6,23,44,26.7,956,63.5,.4,94.9,13.7,.1,900,1.07,4.14
264,함양군,2020-08-11,25.6,22.5,600,30.6,1042,14,.5,90.8,13.6,.9,1000,1.65,10.21
264,함양군,2020-08-12,26.2,22.8,427,31.8,1644,1.5,.4,88.4,13.6,2.7,1100,2.19,11.76
264,함양군,2020-08-13,27.4,22.4,611,33.9,1334,,.8,81.5,13.6,9.7,1300,3.18,21.84
264,함양군,2020-08-14,27.9,22.4,544,33.6,1359,,1.2,78.9,13.5,10.5,1300,2.94,21.6
264,함양군,2020-08-15,28,23.2,2355,33.9,1425,,1.5,76.3,13.5,11.5,1200,3.28,25.28
264,함양군,2020-08-16,27.2,21.1,611,33.5,1619,,1.1,77.3,13.5,11.5,1200,3.42,26.04
264,함양군,2020-08-17,27.9,22.3,626,35.2,1510,,.7,77.4,13.4,11.9,1200,3.4,26.53
264,함양군,2020-08-18,27.7,22.2,437,35.6,1423,,.6,77.4,13.4,10.3,1200,3.42,25.52
264,함양군,2020-08-19,28.1,22,340,36.1,1359,,.8,72.4,13.4,11.3,1200,3.39,26.2
264,함양군,2020-08-20,27.2,20.2,517,36.3,1555,,.5,72.6,13.4,11.6,1200,3.38,26.05
264,함양군,2020-08-21,26.6,21,457,34,1537,,.7,80.3,13.3,7.8,1200,3.24,21.21
264,함양군,2020-08-22,26.3,23.7,612,31.5,1550,.2,.6,80.3,13.3,2.2,1300,2.17,14.79
264,함양군,2020-08-23,26.6,22.8,428,33.1,1348,,.6,80.4,13.2,7.1,1200,3.43,19.95
264,함양군,2020-08-24,26.1,22.8,350,33.4,1452,,.4,82.4,13.2,5.3,1100,2.73,16.87
264,함양군,2020-08-25,27.5,22.7,141,33.4,1517,0,.9,77,13.2,9.3,1100,3.02,21.24
264,함양군,2020-08-26,26.5,24.5,2239,30.8,1112,115.5,2.1,84.1,13.1,1.6,900,1.44,8.39
264,함양군,2020-08-27,26.5,24.4,603,32.1,1433,30,.9,88.1,13.1,2.9,1300,2.53,13.83
264,함양군,2020-08-28,26.7,24.2,609,31.4,1342,3,.5,85.6,13.1,3.3,1300,2.76,14.12
264,함양군,2020-08-29,26.2,23.9,444,30.9,1442,8,.3,87.8,13,1.6,1200,1.69,10.35
264,함양군,2020-08-30,27,23.1,211,33.4,1222,20.5,.5,84.1,13,7.2,1000,2.67,20.27
264,함양군,2020-08-31,25.7,23,2337,28.8,1408,.4,.5,83.1,13,.6,900,1.58,8.87
264,함양군,2020-09-01,24.4,20.2,410,29.6,1428,.5,.4,84.1,12.9,1.6,1400,2.52,12.59
264,함양군,2020-09-02,24.2,23.3,614,25.1,1441,45,.8,92,12.9,0,1000,.4,1.94
264,함양군,2020-09-03,23.2,17.4,2349,27.2,1346,25,4,76.8,12.9,6.9,1300,3.07,18.18
264,함양군,2020-09-04,21.4,15.3,605,29.2,1438,,.7,77.3,12.8,9.5,1200,3.23,22.44
264,함양군,2020-09-05,19.5,17.6,554,23.4,1413,1.5,.4,88.8,12.8,0,1300,.79,5.01
264,함양군,2020-09-06,19.5,17.4,613,21.5,1411,9.5,.7,90.6,12.8,0,900,.44,2.63
264,함양군,2020-09-07,20.7,18.3,1016,22.8,1444,34.5,4,80.5,12.7,2.4,1500,2.43,12.55
264,함양군,2020-09-08,23.1,18.2,2253,28.5,1426,5.5,1.9,75.3,12.7,6.5,1300,2.98,16.9
264,함양군,2020-09-09,20.5,17.8,806,26,1624,6.5,.5,86,12.6,3.2,1500,2.13,10.93
264,함양군,2020-09-10,21.2,18,527,27.3,1427,14.5,.3,85.1,12.6,4.4,1400,2.39,14.43
264,함양군,2020-09-11,20.3,18.6,636,22,1404,22.5,.4,91.6,12.6,0,1100,.92,3.85
264,함양군,2020-09-12,19.5,17.8,454,22.5,1240,5,.6,89.5,12.5,0,1200,1.7,7.76
264,함양군,2020-09-13,20,17.4,2357,25.3,1623,.5,.2,86,12.5,2.2,1100,2,11.48
264,함양군,2020-09-14,20.8,17.3,408,28.1,1317,,.6,78.1,12.5,7.6,1200,3.23,19.66
264,함양군,2020-09-15,20.7,16.1,605,28.2,1302,,.4,83.8,12.4,5.2,1100,2.96,16.06
264,함양군,2020-09-16,21,18.9,448,23.7,1347,2.5,.5,88.9,12.4,.2,1200,1.54,8.3
264,함양군,2020-09-17,19.5,16.7,2056,23.5,1335,2.5,.2,90.5,12.4,0,1100,1.41,6.17
264,함양군,2020-09-18,18.2,12.7,2335,24.2,1614,2,1.1,80.5,12.3,3.7,1400,2.3,12.7
264,함양군,2020-09-19,17.3,10.8,621,25.7,1312,,1.1,77.8,12.3,7.5,1200,2.9,17.96
264,함양군,2020-09-20,16.4,9,608,25.6,1426,,.8,73.9,12.2,9.3,1200,3.04,20.18
264,함양군,2020-09-21,15.7,10.4,310,24.3,1518,,.3,77.1,12.2,8.5,1200,2.83,18.45
264,함양군,2020-09-22,15.5,11.5,416,22.8,1451,,.4,80.4,12.2,4,1300,2.27,11.55
264,함양군,2020-09-23,16.6,10.9,146,22.7,1318,,.4,82.6,12.1,1,1300,1.78,10.21
264,함양군,2020-09-24,18.5,14.7,2355,24.8,1400,,.3,79,12.1,1.4,1300,2.26,12.49
264,함양군,2020-09-25,17.8,11.6,515,25.3,1402,,.4,80.4,12,3.9,1000,2.57,12.72
264,함양군,2020-09-26,17.2,12,637,25.6,1354,,.4,78.9,12,8.4,1300,3.01,18.93
264,함양군,2020-09-27,16.9,11,645,25.3,1452,,.4,78,12,10.1,1200,2.93,19.85
264,함양군,2020-09-28,15.2,9.5,419,24.7,1511,,.4,79.6,11.9,8.4,1100,2.93,18.56
264,함양군,2020-09-29,15.8,8.6,416,25.9,1341,,.3,78.8,11.9,7.1,1200,2.87,17.89
264,함양군,2020-09-30,17.1,10.7,641,25.7,1522,,.3,77.9,11.9,7.7,1200,2.88,17.83
266,광양시,2020-05-01,20.2,16.4,518,26.5,1410,,1.6,72.3,13.6,7.1,1200,3.47,20.4
266,광양시,2020-05-02,19.6,16.1,528,25.6,1111,1.5,1.1,75.8,13.6,4.6,900,2.43,14.01
266,광양시,2020-05-03,16.9,15.9,455,17.6,1519,58,2,91.8,13.7,0,1100,.55,3.59
266,광양시,2020-05-04,21.7,16.1,539,29.3,1430,,1.4,68.3,13.7,11.6,1200,3.17,25.05
266,광양시,2020-05-05,17.6,15.6,2357,20.6,1500,0,1.4,79,13.7,.8,1400,1.7,8.81
266,광양시,2020-05-06,19.7,14.7,533,26.4,1350,,1.5,61.9,13.8,12.4,1200,3.54,28.07
266,광양시,2020-05-07,17.9,13.7,541,23.1,1422,,3.6,35.8,13.8,12.6,1100,3.47,28.13
266,광양시,2020-05-08,17.5,12.8,341,22.5,1425,.2,2,50.5,13.8,5.7,1300,2.58,19.04
266,광양시,2020-05-09,16.5,14.7,2328,18.6,1659,73,2.1,91,13.8,.1,1200,.43,2.99
266,광양시,2020-05-10,17.4,13.4,258,23.4,1333,0,3,68.1,13.9,7.2,1300,3.42,21.35
266,광양시,2020-05-11,20.8,13.1,116,27.7,1457,,1.8,47.3,13.9,12.7,1200,3.63,28.94
266,광양시,2020-05-12,18.3,13.1,2359,24.1,1540,,3.2,47.8,13.9,12.5,1200,3.43,27.28
266,광양시,2020-05-13,18.4,11.1,451,25.3,1528,,1.9,40.1,14,12.8,1200,3.65,29.57
266,광양시,2020-05-14,19.6,13.6,445,25.6,1511,0,.7,39.3,14,7.1,1100,2.66,20.85
266,광양시,2020-05-15,16.2,15,1201,18.7,147,29.5,1.9,85.3,14,0,1400,.28,1.92
266,광양시,2020-05-16,19.6,15.4,101,25.9,1615,.5,.7,81.3,14,4.4,1200,2.85,17.06
266,광양시,2020-05-17,19.2,16.1,2356,23.7,1517,,1.1,79.5,14.1,5.6,1300,3.15,19.62
266,광양시,2020-05-18,17.6,15.1,2357,21,1251,10.5,1.8,83,14.1,.1,1100,1.83,6.9
266,광양시,2020-05-19,14.6,12.1,516,18.8,1415,1,3,66.9,14.1,6.3,1300,2.94,16.95
266,광양시,2020-05-20,16.6,11.2,527,22,1256,,1.5,67,14.1,6.9,1000,3.24,18.61
266,광양시,2020-05-21,16.3,14,356,20.4,1228,,1.1,70.5,14.1,1,1300,2.24,15.14
266,광양시,2020-05-22,17.2,12.9,518,22.2,1408,,2.2,64.8,14.2,11.4,1300,3.4,25.77
266,광양시,2020-05-23,18.2,12.3,507,24.6,1344,,1.3,67.3,14.2,12.7,1200,3.54,28.33
266,광양시,2020-05-24,19.5,14.6,453,25.6,1222,.2,1.2,77.1,14.2,5.6,1100,3.3,17.76
266,광양시,2020-05-25,20.1,15.5,544,24.6,1520,,.8,67,14.2,3.2,1100,2.84,16
266,광양시,2020-05-26,19.8,16.8,252,25.2,1523,0,.9,65.3,14.3,4.5,1300,2.87,15.52
266,광양시,2020-05-27,20.7,15.5,506,26.3,1451,,1.1,54.9,14.3,11.5,1100,3.41,26.4
266,광양시,2020-05-28,20.6,14.3,501,26.8,1430,,1.7,51.8,14.3,12.4,1200,3.6,28.33
266,광양시,2020-05-29,20.7,14.7,500,27.1,1339,,1,56.5,14.3,11.9,1200,3.42,26.34
266,광양시,2020-05-30,20.8,16.9,506,25.1,1427,,1.5,51.3,14.3,.6,1300,1.81,14.55
266,광양시,2020-05-31,19.4,15.1,514,24.2,1436,2.5,.9,71.6,14.3,.6,1400,2.1,14.69
266,광양시,2020-06-01,22.1,17.7,529,28,1338,,1.9,51.9,14.4,11,1300,3.47,27.89
266,광양시,2020-06-02,21.1,14.5,419,28.4,1408,,.9,47.4,14.4,10.9,1100,3.52,28.21
266,광양시,2020-06-03,21.4,17.1,122,25.7,1610,,.8,72.3,14.4,1.7,1200,1.78,12.88
266,광양시,2020-06-04,24.5,19.5,544,31.2,1515,,1.7,71.8,14.4,12,1200,3.45,27.93
266,광양시,2020-06-05,24.8,20.1,504,31.4,1306,,1,66.9,14.4,9.6,1200,3.09,21.53
266,광양시,2020-06-06,22.2,19.2,437,28.9,1502,1,1.7,75.8,14.4,6.1,1200,3.11,20.14
266,광양시,2020-06-07,23.1,18.6,554,28.8,1259,,.8,61.8,14.4,11.5,1200,3.41,27.02
266,광양시,2020-06-08,24.4,17.7,519,31.7,1437,,.8,51.3,14.5,12.7,1200,3.49,28.73
266,광양시,2020-06-09,25.7,18.3,527,32.8,1326,,.9,50.5,14.5,12.3,1300,3.48,28.61
266,광양시,2020-06-10,25.4,20.9,511,32.1,1324,2,.9,65.6,14.5,9.2,1200,3.44,23.77
266,광양시,2020-06-11,24.8,21.5,1,29.4,1426,5,.7,83.1,14.5,1.5,1200,2.63,14.42
266,광양시,2020-06-12,24.4,21.8,2314,30.1,1258,11,1.1,81.5,14.5,4.2,1200,3.25,16.52
266,광양시,2020-06-13,22.6,21.5,216,24.5,1339,99.5,.7,92.1,14.5,0,1300,1.29,5.45
266,광양시,2020-06-14,23.7,21.4,2307,28.4,1606,18.5,1.8,84.4,14.5,3.1,1500,2.56,11.58
266,광양시,2020-06-15,24.7,19,455,30.7,1444,,1.5,55.1,14.5,11.9,1200,3.69,28.93
266,광양시,2020-06-16,25,20.1,547,31.3,1422,,1.4,49.1,14.5,12.8,1100,3.57,28.42
266,광양시,2020-06-17,22.3,17.6,2343,27.2,1221,.5,.9,65.1,14.5,2.8,1100,2.49,15.56
266,광양시,2020-06-18,17.8,15.9,534,18.9,2156,64.5,3.1,89.1,14.5,0,1000,.79,4.09
266,광양시,2020-06-19,22.3,17.7,444,28.5,1523,2,1.8,69.5,14.5,7,1100,3.86,24.17
266,광양시,2020-06-20,22.3,19.8,623,27.2,1347,,.8,74.5,14.5,6,1300,3.48,19.2
266,광양시,2020-06-21,22.6,19.4,547,27.8,1353,,1.5,70.1,14.5,9.8,1200,3.53,25
266,광양시,2020-06-22,23.5,17.8,355,29.5,1417,,1,65.6,14.5,13.1,1200,3.53,29.66
266,광양시,2020-06-23,24,18.2,516,30.1,1356,,1.1,61,14.5,11,1200,3.57,28.35
266,광양시,2020-06-24,22.3,20.9,1456,24.1,1305,42,1.3,83.6,14.5,0,1100,.92,4.46
266,광양시,2020-06-25,22.1,19.9,2317,24.1,1102,7.5,1.1,91.1,14.5,0,1000,.73,4.96
266,광양시,2020-06-26,24.2,19.1,551,30.2,1424,,1.7,69.5,14.5,12,1200,3.58,29.46
266,광양시,2020-06-27,24.2,19.8,455,29.7,1321,,.7,74.1,14.5,6.2,1300,2.54,18.83
266,광양시,2020-06-28,26.3,20.7,518,31.8,1513,,1.1,64.6,14.5,12,1200,3.07,26.22
266,광양시,2020-06-29,21.6,19.3,1600,24.1,1,96.5,2.5,88.5,14.5,0,1000,.52,3.34
266,광양시,2020-06-30,21.4,19.1,2114,25.6,1334,3,2.9,79,14.5,1.9,1200,3.03,13.07
266,광양시,2020-07-01,22.5,19,518,28.5,1401,,1.3,67,14.5,4.8,1100,3.2,17.75
266,광양시,2020-07-02,22.6,18.3,325,26.3,1449,,1.1,70.5,14.5,3.5,1200,2.02,15.82
266,광양시,2020-07-03,20.2,18,2027,22.2,413,15.5,3.1,74.1,14.5,0,1300,1.3,6.05
266,광양시,2020-07-04,21.4,19.2,1,25.1,1302,,1.5,73.4,14.4,.1,1200,1.72,10.35
266,광양시,2020-07-05,22.2,19.3,513,26.5,1446,,.6,75.3,14.4,2.2,1200,2.41,16.03
266,광양시,2020-07-06,22.3,20.6,108,24.2,1006,0,.7,84.5,14.4,0,900,.93,4.46
266,광양시,2020-07-07,24.2,21.4,410,29.3,1218,10.5,1,81.4,14.4,6.4,1300,2.99,21.44
266,광양시,2020-07-08,24.2,20.1,543,29.5,1252,,.8,75.3,14.4,8.3,1100,3.11,22.16
266,광양시,2020-07-09,22.9,20,321,27.3,1226,3.5,1.8,83.9,14.4,2.8,1100,2.81,12.85
266,광양시,2020-07-10,23.9,21.4,913,28.3,1522,40.5,2.4,85.1,14.4,1.2,1300,2.31,11.88
266,광양시,2020-07-11,24.5,22.2,451,28.9,1616,,1,79.9,14.4,1.5,1300,1.98,14.67
266,광양시,2020-07-12,20.5,19.2,2317,22.4,6,62,2.5,89.8,14.3,0,1300,.64,3.76
266,광양시,2020-07-13,19.3,18.8,343,19.9,1641,116.5,2,92,14.3,0,1200,.34,1.76
266,광양시,2020-07-14,20.7,19,2326,24.5,1025,10.5,1.3,86.8,14.3,2.1,900,2.37,13.64
266,광양시,2020-07-15,19,18.5,913,19.6,1331,17,.6,94.3,14.3,0,1300,.58,3.23
266,광양시,2020-07-16,21.8,18.5,144,27.2,1510,.5,.8,78.8,14.3,6.2,1100,2.76,20.28
266,광양시,2020-07-17,23.2,20,503,28.4,1432,,.9,74.4,14.2,7.2,1200,3.5,23.85
266,광양시,2020-07-18,22,20.2,518,24.4,1314,0,1.7,78.8,14.2,.3,1100,1.56,10
266,광양시,2020-07-19,23.9,21,618,26.5,1810,2,1.8,86.4,14.2,0,1000,.64,4.69
266,광양시,2020-07-20,25.6,23.8,2345,30.1,1544,2.5,1.5,84.9,14.2,1.9,1400,2.43,12.72
266,광양시,2020-07-21,24.7,21.7,524,29.3,1510,3.5,.8,82.5,14.2,3.9,1400,2.43,16.28
266,광양시,2020-07-22,23.3,22.2,524,24.8,1632,11,.7,93.6,14.1,0,1400,.82,5.28
266,광양시,2020-07-23,22.4,21.5,1501,23.8,2118,105,1.9,93.9,14.1,0,900,.38,2.56
266,광양시,2020-07-24,20.8,19.8,1932,22.8,1,13,1.1,89.9,14.1,0,1100,.3,2.33
266,광양시,2020-07-25,22.2,20,23,26.7,1308,3.5,1,90,14.1,1.2,1200,2.04,11.8
266,광양시,2020-07-26,23.8,19.8,558,29.2,1414,,.8,75.8,14.1,11.4,1200,3.55,27.27
266,광양시,2020-07-27,22.4,20.6,305,25.6,1224,.5,1.1,89.3,14,0,1200,1.1,5.31
266,광양시,2020-07-28,25.3,22.2,4,28.4,1341,11,.6,90.5,14,.1,1100,1.37,7.79
266,광양시,2020-07-29,24.9,23.8,303,28.4,1312,11.5,.7,92.9,14,.4,1100,1.92,10.05
266,광양시,2020-07-30,25.2,22.6,1537,31.3,1247,43,1,88.5,14,2.7,1200,2.87,12.86
266,광양시,2020-07-31,26.7,22.9,427,31.7,1357,.1,.9,81.8,13.9,6.5,1000,2.69,20
266,광양시,2020-08-01,26.9,24.3,541,31.3,1331,0,.9,80.3,13.9,4.5,1100,3.19,17.66
266,광양시,2020-08-02,27.3,24.8,213,30.9,1505,0,1.3,79.9,13.9,4.6,1000,2.3,17.44
266,광양시,2020-08-03,26.9,25.1,615,29.9,1413,,1.2,81.1,13.8,.5,1300,1.53,10.94
266,광양시,2020-08-04,28.1,24.5,220,32,1405,0,1.3,78.5,13.8,7,1300,3.16,21.67
266,광양시,2020-08-05,27.3,26,338,29.4,1640,16.5,1.6,85.3,13.8,.4,1600,1.16,7.81
266,광양시,2020-08-06,26.4,25.6,1157,28.3,826,19,2.4,87,13.7,.1,800,.8,3.76
266,광양시,2020-08-07,25.5,24.7,2157,26.9,1104,26,.8,92.1,13.7,0,1100,.47,2.97
266,광양시,2020-08-08,25.5,24.5,712,27.4,1518,60,.9,93,13.7,0,1500,.78,3.9
266,광양시,2020-08-09,27.3,25.7,1,30,1107,1.5,1.9,79.9,13.7,2.9,1500,1.54,12.5
266,광양시,2020-08-10,25.5,24.9,1716,26.4,123,82.5,1.5,93,13.6,0,900,.47,3.26
266,광양시,2020-08-11,26.3,24.6,1329,30.8,1129,10,.9,89.1,13.6,1.9,1000,1.96,9.18
266,광양시,2020-08-12,28,25.8,316,31.9,1500,7.5,1.2,84.5,13.6,4,1300,2.35,15.97
266,광양시,2020-08-13,28.1,25.3,543,31.9,1245,,1.1,80.6,13.5,6.9,1100,2.87,19.61
266,광양시,2020-08-14,28.6,25.4,539,33,1421,,1.5,79.3,13.5,8,1200,3.25,20.75
266,광양시,2020-08-15,29,25.3,456,34,1505,,1.4,74.1,13.5,10.4,1200,3.25,24.18
266,광양시,2020-08-16,28.5,24,505,33.6,1453,,1.2,75.6,13.4,11.9,1200,3.48,25.74
266,광양시,2020-08-17,29.1,24.4,623,34.7,1458,,.9,73.3,13.4,11.7,1200,3.41,25.64
266,광양시,2020-08-18,29.2,24.6,546,34.9,1433,,.7,72.1,13.4,12,1200,3.34,25.58
266,광양시,2020-08-19,29.3,24.5,538,35.7,1521,,.7,69.5,13.4,12,1200,3.33,26.01
266,광양시,2020-08-20,29.3,24,456,35.5,1344,,.7,66.1,13.3,12.1,1200,3.31,25.4
266,광양시,2020-08-21,27.2,24.5,454,32.1,1434,,.5,76.6,13.3,3.8,1200,1.97,13.01
266,광양시,2020-08-22,26.6,24.2,457,30.6,1445,,1.1,73.3,13.2,3.3,1300,2.64,15.12
266,광양시,2020-08-23,26.9,23.1,530,32.1,1412,,.7,72.5,13.2,6,1200,2.86,18.02
266,광양시,2020-08-24,27.4,23.3,524,33.3,1401,,.7,73.8,13.2,10.4,1200,3.43,22.7
266,광양시,2020-08-25,28.8,23.8,516,33.6,1450,.5,1.7,67,13.1,10.7,1300,3.22,23.57
