지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2)
259,강진군,2022-05-30,19.9,17.5,1,22.2,1539,.3,1.9,85.3,14.3,.1,1000,1.06,7.05
259,강진군,2022-05-31,21.1,12.7,538,29.5,1322,,1.9,51.6,14.3,12.2,1200,3.66,30.3
259,강진군,2022-06-01,20.6,14.5,431,28.4,1240,,1.3,62.1,14.3,10.6,1200,3.7,27.47
259,강진군,2022-06-02,21.4,13.3,520,29.9,1513,,1.8,75,14.3,12.2,1200,3.55,29.3
259,강진군,2022-06-03,22.7,16.7,340,31.4,1231,,1.5,74.8,14.4,9.9,1200,3.58,27.67
259,강진군,2022-06-04,22.5,16.6,420,28.7,1328,0,2.7,62.8,14.4,8.2,1300,3.27,23.16
259,강진군,2022-06-05,18.4,17.2,1930,21,55,22.1,3,91,14.4,0,1000,.59,3.47
259,강진군,2022-06-06,20.9,15.7,513,25.9,1443,,1.8,78.5,14.4,6.7,1300,3.56,22.22
259,강진군,2022-06-07,19.2,17.4,2339,22.3,1115,.2,2.1,76.5,14.4,.3,1000,1.77,7.97
259,강진군,2022-06-08,19,15.5,2347,23.5,1645,,1.9,78.8,14.4,2.7,1500,2.33,14.03
259,강진군,2022-06-09,19.9,14.7,129,26.4,1521,,1.4,75.4,14.4,9.6,1400,3.21,25.77
259,강진군,2022-06-10,20.8,14.4,438,25.4,1120,,1.3,78.1,14.4,4.9,1000,2.46,18.31
259,강진군,2022-06-11,22.4,17.5,315,30.6,1442,0,1.3,75.9,14.4,4.9,1300,3.44,20.24
259,강진군,2022-06-12,21.3,17.6,316,26.2,1504,,1.4,79.5,14.5,5.5,1300,2.66,19.5
259,강진군,2022-06-13,20.4,18.3,2358,22.6,1309,.4,2.4,74.5,14.5,0,1200,1.17,7.66
259,강진군,2022-06-14,19.2,17.2,529,21.3,1208,2.6,2.1,82.1,14.5,0,1100,1.01,7.46
259,강진군,2022-06-15,20.9,18,314,26.8,1529,.4,1.5,83.6,14.5,3.3,1500,2.55,14.71
259,강진군,2022-06-16,22.7,17.5,548,29.3,1422,0,1.6,74.9,14.5,7.5,1300,3.3,22.19
259,강진군,2022-06-17,22.6,18.3,427,26.4,1310,.1,1.3,86,14.5,.9,1100,2.61,13.54
259,강진군,2022-06-18,24,21.7,445,28.3,1256,,1.8,81.4,14.5,3.8,1200,3.03,19.77
259,강진군,2022-06-19,24.9,21.8,23,30.7,1445,,1.3,80.6,14.5,6.9,1300,3.76,23.68
259,강진군,2022-06-20,25.2,21.2,507,30.9,1327,,1.3,81,14.5,7.5,1300,3.03,23.19
259,강진군,2022-06-21,26.4,21.9,235,32.9,1337,,1.7,74.4,14.5,6.8,1300,3.51,23.35
259,강진군,2022-06-22,26.3,22.2,505,32.6,1358,,1.7,76.3,14.5,11.9,1200,3.46,28.53
259,강진군,2022-06-23,25.7,23.4,53,29.8,1238,.1,2,86,14.5,1.4,1200,3.18,10.92
259,강진군,2022-06-24,24.7,22.8,631,28.3,1348,61,2.3,91.3,14.5,.7,1300,1.98,10.02
259,강진군,2022-06-25,25.6,23.3,419,29.2,1017,,1.5,84.8,14.5,3.1,900,2.2,11.81
259,강진군,2022-06-26,26.9,24.3,232,30.6,1439,,2,83.9,14.5,6.3,1400,2.78,18.61
259,강진군,2022-06-27,26.7,24.6,47,28.6,1200,2,1.7,87.3,14.5,0,1100,1.34,9.95
259,강진군,2022-06-28,26.9,24.8,250,29.9,1247,0,2.1,82.9,14.5,1.1,1200,2.57,12.44
259,강진군,2022-06-29,26.4,24.6,2359,28.8,1431,5.3,1.8,89,14.5,.1,1200,1.14,8.5
259,강진군,2022-06-30,27.4,24.3,504,31.4,1151,3.2,1.6,83,14.5,10.6,1100,3.24,25.82
259,강진군,2022-07-01,27.5,23,2357,31.8,1210,,1.9,78.5,14.5,9.2,1100,3.75,26.64
259,강진군,2022-07-02,27.5,21.1,514,34.8,1558,,1.3,75.3,14.4,11.4,1300,3.24,27.74
259,강진군,2022-07-03,28,23.2,507,33.2,1217,.2,1.5,74,14.4,6.2,1300,3.14,21.79
259,강진군,2022-07-04,27.3,24.4,213,31.9,1549,10.1,1.4,83.8,14.4,5.7,1000,2.68,19.76
259,강진군,2022-07-05,27.6,24.1,510,33.4,1211,,1.1,82.6,14.4,3.9,1000,3.09,16.46
259,강진군,2022-07-06,28.7,24.8,307,34,1321,,2.1,80.4,14.4,6,1200,3.37,21.93
259,강진군,2022-07-07,28.8,26.3,517,33.1,1128,0,2.1,82.5,14.4,5,1100,2.68,17.44
259,강진군,2022-07-08,27.6,23.9,2301,31.1,1558,4.7,1.8,86.1,14.4,2.2,1500,1.99,11.5
259,강진군,2022-07-09,27.8,23.8,453,33,1634,,2,73.4,14.4,8.2,900,2.58,21.13
259,강진군,2022-07-10,28,23.2,517,33.5,1418,,1.4,79.8,14.3,11.2,1200,3.45,27.01
259,강진군,2022-07-11,27.3,25.1,521,31.1,1315,1.3,1.3,82.8,14.3,2.2,1200,2.36,14.35
259,강진군,2022-07-12,26.4,24.1,411,30.4,1423,,1.4,83.9,14.3,.7,1400,2.55,11.1
259,강진군,2022-07-13,25.7,24.2,510,28.5,1640,,1.9,84.6,14.3,0,1600,1.17,6.8
259,강진군,2022-07-14,28.3,25.4,2358,33.1,1408,31.2,2.2,81,14.3,6.6,1300,3.52,22.84
259,강진군,2022-07-15,27.8,23.8,545,33.1,1608,,1.4,75.8,14.3,8.2,1200,3,22.91
259,강진군,2022-07-16,26.9,21.1,519,32.4,1429,,2,73,14.2,9,1400,3.16,25.57
259,강진군,2022-07-17,26.3,23.5,150,30.5,1312,.9,1.3,83.4,14.2,.4,1100,2.16,11.21
259,강진군,2022-07-18,25.2,22.8,730,28.4,1628,116.8,1.7,96.6,14.2,0,1500,.77,3.83
259,강진군,2022-07-19,26.8,23.2,2358,31.8,1435,,2.5,78,14.2,9.3,1300,3.25,24.5
259,강진군,2022-07-20,26.5,22,522,32.7,1423,1.1,1.1,79,14.2,8.9,1300,3.45,23.21
259,강진군,2022-07-21,25.6,22.6,52,28.7,1159,2.7,3,81.6,14.1,2.1,1200,2.28,13.1
259,강진군,2022-07-22,26.1,22.7,2326,31,1415,,2.5,75.3,14.1,8,1300,3.32,24.94
259,강진군,2022-07-23,25.4,21.6,325,29.5,1338,.6,1.4,85.1,14.1,1.9,1300,2.39,15.25
259,강진군,2022-07-24,25.1,23.2,544,27.8,1435,26.2,2.3,87.6,14.1,.7,1400,2.43,13.26
259,강진군,2022-07-25,26.8,23.3,121,31.9,1606,,1.3,79.9,14.1,5,1300,2.76,18.98
259,강진군,2022-07-26,25.8,22.3,532,30.7,1522,,1.4,82.6,14,6,1400,3.31,21.98
259,강진군,2022-07-27,26.7,23.2,126,31.3,1518,,2,76.9,14,10.3,1200,3.15,26.19
259,강진군,2022-07-28,27.8,23.9,349,32.5,1428,,2,79.6,14,5.9,1200,3,22.1
259,강진군,2022-07-29,29.6,25.2,517,33.8,1444,,2.3,72,14,11,1300,3.39,25.79
259,강진군,2022-07-30,27.9,26.6,320,29.9,1037,.8,2.4,78.4,13.9,.4,1000,1.17,7.05
259,강진군,2022-07-31,26.9,25.3,651,28.3,1503,34.2,3.8,91,13.9,0,1400,.72,4.69
259,강진군,2022-08-01,27.4,26.6,1233,28.6,935,12.1,3.4,89.4,13.9,.1,900,.84,5.64
259,강진군,2022-08-02,27.9,25.7,540,32.2,1514,18.4,1.2,90.3,13.9,4.8,1300,3.5,17.62
259,강진군,2022-08-03,27.4,24.8,535,32.5,1454,24,1.1,92.6,13.8,2.6,1300,3.33,14.13
259,강진군,2022-08-04,28.4,25.2,551,34.1,1533,2,1.3,88.9,13.8,5.2,1500,2.91,19.57
259,강진군,2022-08-05,28.7,25.3,139,33.1,1517,4.1,1.4,86.5,13.8,5.3,1000,2.36,17.29
259,강진군,2022-08-06,29.3,25.8,553,33.6,1406,,1.1,84.8,13.7,5.5,1500,2.44,18.28
259,강진군,2022-08-07,29.1,25.5,442,33.6,1413,,1.4,85.9,13.7,7.1,1100,3.25,21.1
259,강진군,2022-08-08,29.1,26.3,2337,33.3,1323,,1.8,80.9,13.7,5.5,1300,3.1,19.92
259,강진군,2022-08-09,28.9,26.3,2339,33.2,1236,,1.8,81.1,13.7,3.5,1200,2.73,16.73
259,강진군,2022-08-10,28.7,26,321,31.6,1232,,1.9,81.4,13.6,.7,1200,2.44,13.33
259,강진군,2022-08-11,28,26.7,125,29.7,1246,.8,1.4,88.3,13.6,0,1200,.88,5.05
259,강진군,2022-08-12,28.1,25.5,836,32,1513,13.9,1.6,90.1,13.6,1.4,1500,1.98,12.87
259,강진군,2022-08-13,28.2,25,423,32.2,1123,,1.5,86.4,13.5,1.9,1100,2.05,15.14
259,강진군,2022-08-14,29.2,27.3,2252,33,1420,,2.3,81.6,13.5,7.7,1200,3.18,21.68
259,강진군,2022-08-15,29.5,26.3,223,33.7,1415,,2.1,79.6,13.5,3.8,1400,2.86,17.2
259,강진군,2022-08-16,26.9,24.1,1942,29.1,603,71.4,2,92.6,13.4,0,1300,.77,3.48
259,강진군,2022-08-17,25.7,21.7,2338,29.2,1541,2.1,1,93.4,13.4,2.8,1500,2.25,9.91
259,강진군,2022-08-18,25,20.5,629,31.3,1332,,1,84.1,13.4,9.6,1300,3.54,25.23
259,강진군,2022-08-19,26.7,20.9,30,31.5,1338,,1.4,87.9,13.4,1.6,1000,2,13.11
259,강진군,2022-08-20,27.5,24.1,2350,30,1509,6.4,1.7,90.6,13.3,.6,1400,1.52,6.17
259,강진군,2022-08-21,26.8,23.7,47,31.7,1337,,1.3,83.4,13.3,7.3,1200,3.15,22.19
259,강진군,2022-08-22,25.6,20.1,545,31.5,1522,,1,77.9,13.3,10,1200,3.19,24.55
259,강진군,2022-08-23,26.3,22.7,3,29.7,1320,0,.8,88.3,13.2,0,1300,1.27,7.5
259,강진군,2022-08-24,26.1,22.9,355,31.5,1405,1.5,1.3,80.5,13.2,6.8,1400,3.26,20.73
259,강진군,2022-08-25,24.9,21.3,517,30.7,1407,,1.5,76.5,13.1,6.4,1200,2.51,18.54
259,강진군,2022-08-26,24.8,20.6,508,30.6,1554,,1.4,68.5,13.1,8.3,1200,3.36,22.06
259,강진군,2022-08-27,23.1,18.9,2355,29.2,1411,,1.5,70.9,13.1,8.4,1300,3.14,21.42
259,강진군,2022-08-28,20.9,15.8,407,27.3,1524,,1.1,76.1,13,1.1,1500,1.87,12.29
259,강진군,2022-08-29,23,17.2,419,27.7,1446,0,1.2,78.5,13,1.2,900,1.79,12.5
259,강진군,2022-08-30,24.7,22.4,317,27.5,1428,0,1.4,87.1,13,0,1300,1.46,6.28
259,강진군,2022-08-31,24,21.2,2321,27.9,1352,2.2,1.7,81.6,12.9,1.9,1300,2.36,12.44
259,강진군,2022-09-01,22.5,19.7,512,26.6,1232,0,.8,86,12.9,.3,1100,1.74,8.57
259,강진군,2022-09-02,22.8,20.3,415,24.9,1447,2.5,1.6,84.4,12.9,0,1400,1.02,5.11
259,강진군,2022-09-03,24.1,21.1,330,27.5,1532,.5,3.3,83.8,12.8,.2,1500,1.4,9.27
259,강진군,2022-09-04,25.8,23.1,443,32.5,1334,2.5,2.6,85.9,12.8,4.2,1100,2.97,17.37
259,강진군,2022-09-05,24.8,23.7,4,25.6,2230,148.2,3,95.8,12.8,0,1100,.42,2.68
259,강진군,2022-09-06,22.3,18.9,2400,26.7,1607,30,4.4,79.3,12.7,5.1,1100,2.65,17.11
259,강진군,2022-09-07,22.6,16,653,29.8,1414,,1.2,77.9,12.7,10.3,1200,3.24,23.17
259,강진군,2022-09-08,22.1,15.7,619,29.2,1416,,.8,76.1,12.7,9.5,1400,3.06,21.41
259,강진군,2022-09-09,22.3,18,559,28.9,1411,,1,78.1,12.6,7,1200,3.3,20.76
259,강진군,2022-09-10,22.5,18.7,331,27.9,1516,,1.2,77.6,12.6,1.7,1300,2.37,12.93
259,강진군,2022-09-11,23.6,18.8,309,29.6,1533,,1.2,76.6,12.6,5.6,1300,2.33,17.25
259,강진군,2022-09-12,23.2,21.1,352,25.7,1503,1.1,.8,92.3,12.5,0,1300,.94,6.46
259,강진군,2022-09-13,24,20.7,2326,27.5,1115,4.1,1.1,87.1,12.5,.4,900,1.15,6.77
259,강진군,2022-09-14,25.2,20.6,12,29.4,1437,,3.6,66.8,12.5,7.6,1400,2.85,18.48
259,강진군,2022-09-15,25.6,22.9,503,30,1538,,4.1,74.4,12.4,7.4,1200,3.13,19.45
259,강진군,2022-09-16,26,23.4,514,31,1247,,2.2,82.6,12.4,4.2,1100,3.17,14.9
259,강진군,2022-09-17,27,22.3,521,33.5,1441,.2,.9,79.9,12.4,7.1,1200,3.13,18.87
259,강진군,2022-09-18,28.4,23.8,509,35,1426,.1,2.1,73.9,12.3,4.3,1300,3,17.25
259,강진군,2022-09-19,25.2,18.9,2400,30.1,1407,,4,67.6,12.3,10.2,1300,2.95,21.42
259,강진군,2022-09-20,21.2,16.9,355,25.4,1517,,1.5,68.5,12.2,5.5,1100,2.72,17.16
259,강진군,2022-09-21,19.6,14.5,2327,25,1251,,1.4,70.6,12.2,8.7,1200,3.48,22.18
259,강진군,2022-09-22,19.4,12.7,512,26.5,1429,,1.1,74.9,12.2,8.8,1100,3.06,19.92
259,강진군,2022-09-23,19.7,15.3,613,27,1258,,2.1,71.8,12.1,7.4,1200,3.04,18.87
259,강진군,2022-09-24,19.4,14.1,612,25.2,1349,,1.9,59.9,12.1,6.7,1100,3.03,20.04
259,강진군,2022-09-25,18.8,15.3,644,22.8,1527,0,.8,79.4,12.1,0,1200,1.2,8.01
259,강진군,2022-09-26,19,16.1,539,24.3,1245,.1,.8,84,12,.4,1200,2.01,6.91
259,강진군,2022-09-27,20.7,14.9,639,28.3,1326,,.9,76.5,12,10.5,1200,3.04,21.06
259,강진군,2022-09-28,20.8,15.9,527,26.2,1447,0,.7,80.6,12,3,1100,1.69,12.07
259,강진군,2022-09-29,20.6,13.8,2355,28.3,1313,,1.1,71.5,11.9,10.7,1200,2.92,21.09
259,강진군,2022-09-30,19.5,11.6,550,28.5,1505,,.8,74.6,11.9,10.4,1100,2.92,20.86
260,장흥,2022-05-01,12.8,5.2,2355,19.5,1344,,2.2,55.3,13.6,12.5,,,
260,장흥,2022-05-02,12.6,3.2,528,21.6,1459,,1.5,57.9,13.6,11.7,,,
260,장흥,2022-05-03,11.6,1.7,410,20.6,1324,,1.1,64.6,13.6,12.8,,,
260,장흥,2022-05-04,13.6,1.8,558,23.5,1540,,1,70,13.7,12.7,,,
260,장흥,2022-05-05,15.7,5.3,518,23.1,1217,,1.5,74.3,13.7,12.7,,,
260,장흥,2022-05-06,17.2,8.7,458,25.4,1301,,1.3,77.8,13.7,11.6,,,
260,장흥,2022-05-07,17.7,10.3,442,24.9,1503,,1.6,66.1,13.8,11.7,,,
260,장흥,2022-05-08,15.2,7.5,516,21.5,1313,,1.4,64.9,13.8,8.6,,,
260,장흥,2022-05-09,15.3,9.7,128,22.2,1338,,1.2,70.1,13.8,8.8,,,
260,장흥,2022-05-10,15.2,7.5,411,22,1418,.5,1.2,72.8,13.8,3.7,,,
260,장흥,2022-05-11,17.9,13.4,328,22.9,1208,0,.7,76.3,13.9,2.9,,,
260,장흥,2022-05-12,20.1,16.3,601,25.8,1503,,.8,73.8,13.9,1.4,,,
260,장흥,2022-05-13,17.6,14.3,2340,20.7,1247,0,1,76,13.9,0,,,
260,장흥,2022-05-14,16.4,9.5,550,23.4,1314,,2.8,42,13.9,10.4,,,
260,장흥,2022-05-15,15.4,10.5,607,21.8,1445,,2.1,43.4,14,10.9,,,
260,장흥,2022-05-16,15.6,8,527,24.3,1336,,1.2,51.8,14,12.4,,,
260,장흥,2022-05-17,16.8,7,452,26.1,1352,,1.1,64.1,14,12.8,,,
260,장흥,2022-05-18,18.3,9.4,509,27.5,1417,,1.2,57.1,14,12.8,,,
260,장흥,2022-05-19,17.6,10.6,443,25.3,1505,,.8,57,14.1,3.8,,,
260,장흥,2022-05-20,18.2,13.4,358,23.5,1721,0,1,71.3,14.1,1.6,,,
260,장흥,2022-05-21,20.2,12.6,328,27.3,1405,,1.8,65.5,14.1,13.1,,,
260,장흥,2022-05-22,21,12.7,530,28.9,1511,,1.5,65.1,14.1,12.8,,,
260,장흥,2022-05-23,21.8,13.9,529,30.6,1315,,1.1,62.3,14.2,10.6,,,
260,장흥,2022-05-24,21.9,13,527,31.2,1431,,1.4,56.3,14.2,12.9,,,
260,장흥,2022-05-25,21.3,14.3,540,29.4,1252,,1.4,66.6,14.2,12.3,,,
260,장흥,2022-05-26,19.7,13.7,2400,26.8,1519,0,2,58.9,14.2,10.7,,,
260,장흥,2022-05-27,19.2,10.4,529,26.9,1506,,1.6,69.3,14.2,12.9,,,
260,장흥,2022-05-28,20.4,12.6,547,29.4,1228,,.8,63.8,14.3,8.6,,,
260,장흥,2022-05-29,19,13.1,549,24.6,1416,0,1.9,77.9,14.3,8.7,,,
260,장흥,2022-05-30,19.6,17.3,48,21.8,1611,.3,1,85.3,14.3,0,,,
260,장흥,2022-05-31,20.9,11.7,547,29.6,1452,,1.2,53.9,14.3,12.6,,,
260,장흥,2022-06-01,20,14.1,451,27.5,1409,,1.6,62.3,14.3,11.2,,,
260,장흥,2022-06-02,21.5,12.5,544,30,1519,,.9,72.9,14.4,12.7,,,
260,장흥,2022-06-03,22.1,17,405,28.9,1128,0,1.9,76.1,14.4,10.4,,,
260,장흥,2022-06-04,21.8,15.8,519,26.9,1325,0,2.5,62.5,14.4,8.7,,,
260,장흥,2022-06-05,18.7,17.1,1726,21.3,404,22.8,2.9,88.4,14.4,0,,,
260,장흥,2022-06-06,20.3,15.2,537,25.9,1647,0,1.6,78,14.4,9.4,,,
260,장흥,2022-06-07,18.8,16.8,2356,21.1,1103,0,2.4,77.1,14.4,1.4,,,
260,장흥,2022-06-08,18.6,16.1,2400,22.3,1633,0,1.8,77.8,14.4,4,,,
260,장흥,2022-06-09,19.4,14.4,207,24.8,1307,,1.5,78,14.4,11.1,,,
260,장흥,2022-06-10,20.1,13.8,503,23.9,1707,,1.3,79,14.4,5.8,,,
260,장흥,2022-06-11,22,17.4,225,29,1440,0,1.1,77.3,14.4,5.8,,,
260,장흥,2022-06-12,20.8,17.6,312,25.1,1422,,1.7,80.4,14.5,6.3,,,
260,장흥,2022-06-13,20,18.1,247,22.1,1236,.1,1.9,72.4,14.5,0,,,
260,장흥,2022-06-14,19.1,17.5,511,20.5,1327,.3,2,76.5,14.5,0,,,
260,장흥,2022-06-15,20.9,17.9,414,26.8,1443,0,1.6,80.1,14.5,3.7,,,
260,장흥,2022-06-16,22.3,17.4,130,28.5,1556,,1.2,72.3,14.5,8.5,,,
260,장흥,2022-06-17,22.4,17.9,404,26.8,1432,0,1.7,84.1,14.5,2.7,,,
260,장흥,2022-06-18,24,21,508,28.5,1423,.1,1.4,78,14.5,7.5,,,
260,장흥,2022-06-19,24.4,21.3,24,29.1,1413,,1.9,81.9,14.5,7.7,,,
260,장흥,2022-06-20,24.8,21.1,455,29.8,1303,,1.8,81.9,14.5,10,,,
260,장흥,2022-06-21,25.9,20.9,241,32.6,1255,,1.5,76.1,14.5,7.5,,,
260,장흥,2022-06-22,25.5,21.2,522,30.6,1033,,2.4,81.3,14.5,12.6,,,
260,장흥,2022-06-23,25.6,23,133,27.9,1154,0,2,85.1,14.5,.7,,,
260,장흥,2022-06-24,24.8,22.8,444,28.1,1411,58.9,1.5,89.4,14.5,1.8,,,
260,장흥,2022-06-25,24.7,23,422,28.2,1016,,1.8,90.9,14.5,2.5,,,
260,장흥,2022-06-26,26,23.1,230,31.5,1538,,2.5,86.8,14.5,4.7,,,
260,장흥,2022-06-27,25.4,24,542,29.2,1354,0,3.2,94.3,14.5,.1,,,
260,장흥,2022-06-28,25.5,24.6,2110,27.1,908,0,3.3,91.8,14.5,.2,,,
260,장흥,2022-06-29,25.7,24.4,2136,27.5,1354,.8,2.5,92.4,14.5,.2,,,
260,장흥,2022-06-30,26,24.2,534,28.6,1259,1.4,2.4,92.6,14.5,7.4,,,
260,장흥,2022-07-01,26.2,22.2,2356,30,1549,,2.1,85.8,14.4,11.3,,,
260,장흥,2022-07-02,26.7,20.5,353,33.4,1512,,1.2,77,14.4,11.1,,,
260,장흥,2022-07-03,27,22.3,533,31.7,1557,.3,1.6,79.3,14.4,10.1,,,
260,장흥,2022-07-04,26.9,24,2335,30.8,1630,1.6,1.8,85.8,14.4,8,,,
260,장흥,2022-07-05,27.2,23.5,518,32.8,1326,.5,.7,85.5,14.4,4.1,,,
260,장흥,2022-07-06,27.9,24.7,535,30.9,1409,,2.7,86.5,14.4,9.2,,,
260,장흥,2022-07-07,27.5,26,319,30.2,1215,0,3.4,92,14.4,6.2,,,
260,장흥,2022-07-08,27.5,23.2,2312,31,1526,1.2,1.1,87.3,14.4,3.3,,,
260,장흥,2022-07-09,27.2,22.5,142,32.3,1617,,1.8,75.9,14.4,11.4,,,
260,장흥,2022-07-10,27,22.6,530,31.5,1214,,1.9,84.4,14.4,10.8,,,
260,장흥,2022-07-11,26.7,24.4,452,30.4,1342,1.1,1.5,87.4,14.3,2.4,,,
260,장흥,2022-07-12,25.7,23.5,408,29.4,1519,,1.7,85.9,14.3,2.5,,,
260,장흥,2022-07-13,25.1,23.6,447,25.9,1642,,2.6,86.4,14.3,0,,,
260,장흥,2022-07-14,27.8,24.6,2324,32,1427,11.7,1.6,83.4,14.3,7.1,,,
260,장흥,2022-07-15,27.1,23.1,2344,31.8,1357,,1.1,80.4,14.3,10.1,,,
260,장흥,2022-07-16,26,20.3,519,31.4,1426,,1.5,74.5,14.3,10.1,,,
260,장흥,2022-07-17,25.3,21.7,350,29.3,1339,.3,.7,89.4,14.2,.4,,,
260,장흥,2022-07-18,24.7,22.5,307,26.7,1512,101,1,99,14.2,0,,,
260,장흥,2022-07-19,26.3,22.6,2319,31.2,1404,0,1.7,79.5,14.2,10.3,,,
260,장흥,2022-07-20,25.9,21.6,433,31.8,1406,.6,1.1,80.4,14.2,8.7,,,
260,장흥,2022-07-21,24.7,22.1,38,27.2,1005,2.7,2,83.5,14.2,1.3,,,
260,장흥,2022-07-22,24.9,20.9,458,29.7,1353,0,1.1,79.6,14.1,7.3,,,
260,장흥,2022-07-23,24.5,20.8,247,27.3,1115,.1,1.8,85.9,14.1,3.1,,,
260,장흥,2022-07-24,24.5,22.8,553,26.9,1204,22.5,1.3,92.8,14.1,1.2,,,
260,장흥,2022-07-25,26.3,23,450,31.1,1528,,1,82.9,14.1,6.5,,,
260,장흥,2022-07-26,25,21.6,337,29.5,1655,,1.4,88.3,14,5.8,,,
260,장흥,2022-07-27,25.8,22.4,314,29.8,1418,,1.9,81.5,14,11.5,,,
260,장흥,2022-07-28,27,22.4,428,31,1303,,1.8,83.6,14,10.8,,,
260,장흥,2022-07-29,28.7,23.3,523,32.3,1403,,1.9,74,14,11.4,,,
260,장흥,2022-07-30,27.9,27.1,1321,29.7,1034,.2,3.3,74.3,13.9,1,,,
260,장흥,2022-07-31,26.4,25.1,1306,28.2,117,61.7,5,95.3,13.9,0,,,
260,장흥,2022-08-01,26.6,25.6,2048,28.4,1114,18.9,4.8,97.3,13.9,0,,,
260,장흥,2022-08-02,27.5,25.6,2351,32,1459,8.5,1.9,91.4,13.9,4,,,
260,장흥,2022-08-03,26.7,24.3,408,31.6,1422,30.6,.9,96,13.8,2.5,,,
260,장흥,2022-08-04,28.3,24.9,244,33,1532,.2,.9,86.9,13.8,7.8,,,
260,장흥,2022-08-05,28.1,24.7,155,32.1,1447,.3,.9,86.3,13.8,6.6,,,
260,장흥,2022-08-06,28.5,25.2,436,33.2,1522,1,.7,87.5,13.7,5.4,,,
260,장흥,2022-08-07,29,25,531,33.9,1350,,1.3,83.5,13.7,8.7,,,
260,장흥,2022-08-08,28.5,26,2109,31.9,1353,,1.5,82.4,13.7,6.8,,,
260,장흥,2022-08-09,28,24.5,513,32.2,1139,,1.3,83.4,13.7,3.2,,,
260,장흥,2022-08-10,28.3,25.2,458,31.5,1200,,1.3,81.1,13.6,1.2,,,
260,장흥,2022-08-11,27.3,25.3,17,29.3,1217,.2,.8,93.6,13.6,0,,,
260,장흥,2022-08-12,27.6,24.7,2347,31.3,1511,4.1,.8,92.6,13.6,1.9,,,
260,장흥,2022-08-13,27.7,24.3,427,31.8,1225,0,.9,86.5,13.5,3.6,,,
260,장흥,2022-08-14,29.1,25.8,2309,32.7,1340,,1.4,80.4,13.5,9.3,,,
260,장흥,2022-08-15,29.2,25.6,404,32.2,1248,,1.8,77.1,13.5,5.8,,,
260,장흥,2022-08-16,26.6,24.3,2020,28.9,420,81.7,1,94.3,13.5,0,,,
260,장흥,2022-08-17,25.5,21.3,2400,29.2,1544,4.2,.8,93,13.4,2.8,,,
260,장흥,2022-08-18,24.1,20.1,2343,29.6,1309,,1.2,86.9,13.4,9,,,
260,장흥,2022-08-19,26.4,20,30,31.1,1315,,1,88.3,13.4,3.5,,,
260,장흥,2022-08-20,27.2,24.4,2317,30.5,1500,3.8,.9,94.5,13.3,.7,,,
260,장흥,2022-08-21,26.2,22.8,2355,30.8,1301,,1.2,86.5,13.3,7.2,,,
260,장흥,2022-08-22,24.6,20,629,30.2,1221,,1.2,82,13.2,9.4,,,
260,장흥,2022-08-23,25.9,21.3,6,29.5,1400,0,.6,94.5,13.2,0,,,
260,장흥,2022-08-24,25,22.2,2355,29.4,1258,2.9,1.4,88,13.2,3.8,,,
260,장흥,2022-08-25,24.1,20.1,408,30.8,1452,,1,77.9,13.2,9.3,,,
260,장흥,2022-08-26,23.5,19.4,2335,29.3,1510,,1.3,72.8,13.1,8.1,,,
260,장흥,2022-08-27,22,17.1,2321,27.9,1402,0,1.7,75.6,13.1,9.2,,,
260,장흥,2022-08-28,20.2,15.4,305,26.2,1509,,1,79.4,13.1,3.3,,,
260,장흥,2022-08-29,22.5,16.4,258,27,1456,,.7,80.3,13,1.6,,,
260,장흥,2022-08-30,23.9,21,259,27,1346,0,.9,94.6,13,0,,,
260,장흥,2022-08-31,23.5,20.5,2255,26.9,1355,.8,1.5,84,13,2.7,,,
260,장흥,2022-09-01,22.2,19,507,26.6,1241,0,.8,88.3,12.9,.2,,,
260,장흥,2022-09-02,22.8,20.3,316,24.6,1157,1.2,2.2,80.1,12.9,0,,,
260,장흥,2022-09-03,24.3,21.1,612,26.6,1116,.2,3,79.3,12.9,.9,,,
260,장흥,2022-09-04,25.9,23.3,2312,30.8,1354,7.2,2.3,84.4,12.8,6.1,,,
260,장흥,2022-09-05,25.1,23.3,2,26.7,1522,97.9,4.3,92.1,12.8,0,,,
260,장흥,2022-09-06,21.8,17.2,2252,26,1342,45.2,4,80.6,12.7,5.6,,,
260,장흥,2022-09-07,21.9,15.3,544,29,1352,,1.1,79.4,12.7,9.9,,,
260,장흥,2022-09-08,21.2,14.4,553,28.6,1430,,.6,77.9,12.7,10.2,,,
260,장흥,2022-09-09,21.3,16.6,456,28.5,1418,,.6,81.9,12.6,7.6,,,
260,장흥,2022-09-10,21.7,17.6,25,26,1210,,.9,80.1,12.6,1.8,,,
260,장흥,2022-09-11,22.4,17.4,341,28.4,1404,,.9,83.6,12.6,7.6,,,
260,장흥,2022-09-12,22.6,20.4,9,25.4,1515,1.4,.5,95.8,12.5,0,,,
260,장흥,2022-09-13,24.3,20.6,217,27.4,1003,1,1,79.1,12.5,.9,,,
260,장흥,2022-09-14,25.1,22.8,426,28.6,1504,,3.7,64.8,12.5,7.5,,,
