연도,key,산업용,산업용여름,주택용,주택용여름,일반용,일반용여름,제조업,제조업여름
2025,경상남도 밀양시,669.4,170.4,161.1,44.0,242.0,62.2,593.2,150.9
2025,경상남도 사천시,904.7,230.6,179.5,49.3,280.8,73.0,838.5,213.3
2025,경상남도 산청군,95.4,25.9,45.1,11.3,80.4,19.7,79.2,21.7
2025,경상남도 양산시,2324.1,589.7,641.5,182.3,765.6,210.0,1973.1,501.8
2025,경상남도 의령군,189.7,47.4,36.2,9.3,57.4,13.7,177.0,44.1
2025,경상남도 진주시,862.0,215.2,592.3,165.7,799.3,213.6,755.3,186.8
2025,경상남도 창녕군,536.1,137.3,85.6,22.6,148.0,37.3,516.0,132.2
2025,경상남도 창원시,5966.5,1512.5,1699.4,490.3,2329.0,635.4,5646.8,1429.7
2025,경상남도 통영시,377.9,99.3,197.8,53.7,337.1,86.5,165.5,43.0
2025,경상남도 하동군,203.2,40.5,56.1,14.3,98.0,24.1,30.2,7.0
2025,경상남도 함안군,2543.7,619.0,90.8,24.4,150.7,39.5,2441.2,593.0
2025,경상남도 함양군,52.3,13.3,52.6,13.3,82.6,20.1,37.4,9.1
2025,경상남도 합천군,66.6,16.2,56.4,14.2,101.5,24.0,46.9,11.2
2025,경상북도 경산시,1493.9,376.5,467.0,128.9,555.6,149.2,1423.9,358.4
2025,경상북도 경주시,2668.2,682.6,444.5,124.9,800.8,215.6,2027.0,494.8
2025,경상북도 고령군,945.2,231.9,42.1,11.3,77.9,19.6,917.6,225.1
2025,경상북도 구미시,7336.5,1974.0,683.6,194.4,798.4,212.7,6931.6,1873.9
2025,경상북도 김천시,1677.1,441.6,214.4,57.9,334.0,90.3,1503.6,397.9
2025,경상북도 문경시,197.1,49.2,99.6,26.0,175.5,43.3,164.0,40.9
2025,경상북도 봉화군,992.5,283.7,38.2,9.3,62.2,13.9,976.2,279.5
2025,경상북도 상주시,185.2,48.9,137.2,36.0,197.7,49.6,148.7,39.4
2025,경상북도 성주군,728.1,174.8,54.5,14.4,103.1,25.7,712.0,170.7
2025,경상북도 안동시,302.4,78.8,253.7,69.2,427.8,108.9,196.1,51.9
2025,경상북도 영덕군,43.5,11.5,48.0,12.4,136.7,35.1,23.4,6.2
2025,경상북도 영양군,12.2,3.2,21.8,5.4,33.8,7.5,3.7,0.8
2025,경상북도 영주시,1188.7,303.5,152.0,41.2,227.3,56.9,1149.9,294.0
2025,경상북도 영천시,932.8,228.4,143.3,38.3,229.7,59.4,885.1,216.3
2025,경상북도 예천군,49.5,12.2,91.4,25.5,120.9,30.2,33.6,8.4
2025,경상북도 울릉군,9.0,2.4,10.2,2.7,47.7,12.2,3.1,0.8
2025,경상북도 울진군,242.6,73.5,85.6,22.3,174.7,44.1,24.4,5.9
2025,경상북도 의성군,78.1,18.7,65.8,16.7,93.7,22.6,57.4,13.5
2025,경상북도 청도군,82.5,20.2,56.1,14.1,111.5,27.3,68.5,16.6
2025,경상북도 청송군,19.7,4.7,34.5,8.5,69.4,16.2,7.5,1.6
2025,경상북도 칠곡군,1202.6,296.6,172.4,48.4,351.3,93.6,1105.6,271.6
2025,경상북도 포항시,7301.3,1802.0,856.7,249.3,1203.9,326.7,7124.8,1755.7
2025,광주광역시 광산구,1901.4,469.6,692.1,195.4,921.7,251.5,1792.5,441.5
2025,광주광역시 남구,49.0,12.4,364.8,103.8,332.1,91.9,11.4,2.7
2025,광주광역시 동구,35.8,9.0,202.1,58.9,371.4,101.8,6.8,1.7
2025,광주광역시 북구,747.2,205.1,729.9,211.5,806.6,220.1,679.3,186.7
2025,광주광역시 서구,313.9,84.7,496.9,139.5,822.0,221.7,211.5,58.7
2025,대구광역시 군위군,124.7,31.6,28.3,7.1,71.1,17.5,111.4,28.3
2025,대구광역시 남구,11.0,2.8,248.2,71.6,324.7,89.6,5.3,1.4
2025,대구광역시 달서구,1852.0,475.4,912.2,258.2,948.4,261.7,1626.0,412.0
2025,대구광역시 달성군,3178.0,824.8,421.0,120.3,522.2,141.7,2983.1,772.1
2025,대구광역시 동구,130.2,33.5,606.6,170.6,845.7,233.8,84.8,21.8
2025,대구광역시 북구,650.1,162.9,698.5,198.8,850.0,234.9,544.7,135.8
2025,대구광역시 서구,337.4,88.4,280.6,79.4,314.3,85.0,188.1,45.7
2025,대구광역시 수성구,220.2,56.5,742.7,211.4,790.5,214.7,12.3,3.2
2025,대구광역시 중구,36.8,9.6,217.1,63.2,515.3,146.5,17.3,4.3
2025,대전광역시 대덕구,1885.7,491.9,270.4,75.5,419.8,110.6,1656.5,433.9
2025,대전광역시 동구,83.1,20.8,375.1,105.0,447.1,119.3,50.6,12.4
2025,대전광역시 서구,52.9,13.4,768.3,216.1,1116.2,304.7,17.2,4.2
2025,대전광역시 유성구,970.8,262.6,638.1,182.6,1668.6,465.6,389.0,108.4
2025,대전광역시 중구,36.1,9.5,376.0,107.8,540.1,146.9,20.6,5.4
2025,부산광역시 강서구,3434.3,873.2,284.7,80.0,862.4,233.9,3366.7,856.4
2025,부산광역시 금정구,239.5,61.7,354.2,97.9,402.9,108.0,103.2,26.7
2025,부산광역시 기장군,746.2,192.5,178.1,51.4,480.8,129.5,562.7,142.5
2025,부산광역시 남구,527.5,137.9,459.4,128.7,449.9,122.8,400.2,104.2
2025,부산광역시 동구,63.9,16.2,154.7,42.6,321.3,88.3,32.6,8.3
2025,부산광역시 동래구,96.3,24.8,473.0,130.1,468.3,130.0,9.3,2.4
2025,부산광역시 부산진구,225.2,60.6,682.6,191.5,853.2,238.1,22.5,5.7
2025,부산광역시 북구,110.8,30.4,433.2,123.1,354.6,96.6,13.6,3.5
2025,부산광역시 사상구,688.5,170.4,318.4,89.7,432.2,117.6,644.4,159.4
2025,부산광역시 사하구,1266.5,318.9,475.4,133.7,452.0,122.2,1145.5,288.7
2025,부산광역시 서구,172.0,49.9,183.4,50.3,264.3,73.2,144.8,42.6
2025,부산광역시 수영구,13.6,3.4,317.1,89.5,355.7,97.8,5.8,1.5
2025,부산광역시 연제구,61.9,17.3,376.1,105.1,417.6,115.9,11.8,2.9
2025,부산광역시 영도구,113.0,28.6,169.5,45.3,179.5,47.9,82.8,20.8
2025,부산광역시 중구,6.1,1.5,65.2,18.0,293.7,81.2,4.5,1.1
2025,부산광역시 해운대구,149.7,37.7,737.8,205.1,967.3,274.5,71.5,19.2
2025,서울특별시 강남구,288.7,67.8,1118.9,341.4,3470.4,957.9,10.8,2.8
2025,서울특별시 강동구,184.0,49.9,819.8,243.0,839.7,234.4,27.2,7.4
2025,서울특별시 강북구,47.9,12.3,436.8,125.6,427.3,115.5,27.3,6.8
2025,서울특별시 강서구,342.6,88.5,900.4,263.2,1651.6,460.3,51.5,14.4
2025,서울특별시 관악구,34.2,8.9,733.1,216.5,780.6,214.8,15.9,4.1
2025,서울특별시 광진구,354.9,98.9,546.4,165.1,672.4,190.4,25.0,6.4
2025,서울특별시 구로구,317.3,80.6,660.9,193.9,927.9,261.2,83.5,20.9
2025,서울특별시 금천구,194.2,51.0,378.6,111.6,1237.6,343.5,182.8,48.1
2025,서울특별시 노원구,63.8,18.0,718.4,207.6,646.1,175.7,27.0,7.2
2025,서울특별시 도봉구,47.9,12.6,466.8,135.5,376.2,101.7,35.6,9.3
2025,서울특별시 동대문구,156.8,41.7,625.8,181.3,665.7,180.7,59.0,15.1
2025,서울특별시 동작구,56.8,15.5,588.9,173.4,595.6,167.2,11.7,3.5
2025,서울특별시 마포구,195.2,64.5,662.9,198.8,1439.6,393.0,15.7,4.3
2025,서울특별시 서대문구,31.2,8.1,509.3,152.1,610.4,171.0,13.0,3.5
2025,서울특별시 서초구,420.4,114.6,812.9,245.3,2158.0,591.5,6.2,1.5
2025,서울특별시 성동구,856.6,228.7,491.4,142.7,830.5,228.6,181.6,47.4
2025,서울특별시 성북구,96.1,26.3,691.1,199.2,570.4,154.5,37.0,9.6
2025,서울특별시 송파구,208.0,54.9,1078.2,318.3,1672.6,472.5,27.1,7.0
2025,서울특별시 양천구,35.1,8.7,692.0,200.6,964.0,255.7,13.7,3.3
2025,서울특별시 영등포구,214.0,57.7,704.4,210.0,1878.8,528.4,91.2,24.9
2025,서울특별시 용산구,101.0,26.8,447.3,135.3,1081.4,300.4,12.4,3.2
2025,서울특별시 은평구,219.6,58.5,736.7,216.4,581.9,157.6,11.0,2.7
2025,서울특별시 종로구,62.4,16.3,285.8,84.4,1273.1,355.3,55.2,14.4
2025,서울특별시 중구,192.3,49.5,239.6,72.5,1879.8,535.5,173.9,44.9
2025,서울특별시 중랑구,62.9,15.7,598.4,175.3,507.2,137.3,46.9,11.7
2025,세종특별자치시 세종시,2175.5,567.2,730.5,199.3,1105.2,299.5,1905.6,497.3
2025,울산광역시 남구,11885.6,3119.2,531.1,150.3,936.5,246.6,10883.8,2861.6
2025,울산광역시 동구,1136.1,306.3,243.5,66.3,242.0,65.6,1104.0,298.1
2025,울산광역시 북구,1701.3,468.5,361.5,101.4,380.4,104.6,1641.8,452.8
2025,울산광역시 울주군,10589.4,2661.1,368.7,100.9,549.9,144.7,10008.2,2513.7
2025,울산광역시 중구,29.0,7.9,346.2,96.1,347.7,95.7,10.5,2.9
2025,인천광역시 강화군,118.9,28.9,101.9,26.0,220.2,52.0,99.5,23.8
2025,인천광역시 계양구,397.1,101.4,451.3,130.0,458.2,123.6,277.9,70.0
2025,인천광역시 남동구,1933.5,487.9,840.0,240.7,1017.0,276.9,1803.2,451.3
2025,인천광역시 동구,2547.5,628.4,96.3,27.6,112.7,28.7,2508.2,619.0
2025,인천광역시 미추홀구,387.7,97.7,750.7,215.7,703.2,188.7,297.3,74.4
2025,인천광역시 부평구,668.6,173.6,856.0,246.3,911.9,250.1,583.5,150.4
2025,인천광역시 서구,3634.7,926.4,1217.4,357.3,1571.2,421.9,3146.4,799.3
2025,인천광역시 연수구,1605.1,435.0,852.6,255.1,984.8,279.7,1104.5,311.0
2025,인천광역시 옹진군,75.7,11.2,29.8,7.8,130.8,31.0,27.4,6.4
2025,인천광역시 중구,914.3,239.0,342.0,97.4,1529.0,424.8,770.5,201.8
2025,전라남도 강진군,67.3,15.7,46.9,12.3,76.8,19.4,31.2,8.1
2025,전라남도 고흥군,81.0,20.4,93.7,24.5,128.5,32.5,44.9,10.9
2025,전라남도 곡성군,230.8,62.3,36.1,9.2,59.5,14.8,222.6,59.9
2025,전라남도 광양시,3246.2,770.2,268.5,78.2,327.6,88.5,3112.5,735.6
2025,전라남도 구례군,28.6,8.0,33.9,8.7,67.4,16.5,8.8,2.4
2025,전라남도 나주시,389.3,98.1,208.0,59.3,347.0,94.1,338.6,84.6
2025,전라남도 담양군,216.2,54.0,56.5,14.5,130.9,33.5,196.6,49.1
2025,전라남도 목포시,137.6,29.9,376.6,105.9,545.3,144.2,92.0,18.1
2025,전라남도 무안군,104.6,26.5,168.5,50.0,241.4,62.6,56.5,14.1
2025,전라남도 보성군,52.9,12.6,53.5,13.7,90.9,22.6,40.3,9.5
2025,전라남도 순천시,1046.3,269.0,476.8,132.7,605.9,164.0,872.9,223.4
2025,전라남도 신안군,33.3,8.7,40.6,10.1,96.4,23.7,19.5,5.2
2025,전라남도 여수시,13081.1,3361.6,450.2,126.3,757.2,201.9,12564.6,3229.8
2025,전라남도 영광군,325.7,98.1,76.0,20.1,118.1,29.6,84.4,20.7
2025,전라남도 영암군,799.0,199.7,88.4,24.0,142.8,36.7,777.9,194.4
2025,전라남도 완도군,48.8,13.6,68.8,17.8,120.1,30.8,28.1,8.0
2025,전라남도 장성군,234.8,56.3,58.3,15.3,135.6,35.2,203.3,48.1
2025,전라남도 장흥군,71.7,19.4,52.7,13.9,83.1,20.9,48.0,13.1
2025,전라남도 진도군,21.3,5.2,43.9,11.3,75.9,20.0,12.5,2.9
2025,전라남도 함평군,109.6,27.1,39.7,10.3,65.9,16.5,97.5,24.0
2025,전라남도 해남군,101.4,25.7,94.0,24.6,159.7,40.4,80.8,20.2
2025,전라남도 화순군,124.3,33.2,90.0,24.1,175.1,46.9,109.8,29.5
2025,전북특별자치도 고창군,107.9,28.8,75.1,19.7,128.9,32.8,81.5,21.8
2025,전북특별자치도 군산시,4841.2,1196.6,455.0,124.7,706.2,186.5,4701.0,1159.5
2025,전북특별자치도 김제시,531.9,137.4,112.8,30.7,201.6,51.5,507.5,131.3
2025,전북특별자치도 남원시,160.9,41.2,114.3,30.4,187.5,46.9,120.9,31.2
2025,전북특별자치도 무주군,32.4,8.4,33.2,8.3,96.0,20.0,22.9,6.2
2025,전북특별자치도 부안군,118.9,32.5,67.8,18.1,151.4,38.5,91.3,25.5
2025,전북특별자치도 순창군,83.0,21.1,36.1,9.3,57.3,14.4,74.9,19.1
2025,전북특별자치도 완주군,1174.6,316.4,157.4,43.4,280.9,75.4,1070.0,288.8
2025,전북특별자치도 익산시,1660.2,442.4,449.2,126.0,585.1,155.6,1520.0,407.1
2025,전북특별자치도 임실군,97.6,24.8,31.4,7.8,70.2,17.2,88.0,22.3
2025,전북특별자치도 장수군,38.0,9.4,25.5,6.1,48.5,11.0,20.3,5.1
2025,전북특별자치도 전주시,1671.6,429.4,1102.5,311.0,1496.0,405.5,1502.9,386.3
2025,전북특별자치도 정읍시,883.1,230.2,158.0,42.7,230.9,59.2,788.1,205.7
2025,전북특별자치도 진안군,37.8,9.6,30.5,7.4,55.7,12.7,22.0,5.6
2025,제주특별자치도 서귀포시,192.7,49.3,315.5,89.3,887.5,245.3,61.5,14.9
2025,제주특별자치도 제주시,487.0,126.9,820.5,231.7,1763.4,485.1,232.2,61.6
2025,충청남도 계룡시,60.5,15.9,78.9,22.7,154.6,42.8,32.9,9.0
2025,충청남도 공주시,465.1,122.1,157.6,42.4,319.5,79.7,392.9,104.4
2025,충청남도 금산군,660.9,162.5,71.2,18.5,126.6,31.2,643.5,158.2
2025,충청남도 논산시,594.9,152.9,171.9,46.4,305.5,78.9,522.8,134.8
2025,충청남도 당진시,5432.7,1377.7,329.8,94.8,423.5,109.2,5208.6,1317.8
2025,충청남도 보령시,750.0,168.4,156.3,43.4,318.5,83.1,460.6,114.3
2025,충청남도 부여군,145.8,34.6,89.1,23.4,129.1,33.3,110.5,25.9
2025,충청남도 서산시,8449.3,2249.6,313.5,87.3,500.5,128.8,8329.0,2220.2
2025,충청남도 서천군,697.4,175.3,73.4,19.4,129.9,33.0,662.4,170.2
2025,충청남도 아산시,11399.0,2957.7,665.3,189.8,806.0,210.5,11086.4,2877.3
2025,충청남도 예산군,827.7,209.7,137.1,37.8,210.4,51.8,773.6,196.4
2025,충청남도 천안시,5783.7,1550.9,1189.3,334.7,1682.6,445.7,5593.9,1501.9
2025,충청남도 청양군,132.4,33.2,40.2,10.2,66.3,15.3,119.5,30.0
2025,충청남도 태안군,438.9,91.9,90.1,23.4,248.5,63.7,21.3,6.0
2025,충청남도 홍성군,359.8,92.9,186.3,50.6,249.2,64.3,312.6,80.2
2025,충청북도 괴산군,228.9,56.4,53.2,13.5,121.5,30.5,214.5,52.9
2025,충청북도 단양군,1358.9,332.1,41.2,10.2,90.1,21.4,1327.8,324.5
2025,충청북도 보은군,174.2,44.7,46.5,11.8,85.8,20.1,159.1,41.0
2025,충청북도 영동군,154.5,37.4,64.5,16.4,101.2,24.8,130.2,31.5
2025,충청북도 옥천군,348.9,87.2,75.0,19.4,121.2,29.9,183.6,45.1
2025,충청북도 음성군,2557.9,657.9,177.9,48.4,370.2,93.7,2464.2,635.4
2025,충청북도 제천시,868.1,211.3,203.7,53.3,329.7,80.5,786.0,191.9
2025,충청북도 증평군,345.8,98.9,63.1,17.5,94.6,23.8,310.5,89.5
2025,충청북도 진천군,2424.8,643.5,161.6,44.7,327.5,86.2,2374.3,630.9
2025,충청북도 청주시,7279.4,1914.0,1516.9,433.1,2197.3,594.4,6741.6,1763.9
2025,충청북도 충주시,1595.7,405.4,362.8,99.8,581.8,148.4,1452.2,369.2
