SN,IOEP_BGNG_DT,IOEP_END_DT,IOEP_LAK,LAK_0,PWRTRNSMSSN_LAK,NDMS,IOEP_RGN_ZIP,CRT_DT,MDFCN_DT
14698,2025/04/24 10:00:00,2025/04/24 10:15:00,3100,3100,0,0.0,吏???????,2025/04/24 10:16:42,
14699,2025/04/24 10:16:00,2025/04/24 10:16:00,3100,3100,0,0.0,04540,2025/04/24 10:20:02,
14700,2025/04/24 10:04:00,2025/04/24 10:20:00,3100,0,3100,100.0,吏???????,2025/04/24 10:20:02,
14701,2025/04/24 10:04:00,2025/04/24 10:28:00,3000,1450,1550,51.67,吏???????,2025/04/24 10:30:02,
14702,2025/04/24 07:00:00,2025/04/24 10:39:00,3100,3100,0,0.0,46284,2025/04/24 10:40:42,
14703,2025/04/24 10:22:00,2025/04/24 10:22:00,1000,1000,0,0.0,吏???????,2025/04/24 11:11:02,
14704,2025/04/24 08:00:00,2025/04/24 11:29:00,1000,1000,0,0.0,吏???????,2025/04/24 11:31:02,
14705,2025/04/24 13:22:00,2025/04/24 13:22:00,3100,3100,0,0.0,吏???????,2025/04/24 13:24:02,
14706,2025/04/24 13:23:00,2025/04/24 13:25:00,1000,1000,0,0.0,吏???????,2025/04/24 13:27:42,
14707,2025/04/24 13:24:00,2025/04/24 13:24:00,1000,1000,0,0.0,吏???????,2025/04/24 13:27:42,
14708,2025/04/24 13:25:00,2025/04/24 13:25:00,3100,3100,0,0.0,吏???????,2025/04/24 13:31:02,
14709,2025/04/24 13:10:00,2025/04/24 13:28:00,3100,3100,0,0.0,吏???????,2025/04/24 13:31:02,
14710,2025/04/24 13:29:00,2025/04/24 13:29:00,1000,1000,0,0.0,吏???????,2025/04/24 13:34:42,
14711,2025/04/24 13:29:00,2025/04/24 13:29:00,1000,1000,0,0.0,吏???????,2025/04/24 13:34:42,
14712,2025/04/24 13:30:00,2025/04/24 13:30:00,3100,3100,0,0.0,吏???????,2025/04/24 13:34:42,
14713,2025/04/24 13:31:00,2025/04/24 13:31:00,4,4,0,0.0,11912,2025/04/24 13:34:42,
14714,2025/04/24 13:31:00,2025/04/24 13:31:00,3100,3100,0,0.0,吏???????,2025/04/24 13:34:42,
14715,2025/04/24 13:10:00,2025/04/24 13:32:00,11,11,0,0.0,12269,2025/04/24 13:38:02,
14716,2025/04/24 13:20:00,2025/04/24 13:39:00,3100,3100,0,0.0,11034,2025/04/24 13:41:42,
14717,2025/04/24 13:50:00,2025/04/24 13:54:00,3100,3100,0,0.0,63579,2025/04/24 13:56:42,
14718,2025/04/24 13:50:00,2025/04/24 13:55:00,3100,3100,0,0.0,63116,2025/04/24 13:56:42,
14719,2025/04/24 14:08:00,2025/04/24 14:08:00,3100,3100,0,0.0,吏???????,2025/04/24 14:11:02,
14720,2025/04/24 15:00:00,2025/04/28 14:14:00,3100,3100,0,0.0,吏???????,2025/04/24 14:16:02,
14721,2025/04/24 14:15:00,2025/04/24 14:15:00,3100,3100,0,0.0,01125,2025/04/24 14:19:42,
14722,2025/04/24 14:16:00,2025/04/24 14:16:00,3100,3100,0,0.0,04540,2025/04/24 14:19:42,
14723,2025/04/24 09:00:00,2025/04/24 14:16:00,3100,3100,0,0.0,02142,2025/04/24 14:19:42,
14724,2025/04/24 14:17:00,2025/04/24 14:17:00,3100,3100,0,0.0,03329,2025/04/24 14:19:42,
14725,2025/04/24 14:00:00,2025/04/24 15:00:00,3100,3100,0,0.0,04166,2025/04/24 14:23:02,
14726,2025/04/24 14:32:00,2025/04/24 14:32:00,3100,1550,1550,50.0,吏???????,2025/04/24 14:34:42,
14729,2025/04/25 10:23:00,2025/04/25 10:23:00,3100,3100,0,0.0,04540,2025/04/25 10:24:43,
14730,2025/04/25 10:12:00,2025/04/25 10:22:00,3100,3100,0,0.0,04705,2025/04/25 10:28:03,
14731,2025/04/25 10:00:00,2025/04/25 10:24:00,3100,3100,0,0.0,04138,2025/04/25 10:28:03,
14732,2025/04/25 10:25:00,2025/04/25 10:25:00,3100,3100,0,0.0,01125,2025/04/25 10:28:03,
14733,2025/04/25 10:16:00,2025/04/25 10:37:00,3100,1550,1550,50.0,04540,2025/04/25 10:38:43,
14734,2025/04/25 10:10:00,2025/04/25 10:40:00,3100,3100,0,0.0,吏???????,2025/04/25 10:43:03,
14735,2025/04/25 13:41:00,2025/04/25 10:41:00,3100,3100,0,0.0,吏???????,2025/04/25 10:46:43,
14736,2025/04/25 10:42:00,2025/04/25 10:41:00,3100,3100,0,0.0,吏???????,2025/04/25 10:46:43,
14737,2025/04/25 13:44:00,2025/04/25 10:41:00,3100,3100,0,0.0,21329,2025/04/25 10:46:43,
14742,2025/04/25 14:30:00,2025/04/25 13:35:00,3100,3100,0,0.0,61163,2025/04/25 13:37:43,
14743,2025/04/25 13:37:00,2025/04/25 13:36:00,30,30,0,0.0,58330,2025/04/25 13:41:03,
14744,2025/04/25 14:00:00,2025/04/25 14:18:00,3100,3100,0,0.0,吏???????,2025/04/25 14:18:44,
14745,2025/04/25 14:20:00,2025/04/25 14:17:00,3100,3100,0,0.0,47329,2025/04/25 14:22:04,
14746,2025/04/28 08:00:00,2025/04/28 08:50:00,3100,3100,0,0.0,46284,2025/04/28 08:52:08,
14747,2025/04/28 10:01:00,2025/04/28 10:00:00,3100,3100,0,0.0,吏???????,2025/04/28 10:04:08,
14748,2025/04/28 10:14:00,2025/04/28 10:13:00,3100,3100,0,0.0,24151,2025/04/28 10:16:48,
14749,2025/04/28 09:43:00,2025/04/28 10:15:00,3100,3100,0,0.0,24043,2025/04/28 10:20:08,
14750,2025/04/28 10:15:00,2025/04/28 10:15:00,3100,3100,0,0.0,26209,2025/04/28 10:20:08,
14751,2025/04/28 09:30:00,2025/04/28 10:15:00,3100,3100,0,0.0,吏???????,2025/04/28 10:20:08,
14752,2025/04/28 10:16:00,2025/04/28 10:16:00,3100,3100,0,0.0,24298,2025/04/28 10:20:08,
14753,2025/04/28 14:00:00,2025/04/28 10:15:00,3100,3100,0,0.0,吏???????,2025/04/28 10:20:08,
14754,2025/04/28 10:15:00,2025/04/28 10:16:00,3100,3100,0,0.0,吏???????,2025/04/28 10:20:08,
14755,2025/04/28 10:16:00,2025/04/28 10:15:00,3100,3100,0,0.0,吏???????,2025/04/28 10:20:08,
14756,2025/04/28 10:40:00,2025/04/28 10:40:00,3100,3100,0,0.0,吏???????,2025/04/28 10:41:48,
14757,2025/04/28 11:00:00,2025/04/28 11:09:00,3100,3100,0,0.0,44225,2025/04/28 11:11:08,
14758,2025/04/28 14:05:00,2025/04/28 11:14:00,3100,3100,0,0.0,吏???????,2025/04/28 11:14:28,
14759,2025/04/28 14:16:00,2025/04/28 14:16:00,3100,3100,0,0.0,50148,2025/04/28 14:17:30,
14760,2025/04/28 14:17:00,2025/04/28 14:17:00,3100,3100,0,0.0,52915,2025/04/28 14:21:10,
14761,2025/04/28 14:15:00,2025/04/28 14:16:00,3100,3100,0,0.0,51208,2025/04/28 14:21:10,
14762,2025/04/28 14:18:00,2025/04/28 14:18:00,3100,3100,0,0.0,52072,2025/04/28 14:21:10,
14763,2025/04/28 14:19:00,2025/04/28 14:19:00,3100,3100,0,0.0,52522,2025/04/28 14:21:10,
14764,2025/04/28 14:18:00,2025/04/28 14:18:00,3100,3100,0,0.0,51598,2025/04/28 14:21:10,
14765,2025/04/28 05:00:00,2025/04/28 14:19:00,3100,3100,0,0.0,吏???????,2025/04/28 14:24:30,
14766,2025/04/28 14:18:00,2025/04/28 14:18:00,3100,3100,0,0.0,吏???????,2025/04/28 14:24:30,
14767,2025/04/28 14:00:00,2025/04/28 14:21:00,3100,3100,0,0.0,50426,2025/04/28 14:24:30,
14768,2025/04/28 14:21:00,2025/04/28 14:20:00,3100,3100,0,0.0,53248,2025/04/28 14:24:30,
14769,2025/04/28 14:00:00,2025/04/28 14:21:00,3100,3100,0,0.0,05049,2025/04/28 14:24:30,
14770,2025/04/28 14:00:00,2025/04/28 14:22:00,3100,3100,0,0.0,50024,2025/04/28 14:24:30,
14771,2025/04/28 14:25:00,2025/04/28 14:25:00,2000,2000,0,0.0,吏???????,2025/04/28 14:28:10,
14772,2025/04/28 14:00:00,2025/04/28 14:29:00,3100,3100,0,0.0,吏???????,2025/04/28 14:28:10,
14773,2025/04/28 14:20:00,2025/04/28 14:25:00,3100,3100,0,0.0,52436,2025/04/28 14:28:10,
14774,2025/04/28 14:26:00,2025/04/28 14:26:00,3100,3100,0,0.0,吏???????,2025/04/28 14:28:10,
14775,2025/04/28 14:20:00,2025/04/28 14:25:00,3100,3100,0,0.0,吏???????,2025/04/28 14:28:10,
14776,2025/04/28 14:20:00,2025/04/28 14:50:00,20,20,0,0.0,52958,2025/04/28 14:33:10,
14777,2025/04/28 14:32:00,2025/04/28 14:32:00,3100,3100,0,0.0,吏???????,2025/04/28 14:36:30,
14778,2025/04/28 14:30:00,2025/04/28 14:34:00,10,10,0,0.0,52310,2025/04/28 14:36:30,
14779,2025/04/28 14:00:00,2025/04/28 14:38:00,3110,3110,0,0.0,吏???????,2025/04/28 14:36:30,
14780,2025/04/28 14:00:00,2025/04/28 14:36:00,3101,3101,0,0.0,吏???????,2025/04/28 14:40:10,
14781,2025/04/28 14:00:00,2025/04/28 14:44:00,3110,3110,0,0.0,吏???????,2025/04/28 14:43:30,
14782,2025/04/28 14:00:00,2025/04/28 14:43:00,3100,1550,1550,50.0,04966,2025/04/28 14:47:10,
14783,2025/04/28 14:13:00,2025/04/28 14:49:00,3100,3100,0,0.0,58205,2025/04/28 14:51:10,
14784,2025/04/28 14:00:00,2025/04/28 14:48:00,3100,0,3100,100.0,04966,2025/04/28 14:51:10,
14785,2025/04/28 14:00:00,2025/04/28 14:51:00,3110,1560,1550,49.84,吏???????,2025/04/28 14:54:30,
14786,2025/04/28 15:00:00,2025/04/28 15:00:00,3100,3100,0,0.0,58603,2025/04/28 14:58:10,
14787,2025/04/28 14:54:00,2025/04/28 14:54:00,3100,3100,0,0.0,59442,2025/04/28 14:58:10,
14788,2025/04/28 15:10:00,2025/04/28 16:00:00,3100,3100,0,0.0,59779,2025/04/28 14:58:10,
14789,2025/04/28 16:00:00,2025/04/28 14:54:00,3100,3100,0,0,58742,2025/04/28 14:58:10,2025/04/28 14:57:47
14790,2025/04/28 14:00:00,2025/04/28 15:00:00,3100,3100,0,0.0,57966,2025/04/28 14:58:10,
14791,2025/04/28 14:46:00,2025/04/28 14:55:00,3100,3100,0,0.0,57154,2025/04/28 14:58:10,
14792,2025/04/28 14:46:00,2025/04/28 14:54:00,3100,3100,0,0.0,吏???????,2025/04/28 14:58:10,
14793,2025/04/28 14:47:00,2025/04/28 15:04:00,3100,3100,0,0.0,57542,2025/04/28 14:58:10,
14794,2025/04/28 14:46:00,2025/04/28 14:55:00,3100,3100,0,0.0,吏???????,2025/04/28 14:58:10,
14795,2025/04/28 14:46:00,2025/04/28 14:58:00,3100,3100,0,0.0,62360,2025/04/28 14:58:10,2025/04/28 14:57:39
14796,2025/04/28 14:46:00,2025/04/28 14:56:00,3100,3100,0,0.0,吏???????,2025/04/28 14:58:10,
14797,2025/04/28 14:51:00,2025/04/28 14:58:00,3100,3100,0,0.0,59201,2025/04/28 14:58:10,
14798,2025/04/28 14:45:00,2025/04/28 14:55:00,3100,3100,0,0.0,61048,2025/04/28 14:58:10,
14799,2025/04/28 14:46:00,2025/04/28 14:55:00,3100,3100,0,0.0,57933,2025/04/28 14:58:10,
14800,2025/04/28 14:46:00,2025/04/28 14:56:00,3100,3100,0,0.0,59045,2025/04/28 15:01:29,
14801,2025/04/28 14:46:00,2025/04/28 14:49:00,3250,3250,0,0.0,吏???????,2025/04/28 15:01:29,
14802,2025/04/28 14:46:00,2025/04/28 14:58:00,3100,3100,0,0.0,吏???????,2025/04/28 15:01:29,
14803,2025/04/28 14:23:00,2025/04/28 14:56:00,3100,3100,0,0.0,59120,2025/04/28 15:01:29,
14804,2025/04/28 15:00:00,2025/04/28 15:06:00,3100,3100,0,0.0,吏???????,2025/04/28 15:08:09,
14805,2025/04/28 15:00:00,2025/04/28 15:08:00,3100,3100,0,0.0,25467,2025/04/28 15:13:09,
14806,2025/04/28 14:53:00,2025/04/28 15:15:00,3100,3100,0,0.0,62360,2025/04/28 15:13:09,
14807,2025/04/28 15:10:00,2025/04/28 15:10:00,3100,3100,0,0,23101,2025/04/28 15:16:29,2025/04/28 15:13:14
14808,2025/04/28 15:13:00,2025/04/28 15:12:00,3100,3100,0,0.0,10041,2025/04/28 15:16:29,
14809,2025/04/28 15:09:00,2025/04/28 15:11:00,3100,3100,0,0,22383,2025/04/28 15:16:29,2025/04/28 15:16:25
14810,2025/04/28 15:12:00,2025/04/28 15:12:00,3100,3100,0,0.0,吏???????,2025/04/28 15:16:29,
14811,2025/04/28 15:13:00,2025/04/28 15:13:00,3100,3100,0,0.0,14519,2025/04/28 15:20:09,
14812,2025/04/28 15:16:00,2025/04/28 15:13:00,3100,3100,0,0.0,22381,2025/04/28 15:20:09,
14813,2025/04/28 15:13:00,2025/04/28 15:13:00,3100,3100,0,0.0,10049,2025/04/28 15:20:09,
14814,2025/04/28 15:14:00,2025/04/28 15:13:00,3100,3100,0,0.0,吏???????,2025/04/28 15:20:09,
14815,2025/04/28 15:09:00,2025/04/28 15:15:00,3100,3100,0,0.0,15120,2025/04/28 15:20:09,
14816,2025/04/28 14:45:00,2025/04/28 15:14:00,3100,3100,0,0.0,22014,2025/04/28 15:20:09,
14817,2025/04/28 15:15:00,2025/04/28 15:15:00,3100,3100,0,0.0,吏???????,2025/04/28 15:20:09,
14818,2025/04/28 15:15:00,2025/04/28 15:15:00,2,2,0,0.0,22136,2025/04/28 15:20:09,
14819,2025/04/28 15:16:00,2025/04/28 15:16:00,3100,3100,0,0.0,22517,2025/04/28 15:20:09,
14820,2025/04/28 14:00:00,2025/04/28 15:19:00,3100,3100,0,0.0,36751,2025/04/28 15:20:09,
14821,2025/04/28 15:00:00,2025/05/02 15:16:00,3100,3100,0,0.0,吏???????,2025/04/28 15:20:09,
14822,2025/04/28 15:00:00,2025/04/28 15:13:00,3100,3100,0,0.0,39275,2025/04/28 15:23:29,
14823,2025/04/28 13:00:00,2025/04/28 15:22:00,1550,1550,0,0.0,57991,2025/04/28 15:23:29,
14824,2025/04/28 14:40:00,2025/04/28 15:19:00,3100,0,3100,100.0,吏???????,2025/04/28 15:23:29,
14825,2025/04/28 15:00:00,2025/04/28 17:19:00,400,400,0,0,36236,2025/04/28 15:23:29,2025/04/28 15:23:25
14826,2025/04/28 15:15:00,2025/04/28 15:53:00,3100,3100,0,0.0,15065,2025/04/28 15:23:29,
14827,2025/04/28 15:00:00,2025/04/28 15:21:00,3100,3100,0,0.0,39019,2025/04/28 15:23:29,
14828,2025/04/28 16:00:00,2025/04/28 15:21:00,3100,3100,0,0.0,36320,2025/04/28 15:23:29,
14829,2025/04/28 15:21:00,2025/04/28 15:21:00,3100,3100,0,0.0,23032,2025/04/28 15:23:29,
14830,2025/04/28 15:17:00,2025/04/28 15:22:00,3100,3100,0,0.0,36564,2025/04/28 15:23:29,
14831,2025/04/28 15:00:00,2025/04/28 15:23:00,3100,3100,0,0.0,36138,2025/04/28 15:27:09,
14832,2025/04/28 15:00:00,2025/04/28 15:23:00,3100,3100,0,0.0,吏???????,2025/04/28 15:27:09,
14833,2025/04/28 15:23:00,2025/04/28 15:23:00,3100,3100,0,0.0,23032,2025/04/28 15:27:09,
14834,2025/04/28 15:15:00,2025/04/28 15:24:00,3100,3100,0,0.0,吏???????,2025/04/28 15:27:09,
14835,2025/04/28 15:10:00,2025/04/28 15:25:00,3100,3100,0,0.0,23032,2025/04/28 15:30:29,
14836,2025/04/28 15:25:00,2025/04/28 15:24:00,3100,3100,0,0.0,22780,2025/04/28 15:30:29,
14837,2025/04/28 15:00:00,2025/04/28 15:27:00,3100,3100,0,0.0,36075,2025/04/28 15:30:29,
14838,2025/04/28 15:28:00,2025/04/28 15:29:00,10,9,1,10.0,39460,2025/04/28 15:34:09,
14839,2025/04/28 15:32:00,2025/04/28 15:30:00,1550,1550,0,0.0,22381,2025/04/28 15:34:09,
14840,2025/04/28 15:00:00,2025/04/28 15:31:00,3001,3001,0,0.0,37430,2025/04/28 15:34:09,
14841,2025/04/28 15:00:00,2025/04/28 15:32:00,3100,3100,0,0.0,吏???????,2025/04/28 15:37:29,
14842,2025/04/28 15:00:00,2025/04/28 15:37:00,1550,0,1550,100.0,22400,2025/04/28 15:41:09,
14843,2025/04/28 16:00:00,2025/04/28 17:00:00,3100,3100,0,0.0,59659,2025/04/28 15:57:09,
14844,2025/04/28 15:55:00,2025/04/28 15:55:00,3100,3100,0,0.0,58205,2025/04/28 15:57:09,
14845,2025/04/28 15:06:00,2025/04/28 15:54:00,3100,3100,0,0.0,21420,2025/04/28 16:00:29,
14846,2025/04/28 15:52:00,2025/04/28 15:51:00,3100,3100,0,0.0,吏???????,2025/04/28 16:00:29,
14847,2025/04/28 15:57:00,2025/04/28 15:57:00,3100,3100,0,0.0,59201,2025/04/28 16:00:29,
14848,2025/04/28 15:40:00,2025/04/28 16:05:00,3100,3100,0,0.0,57534,2025/04/28 16:00:29,
14849,2025/04/28 15:56:00,2025/04/28 15:56:00,3100,3100,0,0.0,吏???????,2025/04/28 16:00:29,
14850,2025/04/28 15:57:00,2025/04/28 15:57:00,3100,3100,0,0.0,59564,2025/04/28 16:00:29,
14851,2025/04/28 15:56:00,2025/04/28 15:58:00,3100,3100,0,0.0,吏???????,2025/04/28 16:00:29,
14852,2025/04/28 14:56:00,2025/04/28 15:57:00,3100,3100,0,0.0,59030,2025/04/28 16:00:29,
14853,2025/04/28 16:00:00,2025/04/28 15:57:00,3100,3100,0,0.0,58646,2025/04/28 16:00:29,
14854,2025/04/28 15:30:00,2025/04/28 15:57:00,3100,3100,0,0,吏???????,2025/04/28 16:00:29,2025/04/28 15:59:15
14855,2025/04/28 15:56:00,2025/04/28 15:58:00,3100,3100,0,0.0,61029,2025/04/28 16:00:29,
14856,2025/04/28 15:55:00,2025/04/28 15:57:00,3100,3100,0,0.0,吏???????,2025/04/28 16:00:29,
14857,2025/04/28 15:56:00,2025/04/28 15:57:00,3100,3100,0,0.0,吏???????,2025/04/28 16:00:29,
14858,2025/04/28 15:56:00,2025/04/28 16:03:00,3100,3100,0,0.0,吏???????,2025/04/28 16:00:29,
14859,2025/04/28 15:45:00,2025/04/28 16:01:00,3100,3100,0,0.0,62255,2025/04/28 16:00:29,
14860,2025/04/28 17:00:00,2025/04/28 16:00:00,3100,3100,0,0.0,57045,2025/04/28 16:00:29,
14861,2025/04/28 15:55:00,2025/04/28 15:58:00,3100,3100,0,0.0,吏???????,2025/04/28 16:00:29,
14862,2025/04/28 16:00:00,2025/04/28 16:00:00,3100,3100,0,0.0,57934,2025/04/28 16:04:09,
14863,2025/04/28 15:50:00,2025/04/28 16:01:00,3100,3100,0,0.0,59124,2025/04/28 16:04:09,
14864,2025/04/28 16:05:00,2025/04/28 16:13:00,1550,1550,0,0.0,57972,2025/04/28 16:10:09,
14865,2025/04/28 17:00:00,2025/04/28 16:15:00,3100,3100,0,0.0,吏???????,2025/04/28 16:17:29,
14866,2025/04/28 16:30:00,2025/04/28 16:17:00,3100,3100,0,0.0,46967,2025/04/28 16:21:09,
14867,2025/04/28 22:00:00,2025/04/28 16:30:00,3100,3100,0,0.0,47706,2025/04/28 16:31:29,
14868,2025/04/28 08:00:00,2025/04/28 16:30:00,3100,3100,0,0.0,24298,2025/04/28 16:35:09,
14869,2025/04/28 16:00:00,2025/04/28 16:35:00,3100,3100,0,0,吏???????,2025/04/28 16:38:29,2025/04/28 16:35:31
14870,2025/04/28 16:01:00,2025/04/28 16:38:00,3100,3100,0,0.0,47329,2025/04/28 16:42:09,
14871,2025/04/28 16:45:00,2025/04/28 16:46:00,3100,3100,0,0.0,44240,2025/04/28 16:48:09,
14872,2025/04/28 17:00:00,2025/04/28 17:21:00,1000,1000,0,0.0,53282,2025/04/28 17:25:29,
14873,2025/04/28 17:00:00,2025/04/28 17:21:00,1000,1000,0,0.0,53282,2025/04/28 17:25:29,
14874,2025/04/28 17:33:00,2025/04/28 17:33:00,3100,3100,0,0.0,49345,2025/04/28 17:36:09,
14875,2025/04/28 16:00:00,2025/04/28 17:45:00,3100,1550,1550,50.0,吏???????,2025/04/28 17:44:29,
14876,2025/04/28 17:43:00,2025/04/28 17:43:00,3100,3100,0,0.0,44246,2025/04/28 17:48:09,
14877,2025/04/28 18:20:00,2025/04/28 18:18:00,3100,3100,0,0.0,25576,2025/04/28 18:20:29,
14879,2025/04/29 10:04:00,2025/04/29 10:04:00,3100,3100,0,0.0,24298,2025/04/29 10:05:10,
14880,2025/04/29 10:04:00,2025/04/29 10:03:00,3100,3100,0,0.0,26029,2025/04/29 10:08:30,
14881,2025/04/29 10:00:00,2025/04/29 10:04:00,3100,3100,0,0.0,25506,2025/04/29 10:08:30,
14882,2025/04/29 10:00:00,2025/04/29 10:03:00,3100,3100,0,0.0,25234,2025/04/29 10:08:30,
14883,2025/04/29 10:03:00,2025/04/29 10:03:00,3100,3100,0,0.0,25822,2025/04/29 10:08:30,
14884,2025/04/29 10:03:00,2025/04/29 10:03:00,3100,3100,0,0.0,25924,2025/04/29 10:08:30,
14885,2025/04/29 10:04:00,2025/04/29 10:03:00,3100,3100,0,0.0,26127,2025/04/29 10:08:30,
14886,2025/04/29 10:04:00,2025/04/29 10:04:00,3100,3100,0,0.0,25745,2025/04/29 10:08:30,
14887,2025/04/29 10:02:00,2025/04/29 10:02:00,3100,3100,0,0.0,24863,2025/04/29 10:08:30,
14888,2025/04/29 10:00:00,2025/04/29 10:07:00,3100,3100,0,0.0,吏???????,2025/04/29 10:08:30,
14889,2025/04/29 10:00:00,2025/04/29 10:22:00,3100,3100,0,0.0,吏???????,2025/04/29 10:24:30,
14890,2025/04/29 10:42:00,2025/04/29 10:42:00,3100,3100,0,0.0,17075,2025/04/29 10:45:30,
14891,2025/04/29 10:44:00,2025/04/29 10:44:00,3100,3100,0,0.0,吏???????,2025/04/29 10:49:10,
14892,2025/04/29 10:47:00,2025/04/29 11:47:00,3100,3100,0,0.0,吏???????,2025/04/29 10:49:10,
14893,2025/04/29 10:45:00,2025/04/29 10:45:00,3100,3100,0,0.0,吏???????,2025/04/29 10:49:10,
14894,2025/04/29 10:40:00,2025/04/29 10:47:00,3100,3100,0,0.0,49042,2025/04/29 10:49:10,
14895,2025/04/29 10:47:00,2025/04/29 11:47:00,3100,3100,0,0.0,吏???????,2025/04/29 10:52:30,
14896,2025/04/29 15:00:00,2025/04/29 13:32:00,3100,3100,0,0.0,46957,2025/04/29 13:34:11,
14897,2025/04/29 13:31:00,2025/04/29 13:36:00,3100,3100,0,0.0,吏???????,2025/04/29 13:37:31,
14898,2025/04/29 14:00:00,2025/04/29 14:01:00,3100,3100,0,0.0,吏???????,2025/04/29 13:58:31,
14899,2025/04/29 14:00:00,2025/04/29 14:00:00,3100,3100,0,0.0,吏???????,2025/04/29 14:02:11,
14900,2025/04/29 14:12:00,2025/04/29 14:14:00,3100,3100,0,0.0,吏???????,2025/04/29 14:10:11,
14901,2025/04/29 14:18:00,2025/04/29 14:18:00,3100,3100,0,0.0,51204,2025/04/29 14:19:31,
14902,2025/04/29 14:00:00,2025/04/29 14:25:00,3100,3100,0,0.0,35332,2025/04/29 14:24:11,
14903,2025/04/29 14:23:00,2025/04/29 14:23:00,3100,3100,0,0.0,吏???????,2025/04/29 14:27:31,
14904,2025/04/29 14:29:00,2025/04/29 14:22:00,3100,3100,0,0.0,31930,2025/04/29 14:27:31,
14905,2025/04/29 14:00:00,2025/04/29 14:24:00,3100,3100,0,0.0,33475,2025/04/29 14:27:31,
14906,2025/04/29 14:00:00,2025/04/29 14:34:00,3100,3100,0,0.0,34537,2025/04/29 14:27:31,
14907,2025/04/29 14:26:00,2025/04/29 14:25:00,3100,3100,0,0.0,32596,2025/04/29 14:27:31,
14908,2025/04/29 14:00:00,2025/04/29 14:25:00,3100,3100,0,0.0,32002,2025/04/29 14:27:31,
14909,2025/04/29 14:25:00,2025/04/29 14:24:00,3100,3100,0,0.0,吏???????,2025/04/29 14:27:31,
14910,2025/04/29 14:26:00,2025/04/29 14:26:00,3100,3100,0,0.0,34168,2025/04/29 14:31:11,
14911,2025/04/29 14:20:00,2025/04/29 14:26:00,3100,3100,0,0.0,吏???????,2025/04/29 14:31:11,
14912,2025/04/29 14:27:00,2025/04/29 14:27:00,3100,3100,0,0.0,吏???????,2025/04/29 14:31:11,
14913,2025/04/29 15:00:00,2025/04/29 14:29:00,3100,3100,0,0.0,31518,2025/04/29 14:31:11,
14914,2025/04/29 14:00:00,2025/04/29 14:28:00,3100,3100,0,0.0,32287,2025/04/29 14:31:11,
14915,2025/04/29 14:25:00,2025/04/29 14:28:00,3000,3000,0,0.0,吏???????,2025/04/29 14:31:11,
14916,2025/04/29 14:31:00,2025/04/29 18:00:00,3100,3100,0,0.0,32737,2025/04/29 14:35:31,
14917,2025/04/29 14:36:00,2025/04/29 14:36:00,3100,3100,0,0.0,吏???????,2025/04/29 14:39:11,
14918,2025/04/29 14:00:00,2025/04/29 14:38:00,1550,775,775,50.0,32002,2025/04/29 14:42:31,
14919,2025/04/29 14:37:00,2025/04/29 14:37:00,3100,3100,0,0.0,04540,2025/04/29 14:42:31,
14920,2025/04/29 14:37:00,2025/04/29 14:37:00,3100,3100,0,0.0,03328,2025/04/29 14:42:31,
14921,2025/04/29 14:23:00,2025/04/29 18:00:00,3100,3100,0,0.0,04138,2025/04/29 14:42:31,
14922,2025/04/29 14:38:00,2025/04/29 14:38:00,3100,3100,0,0.0,01125,2025/04/29 14:42:31,
14923,2025/04/29 14:29:00,2025/04/29 15:29:00,3100,3100,0,0.0,吏???????,2025/04/29 14:42:31,
14924,2025/04/29 14:39:00,2025/04/29 15:39:00,3100,3100,0,0.0,吏???????,2025/04/29 14:42:31,
14925,2025/04/29 14:39:00,2025/04/29 15:39:00,3100,3100,0,0.0,吏???????,2025/04/29 14:42:31,
14926,2025/04/29 14:38:00,2025/04/29 14:38:00,3100,3100,0,0.0,13463,2025/04/29 14:42:31,
14927,2025/04/29 14:39:00,2025/04/29 15:39:00,3100,3100,0,0.0,吏???????,2025/04/29 14:42:31,
14928,2025/04/29 14:38:00,2025/04/29 14:38:00,3100,3100,0,0.0,12985,2025/04/29 14:42:31,
14929,2025/04/29 14:39:00,2025/04/29 14:39:00,3100,3100,0,0.0,02142,2025/04/29 14:42:31,
14930,2025/04/29 14:38:00,2025/04/29 15:38:00,3100,3100,0,0.0,吏???????,2025/04/29 14:42:31,
14931,2025/04/29 14:00:00,2025/04/29 14:40:00,3100,3100,0,0.0,33142,2025/04/29 14:42:31,
14932,2025/04/29 14:35:00,2025/04/29 14:35:00,3100,3100,0,0.0,吏???????,2025/04/29 14:42:31,
14933,2025/04/29 14:20:00,2025/04/29 14:42:00,3100,3100,0,0.0,04705,2025/04/29 14:46:11,
14934,2025/04/29 14:00:00,2025/04/29 14:43:00,3100,3100,0,0.0,吏???????,2025/04/29 14:46:11,
14935,2025/04/29 14:43:00,2025/04/29 14:42:00,3100,3100,0,0.0,03930,2025/04/29 14:46:11,
14936,2025/04/29 14:40:00,2025/04/29 14:40:00,103,103,0,0.0,17509,2025/04/29 14:46:11,
14937,2025/04/29 14:00:00,2025/04/29 14:44:00,3100,3100,0,0.0,46957,2025/04/29 14:46:11,
14938,2025/04/29 14:30:00,2025/04/29 14:46:00,3100,3100,0,0.0,吏???????,2025/04/29 14:49:51,
14939,2025/04/29 14:45:00,2025/04/29 14:45:00,3100,3100,0,0.0,46233,2025/04/29 14:49:51,
